#SusceptibilitySimulation(c: 1, N_neurons: 10000)TimeFrame(t_0: 0, t_end: 1000, dt: 0.005)WhiteNoiseSignal(alpha: 0.1, f_low: 0, f_high: 100)LIFAC(mu: 3.5, D: 0, tau_a: 5, Delta: 0.001)#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.113,0.974677,0.00210417,-0.223714,0.0943721
0.114,0.973868,0.000635023,-0.064006,0.494057
0.115,0.975025,0.00198789,0.2816,0.0195381
0.116,0.974133,4.56938e-05,-0.145056,-0.0357033
0.117,0.97639,-0.000368832,0.1482,0.619051
0.118,0.975054,0.00206928,-0.194104,0.0710232
0.119,0.974971,0.000517717,0.259922,-0.466759
0.12,0.974254,0.00135199,-0.375264,-0.0486981
0.121,0.976817,0.000503936,-0.421726,-0.258481
0.122,0.973926,0.00120133,-0.290528,0.19953
0.123,0.973551,1.66103e-05,-0.19771,-0.405202
0.124,0.975946,0.00157801,-0.278168,-0.00644641
0.125,0.974733,-0.000550443,-0.0118025,0.219123
0.126,0.974781,0.000924919,-0.0132263,0.139083
0.127,0.97321,0.00150261,-0.118576,0.00525803
0.128,0.9733,0.00129892,-0.520716,-0.0952134
0.129,0.974844,-0.000921745,-0.0338515,-0.334604
0.13,0.97427,0.00140747,-0.074967,0.25476
0.131,0.974945,0.00132651,-0.0590184,-0.0341328
0.132,0.973477,0.000208349,0.068896,0.0103085
0.133,0.973148,0.00119718,-0.107295,-0.136649
0.134,0.976089,0.00243865,0.118934,0.343331
0.135,0.974679,0.00148272,-0.490769,-0.449664
0.136,0.973235,-0.000264492,0.0808254,-0.242762
0.137,0.975045,-0.0006531,-0.229855,0.0874589
0.138,0.974538,0.00190745,0.0892815,0.385053
0.139,0.973906,0.000503382,-0.0952127,-0.459954
0.14,0.974235,0.000101394,0.117919,0.0331536
0.141,0.973732,-0.000239001,0.20443,-0.313579
0.142,0.974295,0.00193187,-0.0954442,0.321898
0.143,0.975656,0.00206895,-0.0492743,-0.225525
0.144,0.975663,0.00114427,0.437322,-0.128888
0.145,0.973547,0.00201235,0.313411,0.309661
0.146,0.974845,0.00217075,0.0409229,0.154208
0.147,0.972876,0.000544578,-0.03066,0.40768
0.148,0.974188,0.00153061,0.154521,-0.0179271
0.149,0.975157,0.000881746,0.149634,-0.286095
0.15,0.975235,0.00149949,-0.00112722,-0.0140984
0.151,0.975078,-1.26075e-05,-0.146785,-0.147277
0.152,0.975747,0.000318488,0.0651534,0.169133
0.153,0.973391,-0.000449383,-0.358966,-0.146816
0.154,0.973757,0.00111546,0.0179101,-0.307601
0.155,0.974992,0.00288981,-0.159208,-0.287597
0.156,0.975835,0.00175347,0.196031,-0.338037
0.157,0.974058,-0.000216182,0.217394,-0.113493
0.158,0.974461,0.000711951,0.195182,0.0172449
0.159,0.973142,0.00130404,-0.051079,-0.196744
0.16,0.973386,-0.000894376,-0.419623,0.207643
0.161,0.974282,6.48411e-05,0.195073,-0.0711842
0.162,0.974923,0.00106277,0.146423,-0.235004
0.163,0.973321,0.00149655,0.20484,0.328763
0.164,0.975013,0.00238026,0.191814,0.142893
0.165,0.973863,0.00072,-0.21172,-0.195913
0.166,0.974489,0.00149688,0.052485,-0.214286
0.167,0.973244,-0.00081414,0.0225587,-0.404169
