# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 1000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.01
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.59523,0.011015,-0.0848296,-1.2586
0.004,1.50587,0.0724304,-1.07113,0.182677
0.006,1.52179,0.0427953,1.01987,-0.484785
0.008,1.47909,0.0465792,-2.71799,-0.80562
0.01,1.58638,0.282221,-0.604985,1.57505
0.012,1.58794,-0.0746269,-2.30019,1.16816
0.014,1.60692,0.124872,-1.42356,0.287673
0.016,1.45434,0.0862193,-0.283911,-1.94079
0.018,1.55277,0.0750001,-1.28856,-1.82659
0.02,1.51229,0.00693604,-0.645372,-2.58172
0.022,1.53715,0.105628,-2.04421,0.803084
0.024,1.5097,0.116806,0.202687,0.441063
0.026,1.52028,0.036326,-0.092529,-0.144273
0.028,1.47046,0.134425,-0.405753,-1.49501
0.03,1.57695,0.110623,-0.819712,-0.811451
0.032,1.47495,0.111635,-0.285439,-0.238664
0.034,1.53241,0.135209,0.709242,-1.73732
0.036,1.50418,0.0530031,0.169005,0.395194
0.038,1.48976,0.116406,-1.22466,0.346823
0.04,1.52192,0.149779,-0.0416776,-1.4705
0.042,1.47395,0.20016,-0.658553,0.693385
0.044,1.43592,0.160812,0.178773,0.201259
0.046,1.55446,0.190304,-1.37772,-1.65909
0.048,1.46182,0.2605,1.44101,-1.14174
0.05,1.58586,0.158885,0.941233,1.46191
0.052,1.50351,0.19137,-0.810715,0.265522
0.054,1.48062,0.137464,0.921515,-2.56932
0.056,1.50975,0.214275,-1.65555,1.58276
0.058,1.47053,0.258501,0.370039,-1.20694
0.06,1.51448,0.172356,-0.95438,0.783456
0.062,1.49157,0.240794,-2.46754,0.450647
0.064,1.44745,0.210101,2.6737,1.14946
0.066,1.39929,0.300036,-0.805252,-1.52143
0.068,1.50544,0.282989,2.97803,0.620486
0.07,1.60272,0.186424,2.95825,1.73426
0.072,1.57048,0.315598,-1.94746,-0.233538
0.074,1.7062,0.293501,-1.85899,0.591913
0.076,1.52202,0.241997,0.0576764,-1.37141
0.078,1.41782,0.339078,-1.44094,-2.32566
0.08,1.46431,0.339725,-1.06971,-2.65155
0.082,1.49371,0.311111,-2.1754,1.34688
0.084,1.4514,0.289654,0.678259,-0.0587547
0.086,1.57036,0.368809,-2.55056,3.18154
0.088,1.59081,0.332308,1.37379,0.0730221
0.09,1.52232,0.390889,-1.40246,1.93653
0.092,1.52396,0.366469,-1.82185,1.59876
0.094,1.52306,0.248166,-1.21292,-0.057087
0.096,1.56733,0.437243,-2.02319,-0.714669
0.098,1.45649,0.297548,-0.0365689,2.2394
0.1,1.61939,0.37258,-0.280935,3.24544
0.102,1.57734,0.322221,-1.43934,-0.97406
0.104,1.50572,0.338267,-0.241796,0.419778
0.106,1.55361,0.441514,-1.77925,3.22223
0.108,1.58617,0.395839,2.02536,-1.13936
0.11,1.47633,0.356673,-0.629673,-2.30067
0.112,1.4549,0.495767,-1.71404,1.90607
0.114,1.51207,0.531038,1.25283,1.40757
0.116,1.50577,0.504751,0.777934,0.301852
0.118,1.6539,0.424584,3.18501,-1.37507
0.12,1.63932,0.525699,3.82698,0.76294
0.122,1.50617,0.639485,-1.68633,-0.839836
0.124,1.40719,0.387312,-1.3865,-0.204677
0.126,1.56194,0.444683,0.512278,1.58465
0.128,1.49438,0.535018,-8.5959,-0.856616
0.13,1.51914,0.492749,-1.27775,0.398337
0.132,1.50061,0.548071,-1.3079,1.0526
0.134,1.4263,0.580636,0.583541,-2.98948
0.136,1.52832,0.583446,-0.347278,-0.258303
0.138,1.58086,0.555181,-2.32996,-2.20268
0.14,1.39376,0.610004,3.45618,-3.92348
0.142,1.56577,0.591798,0.33824,-4.48373
0.144,1.50818,0.648616,-0.459611,-2.87649
0.146,1.65635,0.657034,0.956684,3.30551
0.148,1.33469,0.580052,-2.54126,-0.69952
0.15,1.45466,0.541162,0.152253,0.139462
0.152,1.59149,0.659548,-0.971942,1.91432
0.154,1.5126,0.575481,3.38128,3.03896
0.156,1.54315,0.483547,1.60174,-0.472987
0.158,1.56642,0.533265,2.53525,6.59583
0.16,1.56042,0.769174,-2.90777,2.43641
0.162,1.51903,0.655146,-7.46005,-0.305266
0.164,1.4146,0.626985,-6.79936,3.10641
0.166,1.45675,0.687925,-4.08543,-1.79833
0.168,1.4347,0.639027,1.64506,13.986
0.17,1.57637,0.680001,4.99292,-0.613386
