# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 10000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.3
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.48029,0.00652578,-0.00180567,0.000171103
0.004,1.4803,0.0134789,-0.00182068,-8.27291e-05
0.006,1.48058,0.0187793,-0.00162559,-0.000335928
0.008,1.47963,0.0272601,-0.00104982,-0.000167612
0.01,1.47995,0.0326287,-0.00126712,0.000571627
0.012,1.47959,0.0394292,-0.000919345,0.000131596
0.014,1.4813,0.0464734,-0.00205824,0.00108687
0.016,1.48022,0.0539015,-0.00165749,0.000489771
0.018,1.48102,0.0598203,-0.00175771,-0.00104587
0.02,1.48101,0.0656493,-0.00212549,3.62469e-05
0.022,1.48063,0.0730043,-0.0010963,-0.000839365
0.024,1.48204,0.0795454,-0.00141804,-0.00098971
0.026,1.48163,0.0849838,-0.0024614,-0.001394
0.028,1.48073,0.0925903,-0.00271336,0.000239095
0.03,1.48105,0.0998204,-0.00237477,-0.000842299
0.032,1.48055,0.106113,-0.00258274,-0.00116022
0.034,1.48136,0.113527,-0.00210242,-0.0006689
0.036,1.47937,0.119093,-0.00129233,-0.000511372
0.038,1.48092,0.126536,-0.00167581,-0.000929537
0.04,1.4806,0.132513,-0.00114419,-0.000869751
0.042,1.48191,0.139084,-0.0020634,-0.00135644
0.044,1.48048,0.145745,-0.00249039,-0.00146519
0.046,1.48084,0.153073,-0.00177532,-0.000864701
0.048,1.48081,0.160272,-0.000552937,-0.00228588
0.05,1.48152,0.166234,-0.00163827,-0.000900542
0.052,1.48111,0.172784,-0.00279713,-0.00141157
0.054,1.48234,0.179641,-0.0013639,-0.00103367
0.056,1.48086,0.187023,-0.00265369,-0.00231747
0.058,1.48071,0.193707,-0.00199642,-0.000855824
0.06,1.48248,0.20014,-0.00192939,-0.00179094
0.062,1.48227,0.207737,-0.00211183,-0.00211921
0.064,1.48217,0.214754,-0.00145615,-0.0018864
0.066,1.48252,0.220719,-0.00139585,-0.00207561
0.068,1.48167,0.227828,-0.00199013,-0.00187192
0.07,1.48173,0.235222,-0.00132482,-0.00152239
0.072,1.48288,0.242936,-0.00200673,-0.00161847
0.074,1.48249,0.248832,-0.000878445,-0.00214002
0.076,1.48307,0.255925,-0.00198639,-0.00176596
0.078,1.48253,0.261712,-0.00224148,-0.00121787
0.08,1.48264,0.270851,-0.000175852,-0.000841956
0.082,1.48266,0.278967,-0.00258484,-0.00187035
0.084,1.48269,0.284416,-0.00189236,-0.00301623
0.086,1.4844,0.291864,-0.00244061,-0.00209805
0.088,1.48308,0.299565,-0.0014521,-0.00291909
0.09,1.48336,0.30658,-0.00207569,-0.00243814
0.092,1.48402,0.314668,-0.00153504,-0.00338831
0.094,1.48332,0.321176,-0.00199019,-0.00304371
0.096,1.48427,0.328148,-0.00117784,-0.00374825
0.098,1.48396,0.336618,-0.00340549,-0.00268721
0.1,1.48357,0.343952,-0.0022202,-0.00178545
0.102,1.48417,0.351161,0.000260944,-0.00380257
0.104,1.48419,0.35848,-0.00121118,-0.00265911
0.106,1.48513,0.366242,-0.00129567,-0.00336535
0.108,1.4844,0.373751,-0.000721907,-0.00403697
0.11,1.48371,0.382499,-0.00204961,-0.00250123
0.112,1.48482,0.389723,-0.00231178,-0.00387959
0.114,1.48422,0.397783,-0.00308354,-0.00443312
0.116,1.48512,0.404872,-0.00284617,-0.00375462
0.118,1.48812,0.413306,-0.00235466,-0.00407177
0.12,1.48517,0.419356,-0.00132104,-0.00557328
0.122,1.48658,0.429114,-0.00141131,-0.00573188
0.124,1.48511,0.436067,-0.00285647,-0.00491867
0.126,1.48642,0.444609,-0.00322101,-0.0045443
0.128,1.48802,0.452685,-0.00168146,-0.00535865
0.13,1.48657,0.460065,-0.00212069,-0.00382456
0.132,1.48805,0.467238,-0.0041841,-0.00575361
0.134,1.48619,0.477591,-0.00321967,-0.00615502
0.136,1.487,0.485314,-0.00244966,-0.0071901
0.138,1.48871,0.495328,3.2277e-05,-0.00632921
0.14,1.48839,0.502795,-0.00369243,-0.00711441
0.142,1.48837,0.512214,-0.00268071,-0.00703046
0.144,1.48989,0.520031,-0.0038494,-0.00608419
0.146,1.48903,0.528544,-0.00161163,-0.00679042
0.148,1.48957,0.536717,-0.00361004,-0.00624884
0.15,1.49078,0.544993,-0.00336676,-0.00764369
0.152,1.4908,0.554761,-0.00472593,-0.00786676
0.154,1.49226,0.562693,-0.00322209,-0.00760481
0.156,1.49271,0.5729,-0.00584867,-0.00975704
0.158,1.49181,0.579128,-0.00493437,-0.00777264
0.16,1.49257,0.592164,-0.00525894,-0.0125999
0.162,1.49151,0.600367,-0.00383864,-0.0133569
0.164,1.49293,0.610059,-0.00326665,-0.011853
0.166,1.49252,0.618486,-0.00526719,-0.0112774
0.168,1.49386,0.628597,-0.00550168,-0.00929807
0.17,1.49407,0.636973,-0.00874585,-0.0140551
0.172,1.49419,0.649791,-0.00431475,-0.0135051
0.174,1.495,0.659642,-0.00956861,-0.0128001
0.176,1.49578,0.668254,-0.00444487,-0.0181622
0.178,1.49505,0.678197,-0.00411077,-0.0166081
0.18,1.4978,0.687035,-0.00791541,-0.0227411
0.182,1.49685,0.698444,-0.0101872,-0.0149506
0.184,1.49846,0.70782,-0.0109916,-0.0223736
0.186,1.49725,0.717043,-0.00893635,-0.0197157
0.188,1.50045,0.729132,-0.0101103,-0.0212904
0.19,1.50039,0.740955,-0.00918271,-0.0232983
0.192,1.50093,0.751718,-0.0197708,-0.0232581
0.194,1.50265,0.763021,-0.0107954,-0.0300362
0.196,1.50111,0.773052,-0.0148359,-0.029194
0.198,1.50234,0.784532,-0.0255002,-0.0238919
0.2,1.50123,0.797045,-0.0271638,-0.0310497
0.202,1.50307,0.806441,-0.0348893,-0.0174727
0.204,1.50368,0.820027,-0.0321403,-0.0381775
0.206,1.50461,0.831988,-0.0379438,-0.0306402
0.208,1.50591,0.843009,-0.0546423,-0.0270495
0.21,1.50513,0.854375,-0.0599914,-0.0304769
0.212,1.50689,0.867391,-0.0565115,-0.0118412
0.214,1.50681,0.881275,-0.057263,-0.00161118
0.216,1.50833,0.89342,-0.0701887,-0.0031662
0.218,1.51194,0.904519,-0.0499787,0.0203245
0.22,1.51408,0.919449,-0.0569979,0.0151279
0.222,1.51225,0.930275,-0.0570877,0.0230387
0.224,1.51346,0.945327,-0.0575208,0.0212106
0.226,1.51674,0.956805,-0.0410804,0.0226687
0.228,1.5167,0.971584,-0.0285654,0.0279927
0.23,1.51687,0.984267,-0.031159,0.0250068
0.232,1.52108,0.999825,-0.0281783,0.0380242
0.234,1.5192,1.0134,-0.035315,0.0214581
0.236,1.52155,1.03054,-0.0329849,0.0336499
0.238,1.52345,1.045,-0.0310218,0.0272405
0.24,1.52394,1.05667,-0.0311353,0.0164648
0.242,1.52661,1.07433,-0.0225845,0.0262652
0.244,1.52619,1.09,-0.0219463,0.0318806
0.246,1.53045,1.10493,-0.0170584,0.0330399
0.248,1.53164,1.1229,-0.0205076,0.0248519
0.25,1.53104,1.13598,-0.017675,0.0252124
0.252,1.53489,1.15394,-0.018878,0.0246738
0.254,1.53741,1.16779,-0.0164497,0.0231155
0.256,1.53732,1.18826,-0.0149152,0.0236766
0.258,1.5393,1.20402,-0.016058,0.0250187
0.26,1.54271,1.22347,-0.0140094,0.02107
0.262,1.54369,1.24304,-0.0174813,0.0201674
0.264,1.54825,1.26292,-0.0140999,0.025227
0.266,1.55118,1.27952,-0.0142637,0.018363
0.268,1.55278,1.2982,-0.0122857,0.0156223
0.27,1.55507,1.318,-0.0130822,0.0218559
0.272,1.55985,1.34045,-0.0153643,0.019196
0.274,1.56144,1.35707,-0.0162975,0.0198662
0.276,1.56686,1.37967,-0.0115437,0.0193974
0.278,1.56711,1.40174,-0.0168035,0.0225584
0.28,1.57337,1.4243,-0.0116584,0.0223434
0.282,1.57632,1.44475,-0.0153211,0.0196744
0.284,1.57949,1.46757,-0.0118024,0.0230614
0.286,1.58633,1.49238,-0.0188593,0.0178424
0.288,1.58946,1.51433,-0.0118525,0.021267
0.29,1.59419,1.53917,-0.015823,0.0191512
0.292,1.59689,1.56737,-0.0111709,0.0198921
0.294,1.6018,1.59156,-0.0147612,0.0187869
0.296,1.60585,1.61771,-0.015438,0.0196639
0.298,1.6109,1.64259,-0.0173426,0.0252489
0.3,1.61922,1.66899,-0.0127989,0.01575
0.302,1.62466,1.70177,-0.0113958,0.0204988
0.304,1.63338,1.73193,-0.0104183,0.019516
0.306,1.63707,1.76106,-0.0168854,0.0191459
0.308,1.64396,1.79141,-0.00925634,0.0215065
0.31,1.6527,1.82182,-0.0148227,0.022588
0.312,1.66224,1.85243,-0.0141252,0.0192643
0.314,1.66853,1.88691,-0.0123381,0.0189763
0.316,1.67937,1.92447,-0.0117511,0.0204692
0.318,1.68763,1.95517,-0.013805,0.0215118
0.32,1.69903,1.99781,-0.0160818,0.022895
0.322,1.71091,2.03284,-0.0133783,0.0227459
0.324,1.72506,2.0704,-0.0121917,0.0233407
0.326,1.73707,2.11418,-0.0161759,0.0244592
0.328,1.74647,2.15446,-0.0146323,0.0213534
0.33,1.76114,2.19188,-0.0107442,0.0250113
0.332,1.7748,2.23948,-0.0167169,0.0214604
0.334,1.79459,2.28844,-0.0122596,0.0287531
0.336,1.80758,2.33353,-0.0134592,0.0262783
0.338,1.82764,2.37758,-0.0197464,0.020792
0.34,1.8476,2.42797,-0.0129539,0.0255121
0.342,1.86855,2.48454,-0.0179095,0.0288386
0.344,1.89172,2.53306,-0.0149435,0.0269867
0.346,1.91577,2.59478,-0.0213032,0.025711
0.348,1.94238,2.64719,-0.0140118,0.0330284
0.35,1.96808,2.70675,-0.0130613,0.0234766
0.352,1.99858,2.77252,-0.0147713,0.0282644
0.354,2.03519,2.83724,-0.0163656,0.0282066
0.356,2.07262,2.90122,-0.0153379,0.0308895
0.358,2.1031,2.9713,-0.0219043,0.0324911
0.36,2.15088,3.04138,-0.0200559,0.031875
0.362,2.18921,3.11148,-0.0175364,0.0341933
0.364,2.24216,3.19783,-0.0186974,0.0316908
0.366,2.2976,3.27366,-0.0168598,0.0361774
0.368,2.35634,3.35632,-0.0184334,0.0374825
0.37,2.4198,3.44642,-0.0194136,0.040617
0.372,2.48761,3.53514,-0.0231826,0.0434629
0.374,2.57029,3.61971,-0.0222389,0.041057
0.376,2.64583,3.71811,-0.0186274,0.0450548
0.378,2.73887,3.81577,-0.0194484,0.0397513
0.38,2.84353,3.91921,-0.0197701,0.0506475
0.382,2.95448,4.02509,-0.0157205,0.0470849
0.384,3.07268,4.13186,-0.0202094,0.0614363
0.386,3.22782,4.23926,-0.0191898,0.0590403
0.388,3.35709,4.34634,-0.0131767,0.0659309
0.39,3.52374,4.45024,-0.0182363,0.0605084
0.392,3.71727,4.56402,-0.00422103,0.0675824
0.394,3.91773,4.65992,-0.00992854,0.0733795
0.396,4.13168,4.76519,-0.00826146,0.0727023
0.398,4.39503,4.86723,-0.00212217,0.0814619
0.4,4.64311,4.93329,0.0020653,0.0810598
0.402,4.95963,5.01337,0.00240672,0.0887611
0.404,5.28234,5.05027,0.00774279,0.086274
0.406,5.63446,5.07528,0.01865,0.100365
0.408,6.02315,5.07048,0.0291461,0.098414
0.41,6.4047,4.99196,0.0303135,0.0996436
0.412,6.85216,4.89968,0.0476584,0.10039
0.414,7.29215,4.7454,0.0496973,0.0971075
0.416,7.70275,4.51151,0.056756,0.0959306
0.418,8.13949,4.2231,0.0603365,0.0920821
0.42,8.56455,3.85153,0.0821863,0.0965866
0.422,8.9232,3.43908,0.093615,0.0861354
0.424,9.23443,2.93928,0.100673,0.0796155
0.426,9.45672,2.39899,0.105447,0.0650506
0.428,9.6016,1.81863,0.114247,0.0617199
0.43,9.69184,1.22421,0.118715,0.0553712
0.432,9.66855,0.62747,0.120654,0.0308797
0.434,9.57324,0.0546803,0.11842,0.0147887
0.436,9.39321,-0.461048,0.119215,0.00543518
0.438,9.15191,-0.955706,0.118305,-0.00954209
0.44,8.87357,-1.35169,0.108659,-0.0142013
0.442,8.53777,-1.7404,0.102991,-0.0326492
0.444,8.21368,-2.03339,0.0951885,-0.0371
0.446,7.86174,-2.27933,0.0767884,-0.0338153
0.448,7.55168,-2.47225,0.0780254,-0.0420761
0.45,7.20944,-2.62894,0.068961,-0.0532056
0.452,6.88618,-2.7298,0.072446,-0.04976
0.454,6.58354,-2.80261,0.0566627,-0.0493132
0.456,6.29334,-2.85959,0.0569369,-0.0450208
0.458,6.02804,-2.90821,0.0511179,-0.0487386
0.46,5.7643,-2.90335,0.0445624,-0.0580853
0.462,5.54521,-2.90041,0.0396048,-0.0447825
0.464,5.30518,-2.89695,0.0357102,-0.041248
0.466,5.10666,-2.86722,0.028505,-0.0445393
0.468,4.92934,-2.83033,0.0218144,-0.0429335
0.47,4.75077,-2.78826,0.0276107,-0.0376884
0.472,4.60916,-2.75438,0.0225166,-0.0401698
0.474,4.44465,-2.68276,0.0194251,-0.0393472
0.476,4.31577,-2.64702,0.0136076,-0.0388682
0.478,4.18661,-2.58713,0.0184384,-0.0320997
0.48,4.07183,-2.5369,0.0136863,-0.0337058
0.482,3.95507,-2.47879,0.018573,-0.0364862
0.484,3.86631,-2.42316,0.0129391,-0.0362179
0.486,3.7673,-2.37608,0.00348509,-0.0188405
0.488,3.67609,-2.32054,0.0080995,-0.0232592
0.49,3.59867,-2.27016,0.0108639,-0.029821
0.492,3.5202,-2.21939,0.00489832,-0.0230696
0.494,3.45753,-2.158,-0.00181079,-0.0185291
0.496,3.39132,-2.10883,-0.00443832,-0.0203241
0.498,3.32826,-2.05072,0.00115106,-0.0265969
0.5,3.26523,-2.01621,0.00564679,-0.0183228
0.502,3.2151,-1.9654,-0.00249366,-0.0170788
0.504,3.15095,-1.92002,-0.0036568,-0.0175677
0.506,3.109,-1.87394,0.000344577,-0.0129048
0.508,3.06598,-1.83424,0.00106565,-0.0161662
0.51,3.02585,-1.78328,-0.00276446,-0.0162951
0.512,2.98472,-1.74518,-0.000168686,-0.0175269
