# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 1000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.3
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.47732,0.00589359,-0.00164184,0.00152046
0.004,1.47853,0.0151541,-0.00235325,0.00354956
0.006,1.481,0.0208013,-0.00477393,0.000745358
0.008,1.47942,0.0237017,-0.000383607,-0.00187789
0.01,1.48357,0.0346482,5.96018e-05,-0.000724667
0.012,1.47569,0.0399429,-0.00170895,0.00231712
0.014,1.48043,0.052681,-0.000374406,-0.00228973
0.016,1.48171,0.0521023,-0.00186815,-0.00191936
0.018,1.47919,0.0629024,-0.00202767,0.000726342
0.02,1.47972,0.0636413,0.000524337,0.00244495
0.022,1.48112,0.0715905,-0.00358415,-0.000748682
0.024,1.48026,0.0756119,-0.00225693,-0.00461063
0.026,1.48188,0.0900339,-0.00184893,-0.00351214
0.028,1.47824,0.093053,-0.00235546,0.00198631
0.03,1.48049,0.0998678,-0.00362593,-0.00322845
0.032,1.48376,0.10729,-0.000254142,0.00309026
0.034,1.48037,0.112916,-0.00129078,-0.000560867
0.036,1.48105,0.118425,-0.00363629,-0.0019051
0.038,1.48409,0.123482,-0.00298227,-0.000554968
0.04,1.482,0.129559,-0.000740501,-0.000678852
0.042,1.48102,0.141581,-0.000531979,-0.00142584
0.044,1.48496,0.149171,-0.00157442,-0.00250134
0.046,1.4877,0.153459,-0.000921504,-0.00151943
0.048,1.47798,0.157561,-0.00243617,-0.00344029
0.05,1.48051,0.164892,-0.00116531,-0.00297597
0.052,1.48013,0.172597,-0.00232389,-0.00254413
0.054,1.48663,0.180933,-0.00294098,-0.00168606
0.056,1.47885,0.188417,-0.00109506,-0.00250857
0.058,1.48402,0.192692,-0.00294092,-0.000213228
0.06,1.48103,0.201165,-0.00202508,0.00298277
0.062,1.48129,0.209021,0.000221368,-0.00203366
0.064,1.48412,0.21236,-0.00200387,-0.00242475
0.066,1.47875,0.224564,-0.00653716,0.000170188
0.068,1.48353,0.230552,0.00140289,-0.00175745
0.07,1.48028,0.236394,-0.00195012,-0.00331052
0.072,1.48182,0.246662,-0.00181201,-0.00162011
0.074,1.48221,0.247509,-0.00215265,0.000624
0.076,1.48372,0.256227,-0.000811191,-0.00110287
0.078,1.48305,0.264664,0.000602876,0.000704949
0.08,1.4818,0.271633,-1.64815e-05,-0.00565438
0.082,1.48291,0.278959,-0.00158144,-0.00298929
0.084,1.4816,0.283722,-0.00147079,-0.00274556
0.086,1.48044,0.294861,-0.00127242,-0.00149484
0.088,1.48398,0.300537,0.000789293,-0.000969412
0.09,1.48264,0.309981,0.00161928,-0.00500879
0.092,1.4785,0.316443,-0.00461225,-0.00137688
0.094,1.48064,0.318977,-0.000820421,-0.00282481
0.096,1.48115,0.328895,0.000293121,-0.00236595
0.098,1.4823,0.339822,5.72013e-05,-0.00191797
0.1,1.48437,0.345046,-0.00598736,-0.00173684
0.102,1.48507,0.349889,-0.00295789,-0.00121535
0.104,1.4814,0.362375,-0.00471519,-0.00371779
0.106,1.48519,0.367285,0.00058527,-0.00748087
0.108,1.48425,0.376218,-0.00946785,-0.00488685
0.11,1.48734,0.384764,-0.00988373,-0.00298376
0.112,1.48572,0.385525,-0.00475666,0.000349718
0.114,1.48419,0.398145,-0.000633316,0.00189167
0.116,1.48413,0.402667,-0.00396833,-0.00873208
0.118,1.48683,0.413797,0.00072772,-0.00547721
0.12,1.48186,0.419361,-0.000605856,-0.00273023
0.122,1.48379,0.431429,-0.00150597,-0.0051798
0.124,1.48668,0.438763,-0.00247614,-0.00192776
0.126,1.48266,0.445137,0.000738523,-0.00708622
0.128,1.48577,0.457159,-0.00325882,-0.000310652
0.13,1.48908,0.461907,-0.00166818,-0.00872174
0.132,1.48552,0.465959,-0.003245,-0.00354948
0.134,1.48992,0.477701,-0.00313264,-0.00617461
0.136,1.48776,0.485746,-0.00398542,-0.00292422
0.138,1.49038,0.494135,-0.00524035,-0.00927955
0.14,1.49245,0.500469,-0.00312029,-0.0094016
0.142,1.48748,0.51012,-0.00182011,-0.0110043
0.144,1.49293,0.515704,-0.00239898,-0.00664446
0.146,1.49098,0.526784,-0.00356372,-0.0109978
0.148,1.49255,0.537641,0.00681771,-0.0136052
0.15,1.48798,0.546731,0.00675176,-0.00278176
0.152,1.49204,0.555856,-0.00330512,-0.00577079
0.154,1.49686,0.56332,0.00246666,-0.00957676
0.156,1.49225,0.575345,-0.00508396,-0.00607911
0.158,1.49121,0.587474,-0.0118783,-0.0137345
0.16,1.49122,0.596672,-0.00451263,-0.00927672
0.162,1.49198,0.597256,-0.0102522,-0.011865
0.164,1.49186,0.612231,-0.00747043,-0.0114424
0.166,1.49501,0.618269,-0.000817524,-0.00954131
0.168,1.49117,0.628704,-0.0061904,-0.0138581
0.17,1.49464,0.63858,-0.00429626,-0.0153456
0.172,1.48835,0.647011,-0.00198514,-0.011554
0.174,1.49405,0.657704,-0.00998881,-0.00217429
0.176,1.49983,0.669213,-0.0171207,-0.0195662
0.178,1.49509,0.680505,-0.00566871,-0.00849851
0.18,1.49383,0.689962,-0.0077964,-0.0114819
0.182,1.50081,0.69711,-0.0176403,-0.0309215
0.184,1.49892,0.705865,-0.00912141,-0.0193086
0.186,1.49952,0.718374,-0.00101814,-0.0230657
0.188,1.49993,0.730875,-0.0105501,-0.0428974
0.19,1.50055,0.740305,-0.0420008,-0.0363907
0.192,1.49889,0.74568,-0.0371974,-0.0122205
0.194,1.49743,0.759713,0.0166383,-0.0294507
0.196,1.50026,0.768515,-0.00775689,-0.0307889
0.198,1.50436,0.785522,-0.0246978,-0.0297172
0.2,1.49646,0.793016,0.0028513,0.000139586
0.202,1.50571,0.810467,-0.0406573,-0.0401777
0.204,1.49827,0.821996,0.00149606,-0.0216348
0.206,1.51125,0.826987,-0.0466981,-0.0578977
0.208,1.50564,0.844519,-0.0682232,-0.028706
0.21,1.50727,0.856244,-0.0394265,0.0167651
0.212,1.51309,0.867859,-0.0571298,-0.0440684
0.214,1.50881,0.880827,-0.0305537,0.0192017
0.216,1.50803,0.891242,-0.0678925,0.0473781
0.218,1.51309,0.903323,-0.0535511,0.0312179
0.22,1.50684,0.913634,-0.0181457,0.0131666
0.222,1.51597,0.930289,-0.0673239,0.0604618
0.224,1.51897,0.945096,-0.0257891,0.0148291
0.226,1.51277,0.961394,-0.0523603,0.0274918
0.228,1.51091,0.971698,-0.0437899,0.00900825
0.23,1.51313,0.976882,-0.0397532,0.0450598
0.232,1.51385,0.99843,-0.0380151,0.03789
0.234,1.52178,1.02499,-0.0163387,0.0291552
0.236,1.51661,1.03464,-0.0321978,0.0360559
0.238,1.52053,1.04776,-0.0116328,0.0385085
