# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 10000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.003
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.574,2.30853,-1.17313,-0.013859,0.0235166
0.576,2.26414,-1.11124,0.0204563,-0.00363101
0.578,2.21487,-1.11267,-0.00109392,0.00605074
0.58,2.24933,-1.12599,0.0134558,-0.00408491
0.582,2.22035,-0.938484,-0.0374445,-0.00282737
0.584,2.18639,-1.02836,0.011977,0.00188546
0.586,2.10058,-1.03069,0.0110885,-0.00547001
0.588,2.20143,-0.973687,-0.00138393,0.0118895
0.59,2.15428,-0.985785,-0.00144401,-0.0191414
0.592,2.22493,-1.05131,0.00347156,-0.0502909
0.594,2.12189,-0.954382,-0.0275494,0.0304615
0.596,2.10709,-0.963745,-0.0207903,-0.00951238
0.598,2.11846,-0.965709,0.0243648,-0.00434742
0.6,2.13169,-0.959668,-0.00228965,0.000904871
0.602,2.17174,-0.971432,-0.00688297,0.0108198
0.604,2.03694,-0.90534,0.0155685,-0.0348194
0.606,2.07297,-0.893703,0.0157304,0.00390481
0.608,2.12532,-0.841282,0.0098975,-0.00366704
0.61,2.08007,-0.872573,0.0270691,-0.0176231
0.612,2.08653,-0.936787,0.00437959,-0.0113467
0.614,2.08712,-0.910848,0.0189315,0.0160525
0.616,2.07335,-0.941781,-0.00822982,0.00141122
0.618,2.01765,-0.786999,0.00129179,0.014969
0.62,2.09575,-0.867108,-0.00707843,-0.0135097
0.622,1.97414,-0.789354,-0.0100914,-0.0104068
0.624,2.08398,-0.873062,0.00252152,-0.00524996
0.626,2.10073,-0.78558,0.00570673,-0.0183099
0.628,2.00271,-0.770181,-0.0188993,0.0103862
0.63,1.97647,-0.778583,-0.0192201,-0.0103052
0.632,2.03769,-0.73831,-0.0247689,-0.019831
0.634,2.01882,-0.796198,-0.0113329,0.0097303
0.636,1.99526,-0.780575,0.00959301,-0.00950417
0.638,1.99719,-0.72305,-0.00961005,-0.0157619
0.64,2.01831,-0.789927,0.00571878,-0.0185128
0.642,2.09401,-0.712293,-0.0181223,-0.00391648
0.644,1.99651,-0.794689,-0.0264105,-0.0140688
0.646,1.9888,-0.743,-0.00220504,0.0096156
0.648,2.04718,-0.698464,-0.00971203,-0.00119828
0.65,1.97949,-0.703003,-0.000488078,0.0135196
0.652,2.04863,-0.718124,-0.0180217,-0.00644327
0.654,1.99007,-0.676159,0.0126889,0.0194381
0.656,1.98162,-0.66671,0.0160538,-0.0195508
0.658,1.99149,-0.643302,-0.0098745,-0.00289931
0.66,1.9945,-0.585838,0.0286502,-0.0227781
0.662,1.92781,-0.647,0.00556094,-0.011237
0.664,2.01165,-0.646968,-0.00767423,0.00845186
0.666,1.94284,-0.655266,0.00685368,-0.0115871
0.668,1.93539,-0.724569,-0.014382,-0.0312306
0.67,1.94777,-0.61511,0.00273445,-0.0146838
0.672,1.9148,-0.607915,0.00627659,0.0109079
0.674,1.96457,-0.619403,-0.00277786,-0.0172285
0.676,2.0451,-0.668315,0.00794194,0.0199629
0.678,2.01357,-0.617993,0.0185414,-0.000971039
0.68,1.99292,-0.594343,0.0125021,0.00640638
0.682,1.88018,-0.644906,0.0013288,-0.014774
0.684,1.95704,-0.608264,0.00067008,-0.0176071
0.686,2.03229,-0.617374,-0.00943298,-0.0137864
0.688,1.98843,-0.525686,0.00656658,0.0334792
0.69,1.97819,-0.576637,-0.00248118,-0.0361056
0.692,1.9376,-0.627274,-0.00983244,-0.0161018
0.694,2.07625,-0.537091,0.0231554,0.00989141
0.696,2.00305,-0.548297,0.00611164,0.0248028
0.698,1.96905,-0.536287,0.0101013,-0.0114757
0.7,1.921,-0.541253,-0.0163489,0.00221367
0.702,1.95337,-0.566818,0.0149233,-0.00823357
0.704,2.01224,-0.564828,0.039553,0.0211704
0.706,1.98003,-0.545087,0.00717767,0.00284258
0.708,1.99441,-0.50076,-0.0236908,-0.00155519
0.71,1.90497,-0.575935,0.00257553,0.010998
0.712,1.94772,-0.522083,0.0110177,0.000248057
0.714,1.86543,-0.463804,-0.0260322,-0.0154246
