# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 1000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.0003
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.348,1.83771,2.70915,-0.0321143,0.0256114
0.35,1.8546,2.7661,-0.0205042,0.0304518
0.352,1.90146,2.84571,-0.0252767,0.0323404
0.354,1.92025,2.89649,-0.0254752,0.0312792
0.356,1.95724,2.97658,-0.00540459,0.0285611
0.358,2.01673,3.05762,-0.0303227,0.0260213
0.36,2.04417,3.10891,-0.0254891,0.034442
0.362,2.09244,3.19664,-0.0268173,0.0576563
0.364,2.1254,3.29409,-0.0266186,0.0341403
0.366,2.19627,3.38615,-0.0317638,0.0409491
0.368,2.22968,3.46576,-0.0245879,0.0307165
0.37,2.2534,3.54716,-0.0262213,0.0318113
0.372,2.35262,3.68168,-0.0487842,0.0261748
0.374,2.41121,3.75514,-0.0307125,0.0446255
0.376,2.47018,3.88841,-0.0350195,0.0506132
0.378,2.56682,3.98293,-0.0102379,0.0504536
0.38,2.67479,4.05517,-0.0263003,0.0611244
0.382,2.79361,4.2002,-0.0399025,0.0468231
0.384,2.9357,4.31211,-0.0124688,0.0973187
0.386,3.04197,4.45292,-0.0115927,0.0656395
0.388,3.1873,4.57899,-0.0173029,0.0605576
0.39,3.32458,4.71771,-0.035092,0.0641454
0.392,3.5202,4.84642,4.75477e-05,0.0774397
0.394,3.75563,4.96475,-0.0059176,0.0455688
0.396,3.95507,5.0981,-0.00480985,0.0487531
0.398,4.22611,5.21874,0.0176962,0.0811577
0.4,4.4494,5.35456,-0.0024168,0.128275
0.402,4.76946,5.43968,0.0222397,0.104033
0.404,5.12267,5.60752,-0.0200783,0.0995404
0.406,5.53541,5.65525,0.00395447,0.110684
0.408,5.94988,5.64241,0.0132765,0.0998266
0.41,6.36686,5.68204,0.0371751,0.108034
0.412,6.89767,5.59548,0.0398234,0.106616
0.414,7.37846,5.44351,0.0742329,0.121362
0.416,7.89114,5.30707,0.0577054,0.126717
0.418,8.40686,5.00816,0.082809,0.105746
0.42,8.95326,4.67624,0.0803387,0.115818
0.422,9.43095,4.15865,0.108876,0.106424
0.424,9.87526,3.47636,0.146802,0.0932002
0.426,10.1494,2.92377,0.136418,0.0804362
0.428,10.4126,2.198,0.163714,0.0386508
0.43,10.6143,1.51121,0.166334,0.0194336
0.432,10.6134,0.85948,0.101568,0.0678123
0.434,10.3624,0.0728855,0.126675,0.0097627
0.436,10.143,-0.5109,0.160941,-0.00621821
0.438,9.82309,-1.1329,0.118301,-0.00225446
0.44,9.47452,-1.62231,0.117595,0.0154058
0.442,9.13384,-2.05154,0.101245,-0.0745907
0.444,8.68138,-2.36484,0.0857215,-0.0785594
0.446,8.29871,-2.56415,0.113709,-0.0776665
0.448,7.99185,-2.78273,0.131037,-0.0913442
0.45,7.55066,-2.96239,0.101823,-0.0507779
0.452,7.11991,-3.05243,0.104122,-0.0761682
0.454,6.81811,-3.1188,0.0690183,-0.00503424
0.456,6.42504,-3.15407,0.0450093,-0.0668412
0.458,6.20132,-3.15662,0.0672854,-0.0767848
0.46,5.86725,-3.15903,0.0497477,-0.064889
0.462,5.63195,-3.14754,-0.00659518,-0.0151763
0.464,5.40094,-3.09547,0.0343351,-0.0261937
0.466,5.17195,-3.04756,0.0214832,-0.0149497
0.468,4.99187,-3.04587,0.022759,-0.0739249
0.47,4.82854,-2.92823,0.0604736,-0.0523197
0.472,4.6611,-2.87172,0.0547923,-0.0747675
0.474,4.48463,-2.83097,0.00881264,-0.043463
0.476,4.3432,-2.74461,0.016895,-0.0269535
0.478,4.23286,-2.66939,-0.0192787,-0.0316143
0.48,4.08864,-2.64584,-0.0111375,-0.0267684
0.482,3.96867,-2.55172,-0.00502309,-0.0285383
0.484,3.88884,-2.51455,0.013043,-0.0577082
0.486,3.79163,-2.47942,0.000797531,-0.0205211
0.488,3.69462,-2.39461,-0.0109638,-0.00667258
0.49,3.62138,-2.30733,-0.0202949,-0.0459184
0.492,3.51911,-2.30455,0.00622254,-0.0191069
0.494,3.44245,-2.19175,-0.0311104,-0.0159676
0.496,3.36912,-2.16483,-0.0376736,0.00188339
0.498,3.32144,-2.07784,0.0132692,-0.0033824
0.5,3.28458,-2.07267,0.008904,-0.028942
0.502,3.22385,-1.98646,-0.00517357,-0.0197753
0.504,3.17371,-1.95417,-0.027208,-0.00193227
0.506,3.12615,-1.8999,0.00208612,-0.0222374
0.508,3.05635,-1.90172,-0.00673139,-0.00401217
0.51,3.01999,-1.80413,0.00648941,-0.00882088
0.512,2.98161,-1.76705,-0.00950356,-0.0411882
0.514,2.95905,-1.71733,-0.000905357,-0.0144109
0.516,2.91991,-1.68837,-0.0140434,-0.00549359
0.518,2.88371,-1.63383,0.00479052,0.00248724
0.52,2.86936,-1.60557,0.0128098,-0.0221358
0.522,2.81542,-1.53151,-0.0133325,-0.012435
0.524,2.79586,-1.53187,0.000828274,0.000726503
0.526,2.75368,-1.48863,-0.0279171,-0.0186435
0.528,2.74688,-1.46485,0.00210557,0.0177475
0.53,2.71035,-1.39985,0.00167735,-0.00665771
0.532,2.67387,-1.3783,0.0119832,0.0153169
0.534,2.69939,-1.33541,0.00850212,-0.0257304
0.536,2.65139,-1.31636,-0.0052907,-0.00688724
0.538,2.64157,-1.28306,-0.00515762,-0.00882776
0.54,2.60423,-1.23299,-0.0501014,-0.0111917
0.542,2.59163,-1.19802,0.0128598,0.0108528
0.544,2.57904,-1.21403,0.0014394,-0.00152698
0.546,2.57027,-1.12437,-0.0231788,-0.00133645
0.548,2.55206,-1.15602,0.0003416,-0.0167156
0.55,2.53555,-1.10385,0.000911237,0.00981608
0.552,2.51719,-1.0706,0.00045877,0.00507603
0.554,2.53974,-1.03458,0.000598987,0.00518462
0.556,2.52441,-1.02613,-0.00792925,0.0122956
0.558,2.49919,-0.991825,0.00224959,0.00536706
0.56,2.47901,-0.962145,0.0178751,0.00996632
0.562,2.47432,-0.932813,0.00347651,0.0125158
0.564,2.45994,-0.915856,-0.0126858,-0.0131219
0.566,2.4621,-0.882586,0.00455322,0.0171011
0.568,2.44808,-0.865936,-0.0205337,0.0322927
0.57,2.43938,-0.844382,-0.00337361,0.0151018
0.572,2.41309,-0.84272,0.00562582,0.0011318
0.574,2.43967,-0.802448,-0.0197188,-0.00232387
0.576,2.42897,-0.780157,-0.00120759,-0.0034828
0.578,2.41296,-0.756166,0.000876286,0.0058987
0.58,2.41129,-0.748457,0.0015446,-0.00211207
0.582,2.403,-0.723089,0.00165169,-0.00628904
0.584,2.37772,-0.667063,0.0156887,-0.0189669
0.586,2.38187,-0.688545,0.0047884,-0.00829746
0.588,2.36878,-0.652551,-0.0134674,-0.00634423
0.59,2.3631,-0.626881,0.00176355,0.0183209
0.592,2.3677,-0.592178,-0.0117807,0.0299202
0.594,2.37785,-0.602222,0.00105643,0.0193164
0.596,2.35579,-0.602768,-0.000688868,-0.00320744
0.598,2.35129,-0.547451,-0.00705669,0.00185242
0.6,2.36644,-0.532567,-0.00456628,-0.018833
0.602,2.36658,-0.515997,-0.00291432,0.0110747
0.604,2.3627,-0.526263,0.0251275,-0.0120859
0.606,2.35865,-0.447646,0.00740394,-0.013869
0.608,2.34572,-0.464504,0.0148201,-0.00255477
0.61,2.36537,-0.459091,-0.0314878,0.000888884
0.612,2.35679,-0.416999,-0.0056194,-0.0149366
0.614,2.3611,-0.404622,0.0126924,0.00514503
0.616,2.34137,-0.404036,-0.0233499,-0.0116029
0.618,2.34795,-0.37992,-0.0183862,0.00311804
0.62,2.354,-0.353946,0.0139441,0.0237505
0.622,2.33543,-0.346889,-0.0018511,-0.0160709
0.624,2.33311,-0.327159,-0.0182548,-0.00181159
0.626,2.35667,-0.315234,-0.0103139,0.0156766
0.628,2.3561,-0.287585,0.00242422,0.0148971
0.63,2.33528,-0.270368,-0.0142604,0.000930727
0.632,2.3358,-0.258359,-0.0305259,0.0242012
0.634,2.335,-0.242849,-0.022049,0.0215695
0.636,2.35879,-0.204701,0.00708398,0.00746888
0.638,2.36092,-0.216227,-0.00942656,0.0147277
0.64,2.35521,-0.211586,0.0200269,0.00916706
0.642,2.36077,-0.188146,0.0246556,0.00788838
0.644,2.36372,-0.172392,0.00544512,0.0290736
0.646,2.35659,-0.144385,0.0162611,-0.014961
0.648,2.36163,-0.118847,-0.0185624,-0.0120341
0.65,2.34063,-0.133519,-0.048107,0.0213972
0.652,2.36515,-0.0956987,0.0183612,0.00199386
0.654,2.36888,-0.0914162,0.0171984,0.0380397
0.656,2.35586,-0.0769695,-0.00397672,0.0184014
0.658,2.38457,-0.0881678,0.00213019,-0.0125443
0.66,2.40168,-0.0469481,-0.0101656,-0.0217697
0.662,2.37962,-0.0118919,-0.000620098,0.0167463
0.664,2.40263,-0.0170541,0.0172738,0.0131127
0.666,2.40003,-0.000772782,-0.000489907,0.0213832
0.668,2.41508,0.00818123,-0.00289561,0.0329708
0.67,2.38031,0.0146774,-0.0137136,-0.0124294
0.672,2.42459,0.0266849,0.00109428,0.0189677
0.674,2.40209,0.0416925,0.00383462,0.00244825
0.676,2.40742,0.0607792,0.00979752,-0.0123317
0.678,2.4269,0.080321,-0.0040992,0.0403399
0.68,2.40734,0.0916047,-0.0311448,0.00375727
0.682,2.42607,0.10571,0.0245394,0.0104187
0.684,2.44001,0.105491,0.0133082,0.0389997
0.686,2.4424,0.144512,-0.0108092,-0.0204355
0.688,2.47112,0.141632,0.0280487,0.0140964
0.69,2.47499,0.169456,-0.0136049,0.0206132
0.692,2.47693,0.174893,0.00389064,0.0142182
0.694,2.48426,0.184515,0.0386445,0.0116011
0.696,2.49623,0.225969,0.00681221,0.0142705
0.698,2.50623,0.212151,0.0076938,0.0341196
0.7,2.53022,0.191357,-0.00673867,-0.0208549
0.702,2.51904,0.234356,0.0215701,0.0177959
0.704,2.51454,0.246637,0.000108876,0.0324729
0.706,2.52967,0.24156,-0.0274677,0.0018135
0.708,2.55812,0.268524,0.0413614,0.034063
0.71,2.54214,0.306046,0.0158096,0.0196963
0.712,2.56396,0.288001,-0.0130142,0.0151104
0.714,2.5488,0.316515,0.00388431,0.0407734
0.716,2.55755,0.316068,-0.0220154,-0.0116485
0.718,2.57763,0.344034,0.00720004,0.0633597
0.72,2.58983,0.370768,-0.00666943,0.0443521
0.722,2.62396,0.360903,0.00362905,0.0200393
0.724,2.64489,0.385977,0.018088,0.0340472
0.726,2.64949,0.383186,0.0301513,0.0200331
0.728,2.64415,0.396802,-0.00600352,0.0103653
0.73,2.66539,0.405415,-0.0129451,-0.00401771
0.732,2.6734,0.431324,0.00277813,0.0211293
0.734,2.68181,0.427249,0.00308076,-0.011231
0.736,2.71597,0.4545,0.00471292,0.0275932
0.738,2.73818,0.442364,0.00241135,0.0218936
0.74,2.74016,0.454597,-0.0163574,0.0305132
0.742,2.77802,0.494318,-0.00289456,0.0132145
0.744,2.77271,0.507842,0.0193343,0.015014
0.746,2.79744,0.485922,0.00383791,0.0339892
0.748,2.81691,0.505017,-0.0245853,-0.0110813
0.75,2.86193,0.5438,0.0236365,0.000597164
0.752,2.85279,0.532769,0.0190452,0.00521955
0.754,2.8599,0.519978,-0.0110066,-0.0108685
0.756,2.91346,0.518623,0.0189799,0.0273538
0.758,2.89304,0.557835,0.0393141,0.014028
0.76,2.91055,0.535103,-0.00217914,0.0420416
0.762,2.9468,0.553524,0.0147043,0.0344612
0.764,2.96572,0.55996,0.015576,0.0216986
0.766,3.01581,0.617799,0.0175619,0.0348263
0.768,2.99438,0.594049,-0.0120557,0.00147547
0.77,3.03863,0.572631,0.00401849,0.00149458
0.772,3.04206,0.611424,0.0100753,0.00483509
0.774,3.08011,0.592128,0.00123193,0.0274937
0.776,3.11774,0.62794,0.00229576,0.0335688
0.778,3.10837,0.62854,-0.00644482,0.0167773
0.78,3.18296,0.626597,0.0254982,-0.00388813
0.782,3.19864,0.621784,0.0335209,0.0362133
0.784,3.24586,0.64781,0.0227445,0.00853488
0.786,3.24922,0.603911,0.0339485,0.00589533
0.788,3.24679,0.611398,0.0385446,0.0213877
0.79,3.28005,0.619769,0.0446481,-0.00676688
0.792,3.34954,0.642852,-0.00825726,0.0249767
0.794,3.36568,0.614715,0.00573578,0.0038924
0.796,3.39419,0.6483,-0.00738913,0.0491254
0.798,3.42118,0.628675,0.0295512,0.0282397
0.8,3.45452,0.620145,0.0189833,0.0565484
0.802,3.49309,0.629198,0.0394466,0.0156009
0.804,3.52912,0.594662,0.00974967,0.00976542
0.806,3.55581,0.617862,0.0392818,-0.00893425
0.808,3.53632,0.57702,0.008748,0.0149945
0.81,3.62193,0.572325,0.0125652,-0.0105742
0.812,3.67006,0.551179,0.00617816,0.0131688
0.814,3.64557,0.586852,0.000735371,0.0205872
0.816,3.72958,0.529994,0.0215427,-0.0251728
0.818,3.72393,0.519581,0.000909017,-0.00423676
0.82,3.77314,0.479199,0.0192599,0.0042027
0.822,3.81647,0.476547,0.00586078,0.00169288
0.824,3.85062,0.423749,0.0341473,0.0198306
0.826,3.8466,0.388071,0.0544815,0.0165113
0.828,3.91121,0.380122,0.0480448,0.00500834
0.83,3.93696,0.35031,0.0262744,0.0046218
0.832,3.94758,0.353831,0.0345519,-0.00731741
0.834,3.95837,0.296214,0.0229799,0.00156736
0.836,4.02235,0.294195,0.0219763,-0.0282575
0.838,4.04151,0.263565,0.0384949,0.000187632
0.84,4.0703,0.216308,0.00387675,-0.00747721
0.842,4.12491,0.164395,0.0419534,-0.00912691
0.844,4.11654,0.109186,0.0240191,-0.00274641
0.846,4.15144,0.134138,0.0224563,0.007487
0.848,4.20877,0.0888644,-0.0115781,-0.021544
0.85,4.20994,0.00182577,0.014947,0.00169975
0.852,4.21565,0.0194727,0.0364805,0.0319781
0.854,4.26048,-0.0734075,0.0732282,0.0119452
0.856,4.23735,-0.0946486,0.0375396,-0.0114081
0.858,4.23842,-0.120214,-0.0141243,0.0104708
0.86,4.26153,-0.195815,0.0333381,0.0258962
0.862,4.26101,-0.258186,0.0646327,0.00224898
0.864,4.27121,-0.306284,0.0376804,-0.00540743
0.866,4.25371,-0.343901,0.0276261,0.0110492
0.868,4.26968,-0.373323,0.0398035,0.0142684
0.87,4.29261,-0.473344,0.00506976,0.0121506
0.872,4.25006,-0.503913,0.034004,0.00245746
0.874,4.2069,-0.557051,0.0534188,-0.00143952
0.876,4.25318,-0.558244,0.00392144,-0.0494634
0.878,4.27696,-0.578139,0.0563936,0.0387696
0.88,4.23953,-0.61982,0.0180135,-0.00451396
0.882,4.22213,-0.677865,0.00539683,0.00421979
0.884,4.23632,-0.760029,0.0224798,0.0129143
0.886,4.15516,-0.817923,0.00586356,-0.0353557
0.888,4.12595,-0.845977,0.0430644,0.0135154
0.89,4.10489,-0.870734,0.0435821,0.00850775
0.892,4.06191,-0.943492,0.0187131,-0.00857036
0.894,4.07683,-0.963674,0.0258047,-0.00395358
0.896,4.07552,-0.942782,0.0364198,0.0262752
0.898,4.04312,-1.02995,0.0221255,-0.0448157
0.9,3.99383,-1.05612,0.0147777,0.0201572
0.902,3.95383,-1.06865,0.0112183,-0.02543
0.904,3.95927,-1.12159,0.0361955,-0.0118119
0.906,3.90694,-1.18332,0.0113941,-0.0100002
0.908,3.88625,-1.11701,0.0429637,-0.00311266
0.91,3.898,-1.17032,0.0340352,0.00470456
0.912,3.80733,-1.13109,0.0165073,0.00377319
0.914,3.81202,-1.20915,0.0277377,-0.00611951
0.916,3.7509,-1.24688,0.0380935,-0.0215451
0.918,3.71079,-1.28471,-0.0196665,-0.0123113
0.92,3.69592,-1.21246,0.0307947,-0.00723636
0.922,3.64093,-1.28051,0.0325356,-0.0125929
0.924,3.60143,-1.31488,-0.0324785,-0.0270646
0.926,3.54944,-1.32161,-0.00871721,-0.0201862
0.928,3.55507,-1.32452,0.00723933,0.0312418
0.93,3.52148,-1.31768,0.0369592,0.00217443
0.932,3.48488,-1.35723,0.0146143,-0.0275673
0.934,3.48438,-1.35385,-0.00406315,0.00605577
0.936,3.4453,-1.33291,0.0263909,-0.0128641
0.938,3.42769,-1.3521,-0.0180251,-0.0107142
0.94,3.35847,-1.36582,0.00584128,-0.00140069
0.942,3.34743,-1.35092,0.0287796,0.00149904
0.944,3.29487,-1.34658,-0.00490511,0.0259757
0.946,3.28897,-1.33874,-0.00369418,-0.0165843
0.948,3.22362,-1.3769,0.0317635,-0.0335712
0.95,3.23043,-1.32931,0.00292688,0.0113614
0.952,3.19064,-1.33763,-0.0195695,-0.00960571
0.954,3.16885,-1.34223,-0.0029596,-0.000699644
0.956,3.17425,-1.3481,0.0133517,0.00384827
0.958,3.13155,-1.33563,-0.0133228,0.000877804
0.96,3.1035,-1.33923,0.0107159,-0.00230069
0.962,3.05522,-1.31794,0.0266884,-0.0215738
0.964,3.05468,-1.34098,0.0125446,0.0103353
0.966,3.05223,-1.34701,0.00833171,-0.00646094
0.968,3.02996,-1.30168,0.0283582,0.00522912
0.97,3.0168,-1.29807,0.0203711,-0.0137901
0.972,3.01434,-1.29901,0.00664226,0.0164784
0.974,2.9865,-1.27658,-0.00702831,-0.00117377
0.976,2.93387,-1.25618,-0.012036,0.0243501
0.978,2.92508,-1.27397,-0.0180156,-0.0205398
0.98,2.91993,-1.26935,-0.0112391,-0.00853022
0.982,2.84003,-1.26757,-0.0088627,-0.0111609
0.984,2.85211,-1.26662,-0.0245684,-0.0251518
0.986,2.87134,-1.23071,-0.00602241,-0.0152629
0.988,2.85221,-1.21723,0.0106371,-0.0363443
0.99,2.84602,-1.23368,0.00746028,0.0054263
0.992,2.82901,-1.22094,0.0157492,0.00385437
0.994,2.83107,-1.19124,-0.0146281,0.000122563
