nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj,nan+nanj
nan+nanj,1.5633737757922123e-02-2.6584248065573742e-03j,-5.3603993077518712e-05+6.7180895690445916e-05j,3.8070635153961001e-05-7.2760276004708849e-05j,-3.7084267865384177e-05+6.0634077382597647e-05j,-2.3161933634600180e-04-3.2306247940979764e-05j,8.1970583394195531e-05+1.2698156914303551e-04j,-2.4206791042360899e-05+1.0794872487131547e-04j,-6.8732588078480435e-05-1.6507544480677303e-04j,-1.7889171706768874e-05-6.6291856087709443e-06j,-7.3206598134195307e-05+2.3703816105228248e-04j,5.4024822900434029e-05+1.5697754263224397e-05j,-2.6126401855208758e-04+1.5123479516993089e-04j,5.2107098012425095e-05-1.4444021028384740e-05j,9.0074955399685680e-05-1.6012907142227728e-04j,-1.3204592675034464e-04-1.8825444557148019e-04j,-4.5453165245062452e-05+3.8527136170371940e-05j,1.6600894983623488e-04+8.3544098429772022e-05j,-1.3737462070592405e-04-3.9131128688955666e-06j,-8.7126786067916398e-05-3.4341879489366150e-05j,-1.9060408322362356e-04+1.6258432729722266e-05j,2.9708463674669987e-05-2.1538348851885081e-04j,-5.0355142175374719e-05-9.0621550304280713e-05j,-2.5191491663289692e-04+5.1285765463083660e-05j,-1.5335817634966727e-04-2.3803970529097260e-04j,-1.5910852908343303e-04-5.5468375452391133e-05j,-1.4602769946523309e-04-6.6630011263548434e-05j,7.9208883512368048e-05-8.4329057393822183e-05j,-2.0040576706723212e-04-5.4257370466011234e-05j,-1.2341328536606081e-04-5.7346903605528051e-05j,8.8204266918386466e-05+8.0858881727475772e-05j,-3.1944431658744522e-04-2.4827356588276607e-04j,-1.4744528498662507e-04+2.2330352158474737e-04j,-2.3523896042975967e-04+7.9632698145962929e-05j,1.2627064886810901e-04+1.6233403838245735e-04j,-2.1767332574669523e-04-1.4021177128597059e-04j,-2.4076111539527540e-04-1.5970183759982264e-04j,-1.6926374429155852e-04+4.7820482922965485e-05j,-9.0825438806040222e-05-1.3712194809475297e-04j,-5.3025499786493053e-06+2.7182289017256466e-05j,-1.4588629144757624e-04-8.7065495531669782e-05j,1.2485678598950648e-04+1.2481329980054405e-04j,-4.6016292799559780e-05+1.4296098015476380e-04j,-1.9317058738387407e-04+4.7207414790412308e-05j,-3.0367406114543625e-05-1.0203363465869099e-04j,-9.8863077851146542e-05-3.1180204145281337e-06j,-2.7184936961363837e-04-1.5272161712686911e-04j,-1.0389622293559771e-04-1.0426201041099471e-05j,-1.6600005880925813e-04-4.6625089054052810e-05j,1.1358249541320710e-05+8.4431895362714640e-05j,-1.7889878167806752e-04-4.6402654375568157e-05j,-1.6747364324239946e-04+1.0398280332070136e-04j,6.4860904348190100e-06-2.6118962022160953e-04j,-1.4911187232639789e-04+8.6213220158398764e-05j,-1.1540153976966087e-04-1.2486258510114006e-04j,-1.4716065048578839e-05-1.0097475476562191e-04j,-1.2268452210282857e-04-1.3227024651541090e-05j,-1.3649869127995310e-04+5.5541924035985290e-05j,1.0436012939184462e-04+1.2026065992030033e-04j,-8.8707454595583117e-05-7.0316794088175785e-05j,-4.5294005798919955e-05-8.3742808138485180e-05j,6.7874329875930345e-05+7.7968793875300658e-05j,-1.4881644590305937e-04-2.6818888728265104e-04j,-3.2530706075142672e-04+8.5004081435892397e-06j,-1.6865804065491490e-04-5.5258066762979156e-05j,1.1620471161015488e-04-2.0855955714182579e-04j,-1.2680022306399156e-04-1.5270100001791608e-04j,-1.9358861494100748e-04-6.8028647024107408e-05j,-1.9925688169806561e-04-3.5115471006991640e-05j,-2.1078320254739669e-04+1.3824040398636975e-04j,-3.3400167643236678e-06-4.2388840290844577e-05j,-1.9786341649463151e-04+1.3280544783587534e-04j,-8.1400138512277667e-06-2.3906029120430744e-04j,-6.9025013392342720e-05-1.3298230443917950e-05j,-3.9525533682043123e-05+2.7441033642829788e-05j,-1.4315967005202416e-04-7.5575776202258373e-05j,3.4131133477378478e-05+1.0182248126878214e-04j,-2.7173960054670016e-04-9.2782166523144605e-05j,-8.7296638928640951e-05+1.0716456258820257e-04j,-2.4147713282480257e-04-1.3275887322826542e-05j,-6.9371715097173530e-05+1.5651282341430870e-04j,-2.1764642523982076e-05-1.9790211746124268e-05j,-1.0240254148506187e-04-1.4765235065013354e-04j,-8.0892286690718797e-05+6.5751732813287395e-06j,5.5791727988857010e-05+3.8945402814146358e-05j,-1.6343631186145974e-04+1.9602277418009987e-04j,-5.0467912742471756e-05+6.5189481340539139e-05j,-7.7722670291970243e-05-5.8046252800023529e-05j,-1.9724655009868743e-04-1.7504804147410992e-04j,-2.1561514353359796e-05+6.1309316397732360e-05j,-3.4433397688847830e-05-2.5576009563024976e-04j,-1.9557840879576069e-04+1.0260491754855378e-05j,-1.3318483481035648e-05+4.5584140341808686e-05j,-2.3492876704587329e-04+1.4948996921781949e-04j,-1.5641187154809033e-05-1.5253968812501315e-04j,-3.9655045108687177e-05+2.4794816201229567e-04j,7.9357292208765895e-07-8.1938036869461945e-06j,6.0756247711834632e-05-1.9058272579915733e-04j,6.7525804319424528e-05-1.1671557736090726e-04j,-2.0110772686725579e-04+1.1278841267276075e-05j,-7.2551366856102468e-06-5.2702219238555619e-05j,-1.2928243768285457e-04-1.6894880933022329e-04j,-1.9869784965869053e-04-1.6087671955395888e-04j,-1.5458559694383700e-04-9.5113096628185917e-05j,-4.4829640688856610e-05+1.4468090104345318e-04j,-9.5351918817566616e-05+2.0065221538082419e-05j,4.3570690864839679e-05-2.2329218036635739e-05j,-1.5489952485231247e-04-3.5564240251170372e-05j,-3.1158597603423484e-04+3.5453630401181107e-05j,-2.4470619330767664e-04+4.8748974911384120e-05j,-1.9160416752111962e-04-1.2291373597759354e-05j,-5.2488813761375641e-06-9.9476711676652852e-05j,-1.5364429948016016e-04-2.2225386580079385e-04j,5.8748232699350071e-06-9.5148986004537869e-05j,-1.8851199374431946e-04+3.3718062389873471e-05j,-1.2080947003881477e-04-8.5035004899284769e-05j,-2.7064130754079921e-04-3.4761056244582498e-04j,-7.4490287636757836e-05-5.2028663396804230e-05j,-1.2020951823117282e-04+7.6020326461128198e-05j,-3.1889892311992243e-04+2.1821173299586331e-05j,-4.5515439606785775e-05-1.8949612178276618e-04j,-3.3220130189297900e-04-5.9346392489031460e-05j,-1.0355434303146234e-04-1.1136857718901480e-05j,1.5804550188026311e-06+1.7451255373418571e-04j,-7.8728903805648441e-05-1.0182268260015250e-04j,-1.0133576686322467e-04+1.9526760927271298e-04j,-1.2581921863102975e-04-1.2054189688309028e-04j,-2.4749436018531036e-04+1.0420891531399722e-04j,-2.1720163942689379e-04+5.5501615328523028e-05j,-3.9388391357603929e-04-3.0223830755687041e-04j,-1.6712977038322208e-04-1.4648762284914481e-04j,-1.7907329813958116e-04+8.4420682120940523e-05j,-1.0379918200695242e-04+1.1414870190448707e-04j,-1.1228459434536935e-04-1.1725952838891662e-04j,-1.2801276436709731e-04+7.2680021134043289e-05j,-4.3323176005352828e-05-8.5643819944605383e-05j,-2.4626424112428005e-04-5.0224420156969484e-05j,-2.0206366299126756e-04+3.5286812660478706e-05j,-2.8837259710326680e-04-1.5789759469445795e-04j,2.8773948421502690e-05-4.4625990114731008e-05j,-6.4706836973437118e-06-1.6047108811211071e-04j,-1.6548274371692992e-04-1.0333816118775693e-04j,-1.8071090504079534e-04-3.5543407725853326e-05j,-4.2721110527957663e-05-1.7099414566735410e-04j,-2.3707719458890728e-04+7.6088282408052395e-05j,-1.3227647303730127e-04+4.7589241033302253e-05j,-1.8083348651950750e-04+3.2906714784662184e-05j,6.7721278601368589e-05-6.6301654134061887e-05j,-1.2948783260737350e-04-1.4074400200779459e-04j,1.1030115147924734e-04-1.0066477494520738e-04j,1.2029362051923855e-04-2.4146049093186804e-05j,-1.7692338416193021e-05-8.0031284146334750e-05j,-6.3846483778824806e-05-4.3044923970328318e-05j,-9.7667454167990039e-05+1.2835087416054571e-04j,7.2304602415526985e-05-1.3758387009510823e-04j,-1.5506883239101913e-05-1.4532576877750679e-04j,3.6926136613526249e-05+5.7514812315069866e-06j,3.9998120766528890e-05-1.4849942728626528e-05j,1.4254393693451925e-04+3.1066245620129911e-05j,-3.7513668254034951e-05+1.5863858544322763e-05j,2.9128466056285313e-06+1.0840253715846155e-04j,6.9588347218532394e-05+4.1305677856934746e-05j,-7.4376850249210631e-05+5.9499418993365449e-05j,1.0895928871653681e-04+2.6385577466982817e-05j,-3.4152025445318660e-04-1.9208080517774359e-04j,-1.0316764800315759e-04-1.0519775795965412e-04j,5.6673738902868520e-06-9.0959828988244648e-05j,2.4655000262460427e-05-2.2856459725178335e-04j,-2.7103297481185228e-05+2.2691422305107164e-05j,-1.6558366335813304e-05+1.5474851114132966e-04j,6.6572994047063685e-06-2.1920796338714382e-05j,-3.8216141010600950e-05-1.0231490219634963e-04j,-2.0242207394011123e-04+1.4757913010665470e-04j,-1.4893537802994130e-04-6.7316707930748911e-05j,-2.4384182165126459e-04+4.4896575081204484e-05j,-2.6386622290426132e-04-2.4040698371792484e-06j,-2.6037436460785607e-04+9.2944956422058559e-06j,-1.7526516955956390e-04+7.0986576320911215e-05j,2.9522259555216824e-05+4.9881744053142929e-05j,-1.1578028519503835e-04+2.2566726453121549e-05j,-3.5847552901491621e-04+1.2649686492471307e-04j,-3.3345259789304218e-05+7.5146653207562152e-05j,-1.7040893442422358e-06-2.3399419007621254e-05j,1.8465139071570071e-04-1.0740729552022227e-05j,3.9741525303159754e-05-1.0129942625890352e-04j,-1.1356717569339125e-04+2.5482112953878412e-04j,-2.0409376709919590e-04+9.0873692914239952e-05j,-1.7686690623150230e-04-2.2904797693665480e-04j,-3.4116229473162094e-04-7.4374205568282262e-05j,-1.3476204997001320e-04+1.0650339663058125e-04j,1.8038568147376013e-04-2.1449328052493876e-04j,4.8543172549420870e-05-4.9705642641284012e-05j,-1.2583633414234345e-04+7.1262662456942895e-05j,-3.1980932394804558e-04+5.6143197179840206e-05j,4.0156111430635855e-06+1.5427141487556092e-04j,-2.0101927229018840e-04+6.7187629083831016e-06j,1.0932241632048905e-04-1.1777481495665277e-04j,-1.9458243496746699e-04-2.9105720831128751e-05j,-1.9474399806978582e-04+3.8366105885406371e-05j,-1.1372626991893040e-04-2.9436530222065393e-04j,-1.7928941324209035e-04-1.1968485118486051e-04j,9.7188570482122051e-05+1.2544160902676075e-05j,1.9990755212836522e-05+3.8506862488558953e-05j,-2.4094159511406776e-05+1.8772506677120179e-04j,-1.9258439465571548e-04+8.4063500759029239e-05j,-1.4294868568192059e-04-1.5330505596010857e-04j,-2.3994047198132383e-04-2.5320720755222934e-04j,-1.7118917403698017e-04-3.0769065623624471e-04j,4.2077563025744330e-05-1.2323873771700400e-05j,-1.1627157018625918e-04-6.6374358438618696e-05j,-1.3583900409362299e-04+2.0059194154665888e-04j,-1.0264375763584496e-04-1.0467386802621913e-04j,-1.9028819335262161e-04-2.5730095448774453e-05j,-1.2276461616669469e-04-5.2766078013060526e-05j,3.2063172139872277e-05-2.1921196980021930e-04j,-3.6204750544781262e-04+2.2656794130609267e-04j,7.1521962013281314e-05+1.8282986833258796e-04j,-1.5752986959429805e-04-2.5668858030437044e-05j,1.3960587093293805e-04+3.2894993398224378e-05j,1.0950056805535126e-04+1.5199447385124792e-04j,5.1114295126066671e-05+5.8010331299371009e-05j,-2.8948816312717287e-04+6.7107976712666413e-05j,-1.9986425889746096e-04-9.6624830491111484e-05j,-2.6949239942138609e-05+1.2544061246438340e-04j,-1.1620079786781837e-04+1.1021846689454335e-04j,-2.1806035544142278e-04-1.0275983491723064e-06j,-1.4247606055700895e-04+2.3391248369370010e-04j,-2.3239565754818819e-05-1.0875069199740504e-04j,-1.1540861226344994e-05+8.0053304767373340e-05j,-4.1884814610440796e-04-1.6121787845582014e-04j,-1.6537005230255032e-05-1.3227211553010727e-04j,-1.8488885959650999e-04+1.7360838650346490e-04j,-9.7381608861167099e-05+4.5529197666894616e-05j,-9.9853326709907345e-05-1.1465117787878497e-04j,-8.7077816699444096e-05+2.0817865573362159e-05j,-1.0859385436453986e-04-6.9450312788627228e-05j,-3.9726738606511610e-05-2.4751967798228276e-04j,-1.9517872816907859e-04+8.8591643273876772e-05j,-8.7764008247070421e-05-2.7810188323367457e-04j,1.9759774601862424e-05-1.5916304854619588e-04j,-1.8772409352455627e-04+6.6677118468626292e-05j,-4.7265944176519489e-05-1.1823871184082727e-04j,-1.4067105329916533e-04+1.1622487662560749e-04j,-1.3605172651912981e-04-5.5128600764244041e-05j,-2.6840675426562414e-04+1.9399209084119945e-04j,1.3998164280916997e-04-9.1706952833963632e-06j,-5.2470606265996116e-05-2.3854413461097136e-04j,-1.6932486537892006e-05+1.4005030438906562e-04j,-1.4168301042704706e-04-6.6379706056028933e-05j,-3.5641688729297008e-04-1.0995458386883755e-04j
