# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 100000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.0003
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.50055,0.00306527,0.00370692,0.014259
0.004,1.51589,0.0088864,-0.0157575,-0.00597315
0.006,1.50274,0.0247308,0.00805509,-0.00758178
0.008,1.50722,0.0281817,-0.00352085,-0.0169694
0.01,1.48576,0.0295095,-0.0072782,-0.00363693
0.012,1.50481,0.0322272,0.0135812,-0.0120643
0.014,1.49627,0.0569924,-0.00702218,-0.00907066
0.016,1.50295,0.0408268,-0.0339007,-0.0174394
0.018,1.4979,0.0727848,0.0335135,0.0130373
0.02,1.49317,0.0519412,-0.00575325,0.0421471
0.022,1.49708,0.0788,0.0134028,0.0290938
0.024,1.50878,0.0840381,-0.00802621,0.0290971
0.026,1.50997,0.0694687,-0.00293339,-0.0303648
0.028,1.47712,0.0921043,-0.00861202,-0.00508476
0.03,1.49436,0.103961,-0.0215381,0.0229714
0.032,1.47659,0.117107,-0.0155278,-0.0305083
0.034,1.50725,0.114176,0.0286704,-0.0087258
0.036,1.47128,0.112991,-0.00387524,0.00575829
0.038,1.49124,0.137818,-0.0382198,0.00066416
0.04,1.50577,0.12254,0.0125857,-0.0204714
0.042,1.456,0.140573,0.0279824,0.00311256
0.044,1.49099,0.161118,-0.00117222,-0.0157951
0.046,1.50266,0.147391,-0.00807904,0.0137888
0.048,1.50274,0.176527,-0.0142858,-0.0365598
0.05,1.4806,0.184215,0.0114768,-0.00528051
0.052,1.49567,0.171186,-0.0222026,0.00011805
0.054,1.51147,0.18333,-0.0177583,-0.00269798
0.056,1.47975,0.205926,-0.00583874,0.00127427
0.058,1.5013,0.203718,-0.0214665,0.00268483
0.06,1.4962,0.22611,0.00743972,-0.0191271
0.062,1.48955,0.229969,-0.000886975,-0.00952817
0.064,1.50097,0.216392,-0.00597065,-0.00244753
0.066,1.51972,0.232195,-0.00368135,-0.00470444
0.068,1.48227,0.219847,0.00341113,-0.0175824
0.07,1.51236,0.249374,0.00349996,0.0123248
0.072,1.51125,0.268826,0.00247148,0.0184413
0.074,1.49866,0.267414,-0.0352378,-0.00625222
0.076,1.50274,0.267773,-0.0290071,-0.0152271
0.078,1.51277,0.261855,0.00334317,-0.0135896
0.08,1.49327,0.288102,-0.0238178,0.0175752
0.082,1.49361,0.302329,-0.00219482,0.041056
0.084,1.48964,0.301957,-0.00952517,-0.0132637
0.086,1.48853,0.298662,-0.00338725,-0.00358143
0.088,1.50524,0.316523,0.00720736,-0.0210055
0.09,1.5049,0.30175,0.0154484,0.00996177
0.092,1.49611,0.30355,0.0163864,-0.0198797
0.094,1.4974,0.330026,0.00553405,-0.0327972
0.096,1.48439,0.334952,0.0267279,0.0152061
0.098,1.48158,0.357603,-0.0325221,-0.00889023
0.1,1.48526,0.364939,0.00600767,0.036389
0.102,1.49774,0.369168,0.0314054,0.0448097
0.104,1.50164,0.394389,0.00674282,-0.0304975
0.106,1.50866,0.426861,-0.0497674,0.0153751
0.108,1.49148,0.391949,0.0298229,0.0233425
0.11,1.45999,0.41056,-0.0238457,-0.0133767
0.112,1.48408,0.385841,-0.016026,-0.00167821
0.114,1.49998,0.421972,0.0664405,0.0249314
0.116,1.50249,0.428922,-0.0101468,-0.0330464
0.118,1.50935,0.413373,0.0147194,0.0291349
0.12,1.49831,0.41863,0.010578,-0.00223338
0.122,1.48326,0.463076,0.00274633,0.0136514
0.124,1.48178,0.448597,-0.0230651,0.00153686
0.126,1.49763,0.463333,-0.0262896,0.0221321
0.128,1.49947,0.491466,-0.0046531,0.0139626
0.13,1.51878,0.470611,-0.0308599,0.0101056
0.132,1.47666,0.502429,-0.00661381,0.0093578
0.134,1.51121,0.497423,-0.00398582,0.0104434
0.136,1.47393,0.508539,-0.0842948,-0.0446374
0.138,1.4931,0.524233,0.057341,0.0193672
0.14,1.50604,0.551214,-0.0530383,0.0297421
0.142,1.47981,0.520707,-0.0185802,0.00430744
0.144,1.50383,0.555803,-0.000537878,0.0515773
0.146,1.49764,0.559908,-0.057274,-0.002347
0.148,1.49094,0.57298,-0.00234275,-0.0606589
0.15,1.47582,0.586105,0.012927,0.0213984
0.152,1.49234,0.599235,-0.04523,0.0387748
0.154,1.46694,0.586316,-0.0766073,-0.0403672
0.156,1.50698,0.593671,-0.0338096,-0.0533243
0.158,1.5199,0.609277,0.0679003,-0.0216705
0.16,1.52667,0.627378,-0.00155566,-0.0429102
0.162,1.50162,0.625862,0.0945941,-0.00265509
0.164,1.49922,0.666918,-0.0609809,0.017718
0.166,1.50404,0.65171,-0.0910286,-0.063764
0.168,1.49286,0.678347,0.0346493,-0.0822566
0.17,1.50504,0.676258,-0.117875,-0.0114038
0.172,1.48898,0.675074,-0.0291704,-0.0511252
0.174,1.4899,0.680323,0.0174381,-0.0798277
0.176,1.4927,0.725846,-0.0031956,-0.0481818
0.178,1.48672,0.72029,-0.127702,-0.0317825
0.18,1.50584,0.761977,-0.0109235,-0.0360071
0.182,1.53392,0.715913,-0.125799,0.0594247
0.184,1.49041,0.743325,-0.0496573,0.00349978
0.186,1.52739,0.761699,-0.0466307,-0.139083
0.188,1.49523,0.757201,-0.0356247,0.0415717
0.19,1.49509,0.764724,0.00828311,-0.133417
0.192,1.50308,0.788569,0.149226,-0.263332
0.194,1.48757,0.810873,0.0487472,-0.0762789
0.196,1.4839,0.833379,-0.292968,0.144646
0.198,1.48584,0.823235,-0.152118,0.0340737
0.2,1.50127,0.846946,-0.0689498,-0.0691692
0.202,1.52978,0.858517,-0.0319848,-0.109946
0.204,1.51117,0.863335,0.34744,-0.498281
0.206,1.52293,0.874553,-0.0206745,-0.107097
0.208,1.48628,0.874505,-0.188472,0.0552155
0.21,1.49068,0.923778,-0.395444,-0.0685943
0.212,1.49756,0.898715,-0.530394,-0.246788
0.214,1.50376,0.933077,-0.118744,-0.189694
0.216,1.4937,0.951376,0.0283143,-0.267705
0.218,1.4932,0.963434,-0.0585037,0.247043
0.22,1.5312,0.942922,0.048316,-0.268827
0.222,1.52055,0.988873,0.186299,0.0623827
0.224,1.50549,0.989354,0.06816,-0.123639
0.226,1.47008,1.00067,-0.344169,-0.0904787
0.228,1.51436,1.03256,-0.0609348,0.0300403
0.23,1.52955,1.03529,0.277696,-0.310593
0.232,1.5026,1.02923,0.227485,0.273966
0.234,1.5073,1.08336,-0.0999208,-0.0952538
0.236,1.49669,1.06591,0.0569971,0.0510145
0.238,1.54523,1.11286,-0.187386,0.109328
0.24,1.4938,1.13672,-0.0291641,0.0675423
0.242,1.5004,1.12518,-0.0923782,0.0680416
0.244,1.48858,1.17228,-0.277974,-0.196044
0.246,1.52065,1.1866,-0.0913544,0.115448
0.248,1.49556,1.17583,-0.0615676,-0.0745234
0.25,1.50102,1.18189,-0.128325,0.0570307
0.252,1.50021,1.1547,-0.0809827,0.0620302
0.254,1.47806,1.19352,-0.147491,-0.0567434
0.256,1.5154,1.26819,-0.166026,0.148996
0.258,1.52124,1.28444,0.0466345,0.0816864
0.26,1.51745,1.31143,0.00258325,0.0400526
0.262,1.52989,1.32421,-0.146198,-0.0690466
0.264,1.5457,1.33177,-0.00169383,0.00333008
0.266,1.47692,1.35719,-0.0311811,0.108746
0.268,1.53589,1.3684,0.0473615,-0.0606163
0.27,1.55243,1.4247,-0.101068,0.0577358
0.272,1.54017,1.40862,0.0707951,0.0740081
0.274,1.50702,1.42932,-0.0613816,-0.0340802
0.276,1.51467,1.4534,0.0334503,0.0676106
0.278,1.5783,1.50974,-0.044897,0.0230347
0.28,1.49896,1.56084,0.0609729,-0.0125672
0.282,1.54846,1.50453,0.0463692,0.100733
0.284,1.48692,1.55968,0.049863,0.0395906
0.286,1.52027,1.61087,-0.0175641,-0.02741
0.288,1.56413,1.67633,0.00938092,-0.0321351
0.29,1.5908,1.69281,-0.0616494,-0.0312143
0.292,1.53106,1.64361,-0.0801654,0.014263
0.294,1.60746,1.65009,-0.117914,-0.0146438
0.296,1.54162,1.70263,-0.0128056,-0.0422513
0.298,1.56145,1.69928,-0.0144333,0.0837576
0.3,1.5541,1.78076,-0.00943242,0.00764379
0.302,1.53112,1.79552,-0.0143852,0.0526191
0.304,1.57805,1.86109,-0.0185837,0.0865516
0.306,1.61301,1.90349,0.0294896,0.00441478
0.308,1.55476,1.8779,-0.116288,0.0268272
0.31,1.57394,1.93865,-0.00479422,0.00920525
0.312,1.56808,2.06113,0.031623,0.13609
0.314,1.6263,2.07634,0.0159905,0.0364997
0.316,1.62671,2.03577,-0.01091,0.0542718
0.318,1.65268,2.06102,0.0186893,0.0252889
0.32,1.62198,2.12239,-0.0422024,0.0814006
0.322,1.64012,2.15724,-0.0970947,-0.0305739
0.324,1.62887,2.16763,0.024601,0.0943033
0.326,1.64235,2.24729,0.117597,0.066812
0.328,1.65557,2.2726,-0.0846631,0.0463142
0.33,1.70885,2.38994,0.0135382,0.0993551
0.332,1.69815,2.42531,-0.057626,0.114193
0.334,1.72373,2.36568,-0.0293434,0.0744739
0.336,1.71637,2.51065,0.00976692,-0.049999
0.338,1.718,2.59427,0.111224,-0.0281788
0.34,1.77505,2.62282,-0.0528584,0.00329829
0.342,1.7548,2.69342,0.0161608,-0.0427173
0.344,1.81873,2.69331,-0.176095,0.12763
0.346,1.79836,2.79525,-0.0108257,0.0629307
0.348,1.86975,2.9568,-0.123272,-0.120349
0.35,1.85519,2.95171,0.0326722,0.0254908
0.352,1.91833,3.01521,-0.0665975,-0.10231
0.354,1.77185,3.10261,0.098612,-0.0455105
0.356,2.03852,3.20344,-0.0816535,-0.0573233
0.358,2.05224,3.17477,-0.120151,-0.052076
0.36,2.04338,3.37897,0.0631119,0.119145
0.362,2.08704,3.44224,-0.0523796,-0.0187361
0.364,2.16202,3.51716,-0.0677018,0.0951949
0.366,2.29633,3.61866,-0.00896642,0.05176
0.368,2.11308,3.72764,-0.0239708,0.0866581
0.37,2.32489,3.73524,-0.0334766,0.107886
0.372,2.37921,3.8043,0.089714,0.0361102
0.374,2.45468,4.10511,-0.0533926,0.11748
0.376,2.44098,4.15054,-0.0944221,0.179751
0.378,2.55244,4.41691,-0.0984183,0.0582699
0.38,2.68575,4.3304,0.0413639,0.102593
0.382,2.80047,4.5629,-0.122956,-0.0942378
0.384,2.84819,4.61923,-0.0101522,0.0967902
0.386,3.21404,4.86996,0.0432757,0.151225
0.388,3.17084,5.09479,0.00445027,0.143431
0.39,3.43076,5.08252,-0.0695247,0.027987
0.392,3.60501,5.40443,-0.153709,0.104003
0.394,3.88266,5.58298,-0.020124,0.232544
0.396,4.03344,5.82371,-0.0800055,-0.0276869
0.398,4.71028,5.77475,-0.0504091,-0.101419
0.4,4.9262,6.17238,-0.0639426,0.170941
0.402,5.12739,5.9723,-0.15163,0.230656
0.404,5.53674,6.47123,-0.157972,0.16218
0.406,6.00699,6.24799,-0.0879074,0.223989
0.408,6.86573,6.50536,-0.0774744,0.230062
0.41,7.18327,6.29014,0.0844355,0.0186146
0.412,7.72247,6.0436,-0.0720889,0.163343
