# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 100000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.03
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.102,1.464,0.342484,-1.46801,2.16028
0.104,1.52068,0.386267,0.781645,-5.97023
0.106,1.53119,0.421493,-2.06377,4.72269
0.108,1.49207,0.374723,3.5827,-1.7759
0.11,1.49319,0.435151,1.32778,-0.221689
0.112,1.52083,0.462961,-1.03802,-4.4832
0.114,1.50634,0.383765,4.08414,1.25091
0.116,1.60275,0.460443,-0.0280038,-0.404259
0.118,1.4994,0.418688,-2.98053,2.12705
0.12,1.52146,0.490365,-1.28064,-1.92251
0.122,1.52155,0.445249,-1.72941,-3.19713
0.124,1.51284,0.497551,-0.79545,-4.14888
0.126,1.51242,0.471474,4.07353,6.23905
0.128,1.49485,0.442179,0.25812,3.53742
0.13,1.52287,0.467783,-3.5186,-1.68925
0.132,1.49331,0.500077,-2.89851,4.83527
0.134,1.51242,0.477642,-1.62856,-3.37785
0.136,1.53532,0.515166,0.458469,-0.217257
0.138,1.49592,0.521569,-4.57476,7.21936
0.14,1.45078,0.528753,0.406803,0.267425
0.142,1.45526,0.572814,0.584364,-2.71572
0.144,1.51913,0.55607,-1.0308,-3.4831
0.146,1.51991,0.586024,-0.867082,4.89903
0.148,1.53498,0.572693,-4.83485,-0.199927
0.15,1.51596,0.616576,-5.21733,4.79681
0.152,1.42689,0.624632,-5.52486,0.860299
0.154,1.49808,0.577206,-3.65727,-4.06823
0.156,1.52593,0.614731,-8.11703,-0.305518
0.158,1.55025,0.582341,-4.46198,8.38322
0.16,1.51466,0.626498,-0.509912,-6.08652
0.162,1.50261,0.643183,-1.96121,7.20123
0.164,1.51544,0.622788,-1.28602,-5.04253
0.166,1.52804,0.653348,3.09959,18.3589
0.168,1.46451,0.717325,-7.01733,6.84266
0.17,1.4919,0.648407,-4.08287,-5.01757
0.172,1.51458,0.706704,7.67916,9.42465
0.174,1.50163,0.728928,11.2142,-13.2756
0.176,1.50402,0.719539,-3.5651,8.96919
0.178,1.48123,0.714645,-6.35759,-6.85132
0.18,1.52443,0.712032,-10.1654,2.7378
0.182,1.52474,0.790554,-19.6784,3.61261
0.184,1.4754,0.770998,-3.57648,-20.938
0.186,1.45547,0.780011,2.6713,-6.08262
0.188,1.55829,0.846649,-11.9225,-0.388071
0.19,1.4926,0.685761,-9.1941,-3.32064
0.192,1.54353,0.888758,2.97329,11.9294
0.194,1.52765,0.858618,2.07517,-6.57303
0.196,1.42721,0.811211,23.5297,-26.8686
0.198,1.54929,0.816019,9.32489,-6.96396
0.2,1.49359,0.897926,13.1239,-7.13819
0.202,1.59154,0.936388,19.4476,22.9563
0.204,1.51167,0.979227,6.86438,-10.004
0.206,1.51004,0.958184,-9.62974,-15.5878
0.208,1.49192,0.928882,-39.6141,48.5779
0.21,1.45104,0.898278,-29.6801,-4.6995
0.212,1.44634,0.979203,-65.1611,-9.39039
0.214,1.47388,0.960771,-38.6433,-32.5151
0.216,1.47267,0.990598,-3.15248,22.8892
0.218,1.55193,0.965174,-14.0433,-0.630572
0.22,1.5417,0.926597,17.8465,-5.82273
0.222,1.40388,1.00227,24.4485,-1.40977
0.224,1.51252,1.00542,-26.7974,-23.45
0.226,1.5012,1.01845,4.64294,15.5772
0.228,1.55693,1.05762,27.1389,-0.205697
0.23,1.53756,1.01623,1.853,-4.79896
0.232,1.48452,1.11897,2.52611,3.91814
0.234,1.49619,1.0494,0.506877,-8.65925
0.236,1.47107,1.05166,-3.9343,18.0912
0.238,1.47758,1.14783,8.76348,14.4592
0.24,1.57313,1.18183,19.683,8.84801
0.242,1.48488,1.14008,13.0659,13.3123
0.244,1.60967,1.12126,6.74342,-5.02524
0.246,1.524,1.20409,0.904957,9.20722
0.248,1.51277,1.22579,5.60584,-6.84762
0.25,1.46732,1.29613,13.0086,5.69679
0.252,1.58947,1.32182,15.9503,1.44665
0.254,1.46797,1.34228,-6.20995,16.3097
0.256,1.47134,1.2758,2.11354,1.06776
0.258,1.54506,1.32751,-12.7071,-9.17049
0.26,1.45045,1.38679,15.806,6.92671
0.262,1.53054,1.2474,-4.42368,0.365185
0.264,1.55741,1.35177,4.39593,21.2774
0.266,1.56495,1.34862,0.300205,-18.9573
0.268,1.58152,1.3834,12.2621,6.10317
0.27,1.46323,1.37531,-2.02456,3.34336
0.272,1.54828,1.47736,-8.5978,-0.699525
0.274,1.4019,1.48343,-11.7246,-3.4079
0.276,1.55186,1.54964,-2.86141,-3.95233
0.278,1.50116,1.55984,-0.530771,1.55583
0.28,1.47257,1.5237,2.01175,-20.6842
0.282,1.54264,1.58961,3.31462,2.92056
0.284,1.56364,1.66783,-10.7587,-9.71094
0.286,1.67113,1.45823,-4.02751,4.19727
0.288,1.52379,1.55966,1.45928,-4.94552
0.29,1.57923,1.70965,3.95923,2.07796
0.292,1.60277,1.67522,3.76983,4.75909
0.294,1.49147,1.7429,-10.3332,7.27646
0.296,1.68046,1.69242,-5.55841,-17.1876
0.298,1.6276,1.79386,4.66502,4.07144
0.3,1.40939,1.84147,-22.9363,-9.22299
0.302,1.58924,1.87281,-3.43921,1.84756
0.304,1.5157,1.87506,6.19881,-9.20181
0.306,1.58328,1.87401,0.883301,-8.38827
0.308,1.59383,2.03089,-9.38514,-0.847911
0.31,1.65108,2.08446,0.925996,0.292031
0.312,1.52969,1.97104,10.9177,2.43955
0.314,1.56967,2.04355,3.2516,7.23862
0.316,1.62289,2.00177,-4.168,-6.19315
0.318,1.55519,2.13456,0.892379,10.5615
0.32,1.72111,2.23471,-2.95295,-6.09672
0.322,1.5492,2.26835,5.05868,-11.6247
0.324,1.55168,2.19274,4.51474,17.4913
0.326,1.62857,2.30698,4.00302,-8.59056
0.328,1.63115,2.28728,2.53781,1.62167
0.33,1.52488,2.33428,6.34721,-7.78028
0.332,1.73537,2.42925,-7.097,5.98212
0.334,1.72419,2.37969,-8.02907,-5.69733
0.336,1.76801,2.5324,11.0088,-6.07163
0.338,1.66123,2.69926,-5.09999,-6.30021
0.34,1.49799,2.66176,-5.1023,-6.74691
0.342,1.76859,2.74679,-0.96536,-1.54073
0.344,1.64149,2.72155,-1.12319,-9.42027
0.346,1.57011,2.88366,-12.7954,3.82749
0.348,1.79488,2.7403,5.34264,-3.27382
0.35,1.75228,2.77334,-8.02877,8.12685
0.352,1.67583,2.99886,-2.67895,3.72843
0.354,1.81932,2.96532,3.86489,1.24526
0.356,2.12931,3.29145,5.09118,-3.41002
0.358,1.93727,3.37126,20.1227,4.34787
0.36,2.0574,3.62977,12.4926,-5.01755
0.362,2.05172,3.40623,-8.86654,5.2283
0.364,2.14053,3.62735,8.08361,3.67741
0.366,1.98566,3.7451,-0.875174,-9.28379
0.368,2.28505,4.05627,22.7935,3.10476
0.37,2.09146,3.93571,6.00008,15.0796
0.372,2.20079,3.97445,-9.60576,-8.89864
0.374,2.32616,4.50427,2.86374,9.40245
0.376,2.44054,4.3251,-30.4997,10.865
0.378,2.84579,4.55494,-14.4438,-13.386
0.38,2.77912,4.25961,-3.17485,11.6802
0.382,2.66243,4.68348,-3.68974,9.6626
0.384,2.72214,4.96419,-0.953742,3.02323
0.386,3.16219,5.20447,-1.58513,-5.03589
0.388,2.83069,5.13349,-5.59578,30.7161
0.39,3.79483,5.42617,5.81951,-11.3311
0.392,3.14958,5.61613,-16.1603,-14.7138
0.394,3.56795,6.08034,6.73887,4.6271
0.396,3.57258,6.50067,4.35331,8.37539
0.398,4.49534,6.33775,7.13144,22.732
0.4,4.69452,6.57039,25.5109,23.7734
0.402,5.26475,6.78022,-24.1285,12.4214
0.404,5.55646,6.75394,0.0861301,2.93213
0.406,6.55741,7.16043,7.96216,5.06644
0.408,7.25986,7.28826,28.0019,-0.787965
0.41,7.80085,7.18257,-15.7164,-1.18615
0.412,7.92403,6.74433,2.58676,16.7474
0.414,8.47673,6.46496,25.9943,-2.624
0.416,9.82797,5.98767,7.75029,11.371
0.418,10.0794,5.78543,9.91518,-5.44542
0.42,11.9267,4.73619,-3.29787,-44.844
0.422,11.6754,4.17193,-6.40352,51.0621
0.424,12.5051,2.92643,3.92991,8.15977
0.426,12.7901,1.32214,9.15133,-0.883129
0.428,12.6871,0.678257,9.55413,-10.0408
0.43,12.2981,0.238915,1.06173,4.33355
0.432,11.7659,-1.55632,7.94995,-24.1432
0.434,10.948,-1.91113,-2.49348,14.5733
0.436,11.5283,-1.86942,25.3955,-58.142
0.438,10.9993,-3.73087,-7.60044,-12.4396
0.44,9.89428,-2.4394,27.3414,-18.1196
0.442,8.90851,-3.49166,28.3876,10.5524
0.444,8.80934,-3.23931,14.0563,2.98813
0.446,8.26787,-2.89806,15.2688,-33.9419
0.448,8.14953,-3.85267,19.2473,-6.20738
0.45,6.72713,-3.19206,-16.2936,-0.734091
0.452,7.06989,-4.47609,-13.4604,40.5964
0.454,6.47848,-4.11533,9.52074,-12.7075
0.456,5.84671,-3.58677,-6.40766,8.47567
0.458,5.85696,-3.84394,-27.7506,-4.20448
0.46,5.2558,-3.37417,18.6739,-15.3801
0.462,5.28967,-3.32188,3.05571,6.37323
0.464,4.89358,-3.14825,-2.95514,-1.99956
0.466,4.55097,-2.89468,-10.8597,-13.8882
0.468,4.18745,-3.27454,0.292726,1.07039
0.47,4.68157,-2.87502,-10.7657,-25.6887
0.472,4.63529,-2.66255,-25.7426,-11.273
0.474,4.01939,-3.00969,-8.06205,30.5875
0.476,3.83271,-2.831,-9.78836,12.3778
0.478,4.24311,-2.6129,-4.66343,-10.9816
0.48,3.98696,-2.5795,21.4936,-5.88188
0.482,3.58797,-2.71598,8.84742,8.0534
0.484,3.077,-2.6956,3.98349,-4.85403
0.486,3.61174,-2.61192,28.431,-5.27495
0.488,3.39366,-2.27153,-7.80977,-15.7336
0.49,3.79828,-2.21538,12.0978,3.64358
0.492,3.15774,-2.0435,-1.53696,-6.76523
0.494,3.2743,-2.21201,15.7042,0.618885
0.496,2.89669,-2.2854,-9.71225,0.298431
0.498,3.14955,-2.23159,-3.37103,-11.6068
0.5,2.88529,-1.86682,-4.26065,-9.38941
0.502,3.15228,-2.07164,9.31531,24.1302
0.504,2.92851,-2.28586,2.26781,21.8808
0.506,2.71241,-2.00308,-17.2906,5.39332
0.508,3.10643,-1.7911,-2.39014,9.80117
0.51,3.04021,-1.8029,-0.917388,-13.3823
0.512,3.01674,-1.82858,6.93875,10.6771
0.514,2.90794,-1.8517,8.355,7.05618
0.516,3.05862,-1.3747,1.36308,-14.4719
0.518,2.82752,-1.47649,-5.42797,8.72129
0.52,2.80242,-1.54617,-17.5547,1.69198
0.522,2.79308,-1.65232,14.8321,1.54765
0.524,2.86,-1.10495,13.6776,7.36773
0.526,2.93306,-1.26112,7.82326,1.83161
0.528,2.85957,-1.12379,-7.64276,3.57951
0.53,2.77954,-1.13118,21.7458,-2.54991
0.532,2.72567,-1.47796,6.02298,-18.1355
0.534,2.76446,-1.27304,-10.3773,1.18147
0.536,2.79452,-1.13315,22.2649,10.5601
0.538,2.64964,-1.07185,12.2206,-12.9255
0.54,2.61444,-1.05142,-3.55617,-8.35694
0.542,2.63224,-1.10282,-8.11695,-6.46016
0.544,2.68257,-1.12025,8.88311,17.6308
0.546,2.73627,-0.913555,-3.32391,4.55528
0.548,2.48219,-1.09176,14.4433,7.73206
0.55,2.59482,-1.07617,9.03581,-4.37201
0.552,2.37981,-0.93293,-8.52037,-6.69878
0.554,2.69283,-1.09577,-13.4392,-11.4353
0.556,2.37291,-0.724467,2.52221,-2.6334
0.558,2.41595,-0.701559,2.51967,0.0288206
0.56,2.64255,-0.800261,1.18436,-7.17566
0.562,2.37391,-0.746977,13.8181,13.7316
0.564,2.41113,-0.970789,-18.8064,-0.472174
0.566,2.52704,-0.712146,-1.69338,-2.25961
0.568,2.63631,-0.557185,-5.78711,-5.12474
0.57,2.45411,-0.59659,0.627483,-17.7063
0.572,2.39415,-0.545082,-19.677,7.1509
0.574,2.49726,-0.624662,14.1413,-16.8737
0.576,2.503,-0.524881,19.9412,-6.7674
0.578,2.20893,-0.558648,30.6176,7.86682
0.58,2.53363,-0.690874,24.1967,17.2171
0.582,2.45986,-0.774414,-2.74557,4.01064
0.584,2.42385,-0.650449,2.93747,27.5398
0.586,2.43964,-0.546821,2.80544,5.90928
0.588,2.45807,-0.390966,-9.39122,-2.79135
0.59,2.38173,-0.50291,-9.26307,-6.51924
0.592,2.5099,-0.496799,6.42098,-3.51942
0.594,2.43443,-0.57508,5.50725,-21.343
0.596,2.41111,-0.397501,16.2425,-5.3811
0.598,2.49576,-0.578166,18.2091,12.1156
0.6,2.35143,-0.477391,-13.6753,15.2767
0.602,2.37571,-0.435827,4.15712,8.60047
0.604,2.46214,-0.435973,1.26831,-17.6074
0.606,2.41876,-0.409878,-16.2771,16.0837
0.608,2.31856,-0.285895,10.8421,-3.04847
0.61,2.3297,-0.367487,-9.24526,-16.4232
0.612,2.21641,-0.421034,-28.2604,-27.5818
0.614,2.22863,-0.344848,15.5661,-20.2384
0.616,2.3208,-0.316812,-0.153663,12.2259
0.618,2.36431,-0.0725981,-30.251,-6.22613
0.62,2.28847,-0.0768514,21.3256,26.3684
0.622,2.47911,-0.281628,-11.8581,12.2226
0.624,2.35233,-0.107741,-2.59797,-9.01746
0.626,2.4604,-0.111849,-11.369,11.28
0.628,2.4033,-0.0898784,-18.251,26.0894
0.63,2.28235,-0.129616,-18.8875,-6.07756
0.632,2.28806,-0.378224,9.16858,-7.59134
0.634,2.36677,-0.0979775,-20.968,-11.1647
0.636,2.42963,-0.00473987,28.7554,10.9478
0.638,2.46754,0.292893,1.0474,-14.2882
0.64,2.51325,-0.105561,-5.3483,-7.80643
0.642,2.29677,0.116148,10.3694,-0.469082
0.644,2.52986,0.0111967,22.372,-13.8333
0.646,2.28011,-0.0141449,-9.49694,31.8422
0.648,2.63986,-0.20515,-6.81039,24.7392
0.65,2.41339,-0.072625,-7.01561,1.47462
0.652,2.32849,0.0854175,-13.9559,-20.3622
0.654,2.52179,-0.0383077,1.87744,-2.51565
0.656,2.6221,0.307743,1.38546,-7.16054
0.658,2.42179,0.201652,3.21999,-13.1999
0.66,2.35123,0.134729,14.6622,-12.8741
0.662,2.29131,0.228601,-13.5612,21.4055
0.664,2.39792,0.0216092,-3.24842,19.8669
0.666,2.75564,0.00946622,-0.283632,35.2239
0.668,2.548,0.315818,-2.89227,-2.78298
0.67,2.69519,0.017848,-6.35517,-18.6718
0.672,2.3434,0.222444,-12.8891,-1.9886
0.674,2.42502,0.2703,28.4943,-9.49571
0.676,2.63855,0.150447,11.883,-5.7289
0.678,2.47045,0.238013,0.274705,-3.34974
0.68,2.49196,0.376192,42.7352,-11.0014
0.682,2.63015,0.488447,-13.1738,10.5485
0.684,2.31882,0.425089,13.1265,-3.77503
0.686,2.52718,0.0575577,-9.54882,-14.3224
0.688,2.38035,0.306429,-10.9958,2.09854
0.69,2.32433,0.222285,0.292367,5.9442
0.692,2.5391,0.312205,-12.8213,11.8168
0.694,2.58772,0.41024,-4.98537,-2.72891
0.696,2.52251,0.236569,-12.4102,9.89301
0.698,2.53835,0.314632,-25.8425,-7.87834
0.7,2.41834,0.426308,-18.9883,-11.7638
0.702,2.51091,0.513318,11.4623,17.6985
0.704,2.59457,0.649746,-7.66993,-7.77024
0.706,2.49526,0.553211,-12.125,11.2558
0.708,2.67538,0.544334,11.1558,3.21382
0.71,2.65848,0.42392,15.7035,-12.6858
0.712,2.38787,0.647406,-19.9963,7.00667
0.714,2.67721,0.497201,-18.6646,-2.85884
0.716,2.70032,0.601607,-14.2487,-16.8726
0.718,2.49538,0.497329,0.023502,-36.0303
0.72,2.57,0.48938,-20.0878,-1.41118
0.722,2.85774,0.641264,-2.282,3.55415
0.724,2.77684,0.362148,-17.5176,-14.9218
0.726,2.80489,0.752981,25.0766,5.26418
0.728,2.72188,0.740473,-15.9776,20.0453
0.73,2.90978,0.727332,-0.997385,14.9072
0.732,2.7752,0.709038,-0.0978824,5.95659
0.734,3.01654,0.607187,1.71249,-4.85562
0.736,3.04361,0.415282,4.39611,-2.977
0.738,2.98038,0.484457,9.53599,-6.68724
0.74,2.8022,0.714158,-1.25848,-9.38864
0.742,3.08665,0.967539,-27.8654,-7.12094
0.744,3.07488,0.904012,0.970193,11.9176
0.746,2.94979,0.70115,-21.0012,-6.27025
0.748,2.93622,0.880182,7.41141,-4.17856
0.75,2.95711,0.868236,4.72986,1.32404
0.752,2.94239,0.953977,26.4059,11.2524
0.754,2.96068,0.791204,-11.0642,-17.2443
0.756,3.06338,0.881931,6.72212,5.13058
0.758,3.03872,0.945627,-15.7231,3.08367
0.76,3.06647,0.86794,1.44666,6.38369
0.762,2.96011,0.914886,-2.13435,5.79771
0.764,3.1765,1.0749,-27.1047,-3.50969
0.766,3.25779,0.842084,-4.9556,-3.97758
0.768,3.35354,0.982983,1.29398,-0.082276
0.77,3.3267,0.896315,18.3907,9.66931
0.772,3.25507,0.915998,11.5387,-24.6788
0.774,3.39321,0.988888,-6.78872,-7.18283
0.776,3.26116,1.28529,-2.58106,18.4177
0.778,3.37271,0.979734,1.37041,13.571
0.78,3.34779,0.956815,-0.151078,6.17212
0.782,3.45802,0.966405,22.9389,-1.43333
0.784,3.76405,0.923635,14.3953,-4.73951
0.786,3.57311,1.02163,-8.04124,-9.19275
0.788,3.63218,1.21562,3.07982,23.8733
0.79,3.64715,0.893006,4.7527,-16.5752
0.792,3.57701,1.00295,0.151256,-22.348
0.794,3.7589,1.07206,7.49422,-8.63844
0.796,3.67449,0.922077,-2.26738,-1.24287
0.798,3.51913,0.80939,-12.3477,6.32913
0.8,3.98411,0.846599,-0.031443,-8.99132
0.802,3.78543,0.518926,-9.19448,-12.458
0.804,3.93557,0.894766,7.6485,-16.802
0.806,4.36976,0.901236,-2.39044,7.87651
0.808,3.87188,0.799583,25.5124,4.04524
0.81,4.14912,0.874251,-2.00327,6.40265
0.812,4.08644,0.761901,7.10261,-6.63086
0.814,4.07005,1.30176,14.493,-1.81295
0.816,4.38792,0.778748,27.0911,-1.59986
0.818,3.85327,0.873573,-23.886,6.17047
0.82,4.28379,0.652209,18.8301,-7.04306
0.822,4.29272,1.07486,-0.726065,-6.83875
0.824,4.5529,0.516708,23.3678,1.40069
0.826,4.25387,0.964466,14.4764,-9.32239
0.828,4.45986,1.00315,-12.9119,-2.99567
0.83,4.65494,0.151772,-3.0407,11.3563
0.832,4.51402,0.404319,-13.4669,-2.20508
0.834,5.11146,0.372475,7.9824,12.2839
0.836,4.62099,0.457473,14.3222,13.5579
0.838,4.78239,0.529639,0.634313,-1.13745
0.84,4.82201,0.0483302,6.26703,-4.92289
0.842,5.19584,-0.0634384,7.90406,34.9339
0.844,5.21044,0.0742871,-12.2399,-2.93821
0.846,4.68742,0.746998,-9.1472,14.7785
0.848,4.49534,0.0413636,-26.7129,0.0399913
0.85,4.77952,0.151026,13.6965,-4.18306
0.852,4.28968,0.227488,-12.3607,-26.8297
0.854,5.25143,-0.642538,-27.7049,-14.9493
0.856,5.05901,0.189216,-2.62963,-9.53028
0.858,5.46274,-0.191078,7.16118,-2.65885
0.86,4.57248,-0.53311,-7.16851,22.5784
0.862,5.29419,-0.491412,0.584157,-3.84149
0.864,4.7279,-0.331794,-13.2823,18.6601
0.866,5.3838,-0.070368,0.935702,-2.25683
0.868,5.40506,-0.575041,-32.6569,18.7188
0.87,4.86103,-0.617609,-4.94214,9.33298
0.872,4.51661,-0.880947,-4.89597,20.1505
0.874,4.70884,-0.507957,-3.0281,24.6976
0.876,4.7788,-1.05107,1.97398,-5.39903
0.878,4.89251,-0.460831,-29.6745,-12.7473
0.88,4.94412,-0.852436,14.1475,-14.0823
0.882,4.85772,-0.997486,17.6775,-6.93914
0.884,4.63242,-0.725883,14.119,3.63339
0.886,4.49644,-1.30175,0.66976,-10.5113
0.888,4.53622,-1.22825,-16.7045,-21.3179
0.89,4.41997,-1.51835,-0.0944987,-0.486889
0.892,4.45326,-0.994598,5.51211,-31.2823
0.894,4.37055,-1.41961,11.4009,-36.2794
0.896,5.0141,-0.859965,0.613368,23.6285
0.898,4.22927,-1.47202,-0.505985,-11.2646
0.9,4.49775,-1.0743,-15.0246,-5.90529
0.902,4.47018,-1.52782,-10.7206,23.4992
0.904,4.1409,-1.92184,-5.29803,16.701
0.906,3.8422,-1.45701,0.26309,-5.92167
0.908,4.09053,-1.2969,-0.0279166,24.7919
0.91,4.02088,-1.82659,-11.8616,10.4199
0.912,3.90258,-1.55735,-1.47286,-1.38154
0.914,3.93556,-1.74974,15.3728,3.6934
0.916,3.91999,-1.86779,7.0967,-12.9092
0.918,3.90743,-1.34435,18.2897,10.0738
0.92,3.67818,-1.55363,1.48509,-20.7977
0.922,3.79792,-1.53483,8.55676,-9.59321
0.924,3.28477,-1.52436,12.5518,-0.286991
0.926,3.67773,-1.6519,10,-5.96923
0.928,3.26658,-1.96063,18.8461,23.5682
0.93,3.62629,-1.47433,0.945,-1.79959
0.932,3.33869,-1.40354,-15.6173,5.03057
0.934,3.54475,-1.17855,-19.437,-2.31361
0.936,3.69054,-1.31324,-12.744,-0.249636
0.938,3.36254,-1.45872,-21.8605,22.3697
0.94,3.45932,-1.34331,18.2581,-5.34937
0.942,2.94515,-1.51213,9.00226,20.8598
0.944,3.35965,-1.68941,12.0938,-30.5681
0.946,3.46387,-1.88537,25.9033,-3.91233
0.948,3.49769,-0.98764,-3.54255,15.435
0.95,3.48523,-1.29112,-10.3572,-9.58214
0.952,2.70412,-1.53531,19.605,5.96111
0.954,2.74606,-1.22995,0.615635,-7.59865
0.956,3.28183,-0.964908,9.30367,23.6657
0.958,3.30905,-1.31656,3.85287,-1.0552
0.96,3.13122,-1.28989,-3.52102,-13.3895
0.962,3.16472,-1.68361,22.4855,5.15405
0.964,2.97603,-1.58703,0.236472,-1.75327
0.966,3.00254,-1.56046,10.1949,-14.0725
0.968,3.29955,-1.28285,5.30028,6.58453
0.97,2.87735,-1.11436,-6.02102,-20.3077
0.972,2.78606,-1.35424,-3.78301,11.2913
0.974,3.04187,-1.50677,-2.07421,16.0851
0.976,2.87848,-1.52024,12.3773,-14.6556
0.978,2.94964,-1.18353,18.5821,36.9411
0.98,3.18387,-1.21601,-35.8711,10.2697
0.982,2.93018,-1.14129,-2.28733,-15.338
0.984,2.74892,-1.37212,-7.68374,-2.25142
0.986,2.83214,-1.02594,-24.8212,-14.0576
0.988,2.74975,-1.36544,-12.4001,-7.5111
0.99,3.032,-1.11121,8.67826,-5.44545
0.992,2.93357,-1.05892,-0.695814,15.0193
0.994,2.85885,-1.27668,-7.78102,9.37534
0.996,2.94139,-0.784205,-4.66079,-11.7627
0.998,2.72698,-1.39466,14.8749,10.0986
1,2.71343,-1.32809,0.533724,-10.1985
1.002,2.87812,-0.981803,-16.8459,12.0053
1.004,3.05329,-0.823883,-4.48787,7.78949
1.006,2.8487,-1.10982,19.2221,9.33063
1.008,2.818,-1.08672,-22.5287,-12.674
1.01,2.36606,-1.12697,-1.427,-20.8697
1.012,2.72011,-1.13898,-3.19036,4.77299
1.014,2.90472,-1.22898,4.87141,0.231441
1.016,2.78486,-1.00902,29.5739,21.2356
1.018,2.77862,-0.881373,7.9208,-1.28372
1.02,2.59534,-0.702478,-22.6516,-13.6552
1.022,2.78692,-0.970796,-2.25957,7.64838
1.024,2.72347,-0.905792,-5.11618,4.89051
1.026,2.9441,-0.960008,1.08325,-4.78143
1.028,2.60606,-1.06894,12.4231,-3.99049
1.03,2.49331,-1.07041,-15.4154,7.70153
1.032,2.81293,-0.912888,9.96938,0.921324
1.034,2.67248,-0.916003,6.526,-4.89238
1.036,2.61644,-0.874306,-3.89343,4.4956
1.038,2.49629,-0.754729,-11.708,-3.17222
1.04,2.64755,-0.828044,-5.6094,15.4835
1.042,2.69853,-1.00546,-9.72094,1.54585
1.044,2.84385,-0.989716,8.45493,-18.1942
1.046,2.50874,-0.727535,2.02041,0.0629625
1.048,2.47965,-0.793726,1.26637,-0.198333
1.05,2.82826,-0.579203,0.977581,-8.5369
1.052,2.65558,-0.966331,22.7974,1.65531
1.054,2.2632,-0.788811,5.20646,9.17923
1.056,2.42966,-0.902072,3.30512,13.0852
1.058,2.78544,-0.76775,33.0401,25.9153
1.06,2.68334,-0.589239,7.0299,6.15876
1.062,2.59386,-0.681196,-2.29813,-1.40286
1.064,2.81931,-0.694148,3.04333,-13.9905
1.066,2.63553,-0.734529,-21.3878,-20.9499
