# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 10000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 3
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.876,2.29112,-0.520564,0.268584,0.567976
0.878,2.3044,-0.466996,0.283997,0.49075
0.88,2.2162,-0.44881,-0.419448,-0.558421
0.882,2.24077,-0.580334,0.0304354,-0.217773
0.884,2.17945,-0.520632,-0.297881,-0.426507
0.886,2.28926,-0.523668,-0.261934,1.07633
0.888,2.34164,-0.594477,-0.660712,-0.440623
0.89,2.40593,-0.579402,-0.0848497,0.454183
0.892,2.25232,-0.597149,0.158379,0.423231
0.894,2.23453,-0.506542,0.314798,0.213072
0.896,2.14383,-0.532594,0.648642,0.260363
0.898,2.27558,-0.352253,-0.0790149,0.679078
0.9,2.27405,-0.517523,0.533209,-0.114206
0.902,2.35108,-0.66476,0.261602,-0.303648
0.904,2.36342,-0.535431,0.167158,0.318798
0.906,2.26587,-0.588672,-0.566657,-0.560403
0.908,2.32514,-0.643401,-0.143409,0.0120685
0.91,2.26304,-0.648808,0.768631,-0.180883
0.912,2.41487,-0.672749,0.132686,-0.481573
0.914,2.21181,-0.708862,-0.602148,-0.536109
0.916,2.36737,-0.639728,-0.554102,-0.689015
0.918,2.38585,-0.570382,-0.165468,-0.475156
0.92,2.31112,-0.706821,0.202004,-0.0653151
0.922,2.45311,-0.636975,-0.143591,-0.32355
0.924,2.37521,-0.655182,0.189146,-1.18987
0.926,2.33459,-0.68394,0.726252,0.50622
0.928,2.29328,-0.583986,0.638889,0.397139
0.93,2.28096,-0.650555,1.02723,0.388112
0.932,2.30717,-0.644873,-0.277437,0.443446
0.934,2.34547,-0.737621,-0.532898,-0.335644
0.936,2.36581,-0.625301,0.0113657,0.215252
0.938,2.24671,-0.722983,0.794029,-0.558411
0.94,2.25462,-0.655519,-0.0150553,-0.761349
0.942,2.29857,-0.590948,1.10223,-0.769188
0.944,2.25458,-0.689548,-0.0467888,0.143014
0.946,2.26716,-0.540373,0.213162,-0.0490138
0.948,2.32514,-0.741427,-0.0988149,-0.611751
0.95,2.27552,-0.726765,-0.437113,0.180056
0.952,2.16745,-0.688907,-0.530028,0.0453769
0.954,2.18517,-0.777877,-0.63173,0.354942
0.956,2.31584,-0.744825,0.850318,0.0613007
0.958,2.2557,-0.72633,0.592532,0.172969
0.96,2.23589,-0.729609,0.462395,0.340434
0.962,2.36401,-0.653326,-0.106603,0.352033
0.964,2.30925,-0.741668,0.150779,-0.281045
0.966,2.24375,-0.734192,0.114135,0.288704
0.968,2.2191,-0.629069,-0.509172,-0.3454
0.97,2.29795,-0.708188,-0.657665,0.355228
0.972,2.22241,-0.790328,0.304907,0.491471
0.974,2.3175,-0.621676,-0.0167411,-0.267558
0.976,2.18617,-0.797126,-0.0753881,-0.577434
0.978,2.23567,-0.798567,0.523563,-0.0344036
0.98,2.3565,-0.851563,0.129438,0.203878
0.982,2.2522,-0.828705,0.575582,-0.0787224
0.984,2.30092,-0.804185,0.331076,-0.646557
0.986,2.24725,-0.857368,0.385347,0.862655
0.988,2.23279,-0.807369,-0.37602,-0.424864
0.99,2.35732,-0.887825,0.598581,0.0474227
0.992,2.23621,-0.860931,0.0816265,0.438575
0.994,2.27295,-0.797193,0.40963,-0.383603
0.996,2.16249,-0.85412,0.437443,0.424964
0.998,2.03895,-0.859868,-0.406462,0.516382
1,2.03963,-0.837945,1.13355,0.860188
1.002,2.26054,-0.870932,-0.636302,-0.371476
1.004,2.12733,-0.8855,-0.412486,-0.0628908
1.006,2.16918,-0.977541,0.635645,-0.290969
1.008,2.22771,-0.888665,0.169475,-0.760902
1.01,2.18292,-0.88908,-0.382689,-0.862475
