# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 100000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 3e-07
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.94737,0.216336,6.63852,-19.1912
0.004,1.07441,-0.600099,27.2665,32.3738
0.006,1.16193,0.0306449,-12.7414,-6.14748
0.008,1.33844,0.538346,-13.837,-3.76519
0.01,1.44952,-0.0621935,-14.7247,-7.20031
0.012,1.4099,0.368811,6.46941,3.94366
0.014,1.61639,0.0333394,-4.95683,2.98747
0.016,1.49989,-0.392219,-16.8666,-10.7973
0.018,0.978014,0.341865,-15.6898,-18.6101
0.02,1.76534,-0.0286384,-10.7488,-15.8127
0.022,1.186,-0.274167,4.25808,-20.7879
0.024,1.38684,-0.199284,13.0019,-2.99931
0.026,1.01627,0.405052,-11.1248,-3.35949
0.028,1.847,0.273075,1.31575,-9.26501
0.03,1.79005,0.685855,-17.2639,3.72988
0.032,0.942828,-0.148187,20.3709,1.06036
0.034,2.00505,0.0455648,8.20574,-15.5078
0.036,1.82485,0.00710435,2.60728,15.3055
0.038,1.55075,-0.28085,-42.0302,-14.087
0.04,1.35294,0.425883,12.2075,-11.4214
0.042,1.36702,0.275331,23.5053,10.8599
0.044,1.46788,0.0379501,-6.47185,-17.3866
0.046,1.19956,0.214353,0.64207,12.0665
0.048,0.786785,0.00402795,-12.0912,8.5188
0.05,1.38252,-0.493086,-19.3977,8.85099
0.052,1.45471,0.334722,-9.78531,13.5475
0.054,1.37592,0.2843,-37.8901,-2.62438
0.056,1.05494,0.326741,17.2394,7.98278
0.058,1.43156,0.425428,1.31447,19.2964
0.06,1.92651,0.218658,-0.315491,32.8622
0.062,1.85385,-0.574918,-5.32221,4.07424
0.064,1.00435,0.0950723,-12.9284,-15.1574
0.066,1.30065,0.213374,14.3947,-5.91562
0.068,1.76407,0.546266,14.1988,-12.1424
0.07,1.61975,0.041497,2.21664,-0.518442
0.072,1.73956,0.0644968,-8.54869,24.8208
0.074,1.92601,0.328035,6.26476,5.77202
0.076,1.86342,0.345744,30.2005,-25.5503
0.078,1.71466,0.643044,-15.3374,-1.93856
0.08,1.66376,0.680719,7.2042,5.73898
0.082,1.69947,-0.0845257,-20.6189,-6.21056
0.084,1.91412,0.753773,-24.1955,10.3643
0.086,1.46048,-0.183363,7.0656,-24.892
0.088,1.89049,-0.651323,10.4711,-4.16713
0.09,1.11518,0.579918,-3.06622,10.3999
0.092,1.60811,0.944301,27.8599,17.0855
0.094,1.6574,0.292051,-27.3354,-17.2007
0.096,1.72512,1.1048,-24.6343,9.8651
0.098,1.08094,0.12068,-11.4025,14.8953
0.1,1.48029,0.21077,-10.372,23.4007
0.102,1.39671,0.390924,0.12714,-39.403
0.104,1.12468,1.1112,-30.1455,-47.2758
0.106,1.66891,0.164678,-61.2332,-13.0158
0.108,1.09324,0.197895,-3.04953,1.03635
0.11,1.02845,0.0543193,-15.2507,19.1739
0.112,1.42028,0.782751,10.9419,12.6515
0.114,1.35398,0.549511,-14.2428,0.575516
0.116,1.2783,0.989883,-19.6503,20.6018
0.118,1.06457,-0.169649,36.0313,0.502113
0.12,1.31984,0.52774,31.3678,-23.2901
0.122,1.45657,-0.295618,8.15398,8.54035
0.124,1.88704,0.29281,0.528107,55.1107
0.126,0.98734,0.457802,14.1177,-15.8691
0.128,1.19956,0.372453,-1.99724,-22.7208
0.13,1.76394,-0.0290779,-87.6039,-54.9698
0.132,1.32063,0.27634,8.49894,21.509
0.134,1.20915,0.256161,19.7931,-39.1042
0.136,2.06645,-0.511935,-6.86048,-14.4986
0.138,1.67056,0.493722,33.032,-38.2984
0.14,1.72285,0.588042,21.6373,12.8566
0.142,1.20661,0.180594,-3.52383,-8.48103
0.144,1.08857,0.189116,0.445335,29.9032
0.146,1.02219,-0.00525409,15.8745,52.5127
0.148,0.744876,0.366588,-24.893,3.20679
0.15,1.24842,1.18501,-0.420123,-36.2878
0.152,2.03901,0.120514,-51.6455,-19.6689
0.154,1.61553,1.0737,48.7499,-82.8199
0.156,1.2589,1.02526,44.7621,-6.33045
0.158,1.58869,0.149915,0.689292,-46.5582
0.16,1.53259,0.726629,20.6853,-2.77846
0.162,0.711122,0.68437,10.0461,-61.0664
0.164,1.51337,0.866266,14.4907,6.48073
0.166,2.32864,0.495202,36.3192,43.6004
0.168,1.05122,1.81237,97.4528,10.4856
0.17,0.783246,0.61023,-135.141,-38.8251
0.172,2.16,1.24675,-2.02299,-84.1997
0.174,2.14808,1.47611,-46.7679,22.4028
0.176,1.43684,0.657014,-45.8227,-52.4606
0.178,1.61057,0.271332,-41.3439,-127.393
0.18,1.65636,1.44639,-58.1442,36.0991
0.182,1.31206,0.454063,-0.98501,-85.028
0.184,1.87209,0.946158,75.7069,-67.2573
0.186,0.787494,-0.179288,-32.0636,-58.4315
0.188,1.80155,0.395687,-49.262,68.4985
0.19,1.90984,1.16172,-136.328,180.482
0.192,2.1727,0.959442,210.697,84.6471
0.194,0.971513,0.794882,22.6083,202.711
0.196,1.29049,1.12402,79.683,24.3074
0.198,0.86376,1.37713,-206.373,162.739
0.2,0.888413,-0.0838909,-126.716,233.043
0.202,0.935303,0.311705,155.858,-365.359
0.204,1.55902,1.09281,-196.562,101.764
0.206,1.48011,-0.0971061,139.203,-181.174
0.208,1.53258,0.960773,-399.9,317.39
0.21,1.18459,1.66025,-128.783,-77.6008
0.212,1.27059,0.175345,-57.2572,-11.21
0.214,0.685026,0.824058,-194.669,-177.889
0.216,1.20402,0.238922,-180.267,230.68
0.218,0.75382,0.765373,16.1185,284.112
0.22,2.32174,1.60653,-346.261,127.627
0.222,1.60716,1.45525,309.737,-54.6356
0.224,1.42978,1.64197,-76.963,303.747
0.226,2.23049,1.89525,64.6202,101.313
0.228,1.72492,1.15117,6.36882,226.335
0.23,1.6505,1.81006,28.1613,71.8451
0.232,1.75454,1.31481,142.785,49.5791
0.234,1.42683,1.87244,-167.489,-122.269
0.236,2.11947,1.66157,-41.7536,174.523
0.238,2.1793,1.74179,192.123,41.7051
0.24,0.487418,-0.0638294,62.368,67.2819
0.242,1.90108,1.02648,-44.0619,-63.1125
0.244,1.20376,0.920271,170.741,31.2784
0.246,1.62951,0.23539,-93.8362,14.6992
0.248,1.40397,1.12395,122.688,-31.1671
0.25,1.463,2.27949,156.629,-96.6239
0.252,1.20609,0.200727,0.3485,-29.0939
0.254,0.46695,2.14756,-58.4222,-94.1175
0.256,1.69093,1.0234,116.122,-105.581
0.258,1.33921,1.49171,2.53455,111.225
0.26,1.08092,1.35374,-63.2226,32.3566
0.262,3.06411,0.945072,105.136,-8.08771
0.264,3.14177,0.639566,152.715,-40.4086
0.266,1.50599,0.285769,90.8121,25.8169
0.268,0.199322,1.88998,-56.3456,-9.12839
0.27,2.97878,0.56427,141.438,2.03689
0.272,1.32975,1.24704,-33.8224,94.494
0.274,2.96386,0.904723,-79.8805,-18.7826
0.276,1.49468,0.931802,-12.5426,116.479
0.278,2.61669,2.16999,-41.2006,-39.3974
0.28,0.879493,2.21297,52.5804,76.9932
0.282,1.98594,1.77057,5.79569,-119.773
0.284,2.35855,1.49582,-30.8577,-128.995
0.286,2.02986,0.262391,38.0115,61.3996
0.288,0.797648,2.0302,-65.5506,-25.9871
0.29,0.124195,2.50044,61.8814,-96.2242
0.292,1.45426,2.36714,62.1128,102.055
0.294,1.29886,-0.216789,-134.534,26.7584
0.296,1.8769,1.31082,4.46281,11.4665
0.298,1.39604,2.64341,77.8588,-70.9842
0.3,0.70063,1.02565,-75.3207,34.2259
0.302,0.248846,1.87426,48.9083,-65.0566
0.304,1.10962,1.71909,-22.3336,-97.0668
0.306,2.13863,0.979623,11.3724,1.76353
0.308,1.08804,1.73499,-7.72943,-5.12177
0.31,2.8535,0.969238,-47.1508,95.1448
0.312,1.10672,1.79781,-59.1276,-64.3251
0.314,1.75152,2.92606,118.463,-22.0528
