# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 1000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 3e-06
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.48404,-0.0247011,-0.425643,-0.285407
0.004,1.54323,0.0281492,-0.315603,-0.0936197
0.006,1.53084,-0.0338923,-0.189069,-0.796854
0.008,1.50042,0.00811248,0.27676,-0.966097
0.01,1.57422,0.0282821,0.23531,-0.171747
0.012,1.48609,0.0230984,-0.277246,-0.158959
0.014,1.53624,0.0678952,0.741354,0.374124
0.016,1.48774,0.063184,-0.338707,-0.248484
0.018,1.49449,0.0858083,0.163147,0.0702316
0.02,1.52681,0.0719934,-0.46862,0.835386
0.022,1.51027,0.0883041,-0.435685,-0.470449
0.024,1.46601,0.0809743,-0.0593173,-0.221234
0.026,1.52778,0.0997875,-0.710289,-0.0658073
0.028,1.4609,0.144619,0.334265,-0.57274
0.03,1.54179,0.135828,0.151774,0.108944
0.032,1.5138,0.0879301,1.38128,0.0722122
0.034,1.47495,0.113576,0.706899,-0.389674
0.036,1.47293,0.112684,-0.096281,0.286426
0.038,1.47236,0.106661,-0.12208,0.532001
0.04,1.51747,0.116725,0.591173,-0.328485
0.042,1.51492,0.11723,-0.0810307,0.0149349
0.044,1.54603,0.21941,0.588369,0.0916993
0.046,1.43097,0.183677,-0.495915,-0.0199612
0.048,1.49842,0.159851,0.572339,-0.240373
0.05,1.5478,0.224069,-0.822425,-0.196345
0.052,1.48763,0.178357,-0.328343,0.666769
0.054,1.47954,0.207122,0.0153238,0.0604161
0.056,1.54545,0.177197,-0.0550056,0.394793
0.058,1.4855,0.263472,-0.263648,0.462718
0.06,1.4825,0.1933,0.297368,-0.427619
0.062,1.58426,0.24968,0.843174,0.451591
0.064,1.47986,0.187657,0.249995,0.226263
0.066,1.54378,0.275756,-0.0108641,0.637205
0.068,1.53092,0.222349,0.423988,0.120554
0.07,1.51134,0.243712,-0.321963,0.146132
0.072,1.56208,0.220124,-0.811826,0.547258
0.074,1.49056,0.304723,0.166213,0.668619
0.076,1.49837,0.258627,0.330802,-0.29351
0.078,1.51597,0.30099,-0.568314,0.117025
0.08,1.53653,0.341836,0.248418,0.883031
0.082,1.52539,0.277956,0.319539,-0.405747
0.084,1.54089,0.318071,-0.00249512,-0.271599
0.086,1.51516,0.305119,0.361293,0.0530831
0.088,1.46867,0.248117,-1.14557,-0.966186
0.09,1.53601,0.303078,0.668781,-0.350165
0.092,1.5128,0.362218,0.318563,0.398291
0.094,1.53525,0.370347,0.885514,0.780085
0.096,1.53357,0.348378,-0.61032,-0.492039
0.098,1.5833,0.418366,-0.583146,0.307815
0.1,1.49521,0.375449,0.0638289,-1.00772
0.102,1.56337,0.39789,-0.102158,0.0793843
0.104,1.52824,0.418248,0.547138,0.156084
0.106,1.49777,0.324044,0.101788,0.399219
0.108,1.47083,0.459269,0.825406,-1.41217
0.11,1.49837,0.402383,0.545363,0.435912
0.112,1.49596,0.379788,-0.53103,-1.3683
0.114,1.50647,0.317132,-1.54114,-0.122067
0.116,1.52696,0.476664,0.0340471,0.0360419
0.118,1.51713,0.505088,1.10812,0.196436
0.12,1.52482,0.470999,1.4721,0.248175
0.122,1.45292,0.471855,-0.240614,0.362475
0.124,1.49965,0.514194,0.310085,-0.51954
0.126,1.52258,0.521403,1.14018,0.871558
0.128,1.50949,0.499609,-1.3326,0.897812
0.13,1.53795,0.509998,-1.24319,0.0603329
0.132,1.40435,0.505328,-0.975849,-1.40483
0.134,1.46937,0.53761,-0.491032,0.0309964
0.136,1.48781,0.546148,0.409504,-1.10989
0.138,1.49613,0.540976,0.736242,1.27974
0.14,1.50394,0.521911,0.28798,-0.101422
0.142,1.51152,0.559436,0.0944585,0.759336
0.144,1.43249,0.551606,-0.078165,-0.847796
0.146,1.5158,0.558427,0.553511,1.78414
0.148,1.50998,0.628559,1.35493,0.0774981
0.15,1.4871,0.52091,1.08058,-0.678876
0.152,1.51263,0.583374,1.69674,2.00454
0.154,1.54233,0.560802,0.243628,3.07535
0.156,1.49907,0.588001,1.004,0.00648368
0.158,1.50111,0.643185,-0.361359,2.53162
0.16,1.57207,0.687048,-2.33042,-0.0157473
0.162,1.49284,0.579487,-0.563642,0.470694
0.164,1.56113,0.690511,-1.91305,-1.2914
0.166,1.5209,0.769793,-2.13435,1.8763
0.168,1.5208,0.674894,-0.560296,2.23496
0.17,1.50914,0.636343,-1.4892,-0.0446839
0.172,1.55745,0.667476,0.267947,0.333221
0.174,1.427,0.625904,1.65616,2.37095
0.176,1.47803,0.657854,0.410889,0.257911
0.178,1.49495,0.74686,3.41528,0.205793
0.18,1.55399,0.663509,-0.117955,2.56081
0.182,1.49155,0.735928,0.101743,1.22283
0.184,1.46261,0.766036,1.03383,1.60774
0.186,1.52357,0.777732,-4.04953,6.38488
0.188,1.45366,0.807501,-2.72581,-3.15035
0.19,1.46091,0.842498,-3.07049,-0.465282
0.192,1.53103,0.802152,1.19564,-3.9741
0.194,1.50636,0.899214,-4.53162,-0.422205
0.196,1.50076,0.824868,2.72266,-0.267822
0.198,1.54768,0.863678,-1.02842,2.01749
0.2,1.42361,0.885464,-2.33065,-5.26131
0.202,1.53295,0.883805,0.418825,5.09936
0.204,1.55176,0.911669,-5.40315,2.89979
0.206,1.46611,0.938161,-0.876563,-2.53757
0.208,1.52349,0.909858,-5.60764,-3.88125
0.21,1.54189,0.903434,1.01476,-3.328
0.212,1.45238,0.963177,17.465,-2.77659
0.214,1.51893,0.896811,7.05646,5.91935
0.216,1.37517,1.00561,-12.8083,-9.36467
0.218,1.44386,0.951975,2.20148,-1.77625
0.22,1.54963,0.993835,6.09073,-6.74607
0.222,1.35514,1.15519,0.30108,-2.69609
0.224,1.47321,1.15541,2.77655,1.07499
0.226,1.57749,1.05783,-0.151399,0.652949
0.228,1.39157,0.980162,-0.200898,2.27645
0.23,1.58674,1.10318,-2.78482,0.449803
0.232,1.52749,1.14494,0.848968,-1.45175
0.234,1.5989,0.984398,-7.03571,6.12421
0.236,1.4841,1.17986,-10.9879,0.239161
0.238,1.5544,1.16123,-4.25821,4.34265
0.24,1.42694,1.1567,1.68379,-2.20149
0.242,1.50834,1.16335,0.35834,-2.43965
0.244,1.52065,1.09708,3.42288,-0.358344
0.246,1.51563,1.19076,2.50999,-1.58899
0.248,1.54989,1.15359,0.999647,2.11937
