# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 10000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.0003
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.49848,0.00761891,0.000277103,0.000583755
0.004,1.49632,0.015227,-0.00264245,-0.000457614
0.006,1.49855,0.0210925,-0.00260815,-0.00200458
0.008,1.49919,0.0278956,-0.00191691,0.00266817
0.01,1.49924,0.0324976,-0.00107461,-0.00320933
0.012,1.4989,0.0414176,8.39242e-05,0.000135919
0.014,1.49747,0.0471548,-0.00472103,-0.000441584
0.016,1.49796,0.0537488,-0.00265749,-0.000377348
0.018,1.49909,0.0607652,0.000343235,-0.00225233
0.02,1.49663,0.0685725,-0.00131693,0.00169349
0.022,1.49749,0.0771062,-0.00166768,0.000207124
0.024,1.49919,0.0825757,-0.000411786,0.000215196
0.026,1.50016,0.0889184,-0.00413965,-0.000517705
0.028,1.4968,0.0972198,-0.00229729,-0.000906924
0.03,1.49888,0.104326,-0.00343348,-8.00531e-05
0.032,1.49963,0.111737,-0.00115022,-0.00275337
0.034,1.49854,0.119812,0.00135423,-0.00190058
0.036,1.4987,0.125007,-0.000546475,-0.00199171
0.038,1.49661,0.13053,-0.00223482,-0.00400484
0.04,1.49621,0.139464,-0.000586991,-0.00248077
0.042,1.4983,0.147141,-0.00263947,-0.00343153
0.044,1.49665,0.154803,0.000287201,-0.00152091
0.046,1.49804,0.160356,-0.00152843,-0.000836985
0.048,1.49828,0.16641,-0.0033688,-0.000487162
0.05,1.49771,0.176053,-0.00453237,0.000229449
0.052,1.49927,0.181487,-0.00136522,-0.00263112
0.054,1.49828,0.188589,-0.00213865,-0.00255232
0.056,1.50002,0.196719,-0.00293063,-0.00251088
0.058,1.49929,0.202961,-0.00483458,-0.00392667
0.06,1.49786,0.210886,-0.00104778,-0.00123265
0.062,1.49804,0.216351,0.00291559,-0.00244887
0.064,1.4996,0.227342,-0.0046198,0.000251299
0.066,1.49721,0.231095,-0.00205953,-0.00273355
0.068,1.49899,0.241863,-0.00239518,-0.00235096
0.07,1.49874,0.247872,-0.00122334,-0.00326939
0.072,1.49833,0.25517,0.000574422,-0.00175822
0.074,1.49942,0.262171,-0.000354164,-0.00478355
0.076,1.49857,0.268221,-0.00186398,-0.0026531
