# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 1000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.0003
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.49396,0.00785263,0.000674017,-0.00851982
0.004,1.49933,0.0139166,-0.0031189,0.000379098
0.006,1.49512,0.0195752,-0.00154895,0.00100512
0.008,1.49628,0.0303451,-0.00257828,0.000917965
0.01,1.50122,0.0317744,-0.00218135,9.12667e-06
0.012,1.49822,0.0404006,-0.00133124,-0.00743333
0.014,1.50083,0.0508505,-0.0070873,-0.00501435
0.016,1.49369,0.0536593,-0.00387474,0.00440276
0.018,1.49656,0.0632434,0.00172746,0.000933348
0.02,1.4919,0.0729128,0.000619526,-0.000225147
0.022,1.49442,0.0780517,0.000910424,0.00537476
0.024,1.50027,0.0824299,-0.000151213,0.00019377
0.026,1.50073,0.086531,0.00231855,0.011032
0.028,1.50314,0.0966387,-0.00241317,-0.00152281
0.03,1.49884,0.0981407,-0.00511832,-0.00228597
0.032,1.50163,0.113663,-0.00415949,-0.00131944
0.034,1.49627,0.116292,-0.00142849,-0.00368227
0.036,1.49927,0.123341,0.00157142,0.0035295
0.038,1.50391,0.133932,-0.00484626,0.00452022
0.04,1.49301,0.140277,0.00183833,-0.0037275
0.042,1.4999,0.147938,-0.00113246,-0.00390429
0.044,1.50119,0.155361,-0.00921109,-0.00262586
0.046,1.49818,0.150698,0.00129212,-0.00842391
0.048,1.49613,0.168101,-0.00489662,-0.00708126
0.05,1.50128,0.174865,-0.00312677,0.00678724
0.052,1.50305,0.179236,0.00476525,-0.00204353
0.054,1.49818,0.19321,-0.002211,-0.0153539
0.056,1.49326,0.195065,-0.00401643,0.000358579
0.058,1.49826,0.2048,-0.00196946,-0.00365748
0.06,1.49385,0.208474,-0.00425094,-0.00504307
0.062,1.49915,0.214489,-0.00543727,-0.00145679
0.064,1.49808,0.226403,0.00634801,-9.80314e-05
0.066,1.49999,0.2327,-0.00506881,-0.0063798
0.068,1.50581,0.237479,-0.00320593,-0.0125065
0.07,1.50078,0.252696,0.00370645,-0.0129461
0.072,1.50375,0.255092,0.00644699,0.00108608
0.074,1.49909,0.264939,-0.00175006,0.00368156
0.076,1.50054,0.267472,0.010628,0.000456512
0.078,1.49674,0.275377,0.0107405,0.00248674
0.08,1.50532,0.279053,-0.00728215,-0.000243368
0.082,1.49892,0.290783,0.00796552,-0.00956923
0.084,1.50401,0.30349,-0.000499301,-0.000353008
0.086,1.48845,0.308481,-0.0116524,-0.00200806
0.088,1.49765,0.322591,0.00103298,-0.0109306
0.09,1.5059,0.323894,-0.00918205,-0.00319002
0.092,1.49942,0.332655,-0.000832406,-0.00106043
0.094,1.50056,0.340469,-0.00373043,-0.00585946
0.096,1.50502,0.344108,0.0074123,-0.0110554
0.098,1.50147,0.351076,-0.00596224,0.00597887
0.1,1.49599,0.355855,-0.013542,0.00552464
0.102,1.49832,0.366355,-0.00977173,-0.00871297
0.104,1.49843,0.376519,-0.00620278,-0.010575
0.106,1.50219,0.384763,0.000478586,-0.0224559
0.108,1.50004,0.403018,0.00156769,0.000338065
0.11,1.4997,0.407572,-0.0104573,-0.0135019
0.112,1.49815,0.408604,-0.00162918,-0.00400729
0.114,1.49723,0.418232,-0.0074093,0.00107809
0.116,1.49271,0.429986,-0.00439877,-0.00101118
0.118,1.50001,0.43942,0.00595859,-0.0122688
0.12,1.49954,0.433072,0.00561646,0.00219193
0.122,1.49702,0.449112,-0.0189476,-0.0126164
0.124,1.50189,0.46452,-0.0150139,-0.00424999
0.126,1.49771,0.473069,-0.000753912,-0.00789508
