# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 100000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 3e-05
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.57502,-1.93613e-06,-0.00505059,-0.0452533
0.004,1.52385,0.034016,0.0190536,0.066826
0.006,1.41898,0.0103595,0.194102,-0.091938
0.008,1.51127,0.0526826,0.111694,0.049565
0.01,1.4398,-0.0190301,-0.0743344,-0.0151808
0.012,1.59709,0.0189785,-0.243133,0.196576
0.014,1.47681,0.0426008,-0.0421007,-0.0760663
0.016,1.53837,-0.0115247,0.0392945,-0.00460204
0.018,1.51942,0.0967808,-0.118353,0.104008
0.02,1.49854,0.0814212,-0.103233,-0.0773534
0.022,1.53077,0.0872338,-0.0984601,0.0350449
0.024,1.51881,0.0839398,0.179334,-0.250141
0.026,1.47472,0.124297,0.334385,0.195793
0.028,1.48199,0.105947,0.180186,0.244587
0.03,1.46692,0.0871824,-0.161723,0.0169023
0.032,1.51489,0.106338,0.0250693,0.0829975
0.034,1.51742,0.127955,-0.0755715,0.0744394
0.036,1.52175,0.118323,-0.223472,0.013686
0.038,1.44,0.0896849,-0.150309,0.0651373
0.04,1.5513,0.122722,-0.0595615,-0.0961411
0.042,1.50948,0.174034,0.0743959,-0.0139098
0.044,1.56466,0.224641,-0.321936,0.11691
0.046,1.484,0.176263,-0.0240987,0.112192
0.048,1.47223,0.176432,0.00273363,0.0080951
0.05,1.53182,0.239369,0.277696,-0.179025
0.052,1.56444,0.210796,-0.0191613,-0.0494413
0.054,1.5061,0.225385,-0.10966,0.118937
0.056,1.46094,0.244015,-0.10565,0.14955
0.058,1.53673,0.194502,0.152741,-0.324085
0.06,1.50703,0.192871,-0.0944384,-0.00367587
0.062,1.47275,0.195004,-0.049216,-0.09853
0.064,1.47178,0.26302,0.214281,-0.141919
0.066,1.56034,0.281386,0.0704442,0.074597
0.068,1.52668,0.21206,0.0894123,0.0539105
0.07,1.51389,0.246116,0.208019,-0.0327626
0.072,1.47453,0.257597,0.0915492,0.0163602
0.074,1.52547,0.248952,-0.00805863,0.255834
0.076,1.49242,0.245205,0.0826687,0.228682
0.078,1.53013,0.260656,0.102912,-0.152141
0.08,1.51946,0.189187,-0.106953,-0.209653
0.082,1.49858,0.27466,0.130291,0.165248
0.084,1.5422,0.276276,-0.195414,-0.00235728
0.086,1.57763,0.294223,-0.0419136,-0.0902063
0.088,1.53167,0.386319,-0.0420278,-0.0759222
0.09,1.51961,0.336779,-0.134505,-0.550649
0.092,1.51919,0.241763,0.0566845,-0.0059689
0.094,1.47948,0.393661,0.0551531,-0.511549
0.096,1.52867,0.312614,-0.191347,-0.165453
0.098,1.46892,0.341113,0.0641611,-0.065454
0.1,1.50038,0.382067,0.302006,0.159902
0.102,1.53521,0.356533,0.316627,-0.253914
0.104,1.54676,0.374924,0.179903,0.0497841
0.106,1.56488,0.358471,-0.46559,-0.378244
0.108,1.51926,0.38659,0.00298691,0.0488426
0.11,1.48365,0.453114,0.0963302,0.146997
0.112,1.4824,0.384825,-0.21151,-0.391168
0.114,1.45784,0.431501,-0.152869,-0.0457121
0.116,1.45587,0.42588,-0.307663,-0.210397
0.118,1.48908,0.513548,0.244303,0.181454
0.12,1.42689,0.448845,-0.264659,0.0472497
0.122,1.46084,0.422096,-0.172436,-0.338777
0.124,1.51666,0.416842,-0.474738,0.0276437
0.126,1.46919,0.452663,0.247437,-0.197521
0.128,1.45518,0.470538,-0.0526711,-0.670733
0.13,1.55449,0.442657,0.800159,0.259109
0.132,1.51268,0.519702,-0.181442,-0.260647
0.134,1.5269,0.445355,0.0232194,0.297631
0.136,1.45469,0.53658,-0.271138,0.264607
0.138,1.5264,0.575943,-0.0342622,0.0291298
