# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 1000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.003
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0.276,1.60361,0.890267,-0.00347327,0.0152794
0.278,1.61309,0.900998,-0.00211682,0.0161419
0.28,1.61709,0.917655,-0.00265846,0.0140224
0.282,1.62364,0.929888,-0.00502507,0.0132752
0.284,1.62992,0.938749,-0.00433154,0.0141638
0.286,1.63284,0.948339,-0.00403216,0.016402
0.288,1.64573,0.957866,-0.00450685,0.0147811
0.29,1.65124,0.97572,-0.00149456,0.0145003
0.292,1.65927,0.986109,-0.00488268,0.0144344
0.294,1.66635,0.998654,-0.00388859,0.0125156
0.296,1.67266,1.01363,-0.00479202,0.0126297
0.298,1.68644,1.02856,-0.00353961,0.0141557
0.3,1.69605,1.03839,-0.00192619,0.0145644
0.302,1.70557,1.05426,-0.0021198,0.0148158
0.304,1.71611,1.0701,-0.00247283,0.013417
0.306,1.72505,1.08091,-0.00246606,0.0159975
0.308,1.72995,1.09778,-0.00250054,0.015527
0.31,1.75238,1.11017,-0.00252592,0.0151855
0.312,1.75932,1.12647,0.00108427,0.0159377
0.314,1.76526,1.148,0.000792613,0.0163552
0.316,1.77678,1.15438,-0.000720903,0.0152797
0.318,1.79436,1.17324,-0.00244763,0.0150973
0.32,1.80611,1.18495,0.000643073,0.015936
0.322,1.81965,1.20168,-0.000882001,0.0139678
0.324,1.83408,1.21879,-0.00316018,0.0142995
0.326,1.84304,1.234,0.00130442,0.0163791
0.328,1.86574,1.24979,0.000304115,0.0165834
0.33,1.88175,1.27239,-0.000558004,0.0157449
0.332,1.89066,1.27668,-0.00163698,0.0156148
0.334,1.90883,1.31053,-0.000576133,0.0166765
0.336,1.92678,1.32161,-0.00091233,0.0158015
0.338,1.94967,1.33428,-0.000509488,0.0136185
0.34,1.96669,1.3508,-0.00171723,0.017752
0.342,1.9788,1.37134,0.000595056,0.0171643
0.344,2.00232,1.39284,-0.000141944,0.0138975
0.346,2.02665,1.40599,0.00126877,0.0148819
0.348,2.05251,1.42513,-0.000427122,0.0184276
0.35,2.08345,1.44691,0.0026262,0.0157871
0.352,2.09998,1.46754,-0.000314315,0.0187861
0.354,2.12664,1.48884,0.00138567,0.0182654
0.356,2.14554,1.50313,-0.000641742,0.014738
0.358,2.18077,1.51813,0.00104732,0.0164016
0.36,2.20898,1.53808,0.00206905,0.0160502
0.362,2.23209,1.55845,0.00195539,0.0190156
0.364,2.26662,1.58033,0.00332049,0.0176549
0.366,2.29729,1.59204,0.000332891,0.0199673
0.368,2.32319,1.61674,0.00314158,0.0190652
0.37,2.36715,1.64172,0.00391469,0.0186164
0.372,2.40563,1.65098,0.00351235,0.0179654
0.374,2.45221,1.67382,0.00381679,0.0184678
0.376,2.4904,1.68885,0.00386775,0.0199946
0.378,2.52871,1.70403,0.00446997,0.0202372
0.38,2.56521,1.72289,0.00468825,0.0189414
0.382,2.6147,1.7326,0.00420015,0.0211466
0.384,2.65997,1.73953,0.00384609,0.0196454
0.386,2.71933,1.75955,0.00472487,0.0198231
0.388,2.76277,1.77701,0.00383515,0.0175519
0.39,2.81534,1.79235,0.00532673,0.0199597
0.392,2.88489,1.79649,0.00929697,0.0206653
0.394,2.93398,1.8036,0.00845576,0.021813
0.396,2.99846,1.81042,0.00846003,0.0203188
0.398,3.05185,1.81567,0.00780011,0.0188682
0.4,3.1162,1.80741,0.00901029,0.017732
0.402,3.19033,1.80255,0.00931457,0.0204844
0.404,3.27016,1.82512,0.0127641,0.0199006
0.406,3.33168,1.80483,0.00982212,0.0206877
0.408,3.40925,1.79459,0.0104743,0.0205872
0.41,3.48551,1.7814,0.0153452,0.0198246
0.412,3.5486,1.77049,0.0133477,0.0218835
0.414,3.63945,1.73716,0.0168257,0.0190332
0.416,3.72146,1.70451,0.0140094,0.0219589
0.418,3.79646,1.68406,0.0205316,0.0189382
0.42,3.86852,1.63249,0.0179325,0.0182099
0.422,3.96017,1.59547,0.0170671,0.0236309
0.424,4.04734,1.57117,0.0196793,0.0207891
0.426,4.11942,1.507,0.0222141,0.0186543
0.428,4.20786,1.44293,0.0214439,0.0163304
0.43,4.28109,1.37987,0.0221867,0.0179692
0.432,4.35705,1.30612,0.0281051,0.0152761
0.434,4.43077,1.22174,0.0259187,0.0159399
0.436,4.50423,1.14641,0.0249372,0.0142379
0.438,4.56352,1.04797,0.0264874,0.015616
0.44,4.58869,0.958226,0.0257483,0.014144
0.442,4.66831,0.86623,0.024563,0.0109461
0.444,4.72184,0.75413,0.0287802,0.0161567
0.446,4.74001,0.634024,0.0250704,0.00851628
0.448,4.76062,0.518508,0.02895,0.00645185
0.45,4.78018,0.404522,0.0288937,0.00866163
0.452,4.8052,0.293437,0.030399,0.00886394
0.454,4.78952,0.195352,0.0290337,0.00696263
0.456,4.80141,0.0677273,0.02521,0.00642726
0.458,4.81658,-0.0401999,0.0286178,0.00356535
0.46,4.79215,-0.174343,0.0249926,-0.000868937
0.462,4.75946,-0.272549,0.0260516,0.00045827
0.464,4.71888,-0.380321,0.0287871,-0.00316751
0.466,4.69173,-0.491088,0.0274409,-0.00385699
0.468,4.641,-0.573838,0.0263868,-0.00568953
0.47,4.59414,-0.650698,0.0260998,-0.00547426
0.472,4.55348,-0.758257,0.028107,-0.00572737
0.474,4.47494,-0.83298,0.0259564,-0.00885777
0.476,4.42298,-0.921119,0.0241345,-0.00319346
0.478,4.35428,-0.982123,0.0257484,-0.00822301
0.48,4.29257,-1.04877,0.0239296,-0.0111241
0.482,4.21641,-1.0955,0.0184219,-0.00631392
0.484,4.15317,-1.16328,0.0228877,-0.0113975
0.486,4.08143,-1.202,0.0219288,-0.0121056
0.488,4.00449,-1.25935,0.0201714,-0.00813852
0.49,3.93717,-1.29116,0.0202771,-0.0116151
0.492,3.86382,-1.32046,0.0148542,-0.00579376
0.494,3.7845,-1.34035,0.0182148,-0.00877858
0.496,3.72247,-1.38848,0.0148114,-0.0141377
0.498,3.66395,-1.40416,0.016,-0.00926901
0.5,3.60017,-1.42009,0.015892,-0.0122407
0.502,3.52433,-1.44044,0.012209,-0.013191
0.504,3.46359,-1.44915,0.0103999,-0.0116846
0.506,3.40428,-1.45072,0.00989675,-0.00826375
0.508,3.35323,-1.44653,0.0125305,-0.0130211
0.51,3.29025,-1.45385,0.0100449,-0.0126045
0.512,3.24367,-1.46677,0.0141227,-0.0113061
0.514,3.18549,-1.46107,0.0105847,-0.00838046
0.516,3.1436,-1.4702,0.0104834,-0.0111603
0.518,3.0733,-1.46412,0.00421012,-0.00977335
0.52,3.04782,-1.45793,0.00791563,-0.0111512
0.522,2.98556,-1.45058,0.00969824,-0.00827792
0.524,2.94341,-1.45721,0.00748677,-0.00840312
0.526,2.90925,-1.42356,0.00870835,-0.00823616
0.528,2.87501,-1.43055,0.00567778,-0.0108457
0.53,2.83858,-1.41632,0.00770061,-0.00664764
0.532,2.78139,-1.41167,0.00704619,-0.00909069
0.534,2.76492,-1.39582,0.00430438,-0.0110935
0.536,2.70642,-1.37836,0.00114249,-0.00807395
0.538,2.6863,-1.37718,0.0056287,-0.00865936
0.54,2.65696,-1.35512,0.00101042,-0.00728202
0.542,2.63232,-1.3467,0.0013417,-0.00659735
0.544,2.6049,-1.33197,0.00329888,-0.00826343
0.546,2.56999,-1.31224,0.00250887,-0.00846856
0.548,2.54775,-1.31336,0.00581089,-0.00566581
0.55,2.51301,-1.29979,0.00517608,-0.00547824
0.552,2.49398,-1.27924,0.00434986,-0.00897284
0.554,2.45769,-1.26939,0.0030121,-0.00715613
0.556,2.45224,-1.25592,0.00442784,-0.00944745
0.558,2.42729,-1.24244,0.00199283,-0.00691137
0.56,2.4037,-1.22442,0.0037742,-0.00933629
0.562,2.37698,-1.20588,0.000822011,-0.00404886
0.564,2.36004,-1.1857,0.0051253,-0.00412943
0.566,2.34811,-1.18457,0.00189166,-0.00403236
0.568,2.32443,-1.18149,0.000451855,-0.00575696
0.57,2.31541,-1.14914,0.00283042,-0.00355722
0.572,2.30385,-1.13459,0.00121051,-0.00703297
0.574,2.27607,-1.12773,0.00305677,-0.00742277
0.576,2.26749,-1.11182,0.00397121,-0.00379606
0.578,2.25205,-1.10027,0.00364046,-0.00152824
0.58,2.23782,-1.09327,0.00266338,-0.00474712
0.582,2.22356,-1.06582,0.000689216,-0.00697313
0.584,2.21689,-1.07011,-0.0005477,-0.00584042
0.586,2.19474,-1.0423,0.00440761,-0.00250223
0.588,2.19142,-1.026,0.00602136,-0.00101568
0.59,2.17139,-1.01659,0.00294842,-0.00507352
0.592,2.16567,-1.01363,0.00220007,-0.0010965
0.594,2.14821,-0.996371,0.00237828,-0.00344477
0.596,2.14514,-0.983086,0.00179273,-0.00512142
0.598,2.13366,-0.972369,0.000728721,-0.00586596
0.6,2.13907,-0.968309,0.00240995,-0.00163986
0.602,2.11002,-0.961836,0.00266982,-0.00236624
0.604,2.10136,-0.948594,0.00297611,-0.000771695
0.606,2.09046,-0.929222,-0.00128915,-0.00559328
0.608,2.09471,-0.912925,0.00300676,-0.00171345
0.61,2.08172,-0.912418,0.0031871,-0.00509298
0.612,2.08278,-0.894115,-0.00160648,-0.0017857
0.614,2.07142,-0.890543,-0.0024661,-0.00197041
0.616,2.05333,-0.862495,0.00341127,-0.00254044
0.618,2.06803,-0.861679,0.00187162,0.000981006
0.62,2.0531,-0.863045,6.34012e-05,0.000885869
0.622,2.04312,-0.846693,0.00241028,-0.000466594
0.624,2.04343,-0.839074,0.00175223,-0.00248885
0.626,2.0379,-0.825545,0.00224454,-0.0018351
0.628,2.03405,-0.806887,0.00244715,-0.000278099
0.63,2.03232,-0.800142,-0.000762386,-0.00226745
0.632,2.02362,-0.796955,0.00184923,-0.000529697
0.634,2.02818,-0.786864,0.00119678,-0.00290497
0.636,2.01472,-0.774125,0.00338895,-0.00242474
0.638,2.00514,-0.769096,0.000882416,-0.000762438
0.64,2.0152,-0.760996,0.00127156,-0.000911788
0.642,2.0028,-0.752674,0.00321546,-0.00254779
0.644,2.00158,-0.740512,0.00462906,-0.00334479
0.646,1.99844,-0.73069,0.00217523,0.00188788
0.648,1.99326,-0.726369,0.00196277,-0.00180939
0.65,1.99449,-0.715316,0.00136359,-0.0019277
0.652,1.98568,-0.704294,0.00324605,-0.0014863
0.654,1.99003,-0.698393,0.00219043,-0.00101407
0.656,1.98661,-0.694277,0.00167756,-0.00224732
0.658,1.98601,-0.680372,0.00313441,0.000808726
0.66,1.98462,-0.674562,0.00588698,-0.000400347
0.662,1.9891,-0.666458,0.00403653,-0.00222181
0.664,1.98505,-0.653237,0.00228532,0.00177585
0.666,1.97665,-0.638238,0.00196015,0.0029038
0.668,1.98327,-0.641416,-4.41132e-05,-0.000953729
0.67,1.97956,-0.636442,-5.32465e-05,0.00028663
0.672,1.97376,-0.630937,0.00042872,0.00152474
0.674,1.97415,-0.636845,0.00177318,0.000543387
0.676,1.97719,-0.60787,0.00115341,-0.00146693
0.678,1.97102,-0.611635,0.000221937,-0.00057221
0.68,1.97036,-0.603137,0.000996639,0.0017774
0.682,1.97375,-0.598453,0.00222472,0.00187458
0.684,1.98321,-0.588449,0.00300301,0.000731899
0.686,1.97573,-0.577868,0.00185448,-0.0016236
0.688,1.97705,-0.578807,0.00420181,-0.00100522
0.69,1.97635,-0.575905,0.000716947,0.00210474
0.692,1.9774,-0.559944,0.00431419,-0.00195382
0.694,1.97702,-0.560677,0.00530333,-0.00014895
0.696,1.97973,-0.5478,0.00232279,-0.00160044
0.698,1.97479,-0.55136,0.00265788,0.0012502
0.7,1.98167,-0.541949,0.00420498,-0.000297784
0.702,1.98526,-0.540477,0.00250662,0.000406855
0.704,1.9832,-0.534092,0.000776981,-0.000337757
0.706,1.97365,-0.527675,-0.000490565,0.00289131
0.708,1.98155,-0.520426,0.00437372,0.00100984
0.71,1.99096,-0.521442,0.000603388,0.00544836
0.712,1.98229,-0.504916,0.00342926,0.000787284
0.714,1.98805,-0.502199,0.0033416,0.00101218
0.716,1.99397,-0.520204,0.00382916,0.00366458
0.718,1.98896,-0.497313,0.00327112,0.003479
0.72,1.9939,-0.498252,0.00489756,0.000287983
0.722,1.99824,-0.486791,0.00343611,0.00170537
0.724,2.00209,-0.484521,0.00748328,0.00320138
0.726,2.00037,-0.489155,0.00506645,0.00162193
0.728,2.00039,-0.47535,0.0047474,-0.000254739
0.73,2.00675,-0.467631,0.00488689,-0.000443984
0.732,2.01081,-0.465301,0.00348465,-0.00123744
0.734,2.01021,-0.456908,0.00521645,0.00252842
0.736,2.01025,-0.460387,0.00131736,4.97316e-05
0.738,2.01977,-0.455906,0.00239728,0.00346209
0.74,2.02786,-0.44588,0.00224391,0.00575237
0.742,2.01289,-0.445547,0.00304853,0.00465342
0.744,2.03279,-0.452882,0.00246352,0.00306434
0.746,2.02394,-0.444904,0.00313461,-2.41323e-05
0.748,2.02447,-0.43929,0.00460741,-0.000429364
0.75,2.04145,-0.435742,0.00393136,0.00445039
0.752,2.03494,-0.431347,0.00738187,-0.000519402
0.754,2.04259,-0.429187,0.00471528,0.00165889
0.756,2.03189,-0.421758,0.00520777,-0.000275141
0.758,2.05049,-0.418634,0.00639041,-0.00248947
0.76,2.0525,-0.423268,0.00452226,0.00297092
0.762,2.05257,-0.415911,0.00584022,0.000372442
0.764,2.05444,-0.408379,0.00613458,0.000756883
0.766,2.0614,-0.416356,0.00825669,0.00181486
0.768,2.05289,-0.398178,0.00372155,-0.000572966
0.77,2.06157,-0.408472,0.00335184,0.00251524
0.772,2.0623,-0.403372,0.00491847,0.00374041
0.774,2.0627,-0.404471,0.00643661,0.000461778
0.776,2.07149,-0.40316,0.00448928,-0.000234901
0.778,2.08094,-0.396241,0.00326536,0.000546848
0.78,2.07297,-0.396179,0.00413699,0.00211857
0.782,2.08475,-0.391091,0.00613321,-0.00027873
0.784,2.09315,-0.399519,0.00565072,0.000951883
0.786,2.09986,-0.406545,0.00559445,-0.000619264
0.788,2.09003,-0.40357,0.00443211,0.0024566
0.79,2.10514,-0.386802,0.00571667,0.00303683
0.792,2.11145,-0.38941,0.00542779,0.000938003
0.794,2.11407,-0.389854,0.00361674,0.000896984
0.796,2.10793,-0.38017,0.00581703,0.000426836
0.798,2.11645,-0.389592,0.00241774,7.11452e-05
0.8,2.11926,-0.388615,0.00414699,-0.000785991
0.802,2.12598,-0.386677,0.00424299,0.00187047
0.804,2.12762,-0.383788,0.00232525,0.00316023
0.806,2.13747,-0.39106,0.00317527,0.00191626
0.808,2.14047,-0.390551,0.00317948,0.00157845
0.81,2.13908,-0.39113,0.00636759,0.00111897
0.812,2.14762,-0.38414,0.00290085,-1.39439e-05
0.814,2.1623,-0.393051,0.00613733,0.00258048
0.816,2.1564,-0.393578,0.00414768,0.00108897
0.818,2.16272,-0.388838,0.00365503,0.00181895
0.82,2.17023,-0.385157,0.00564141,0.000182517
0.822,2.16573,-0.3852,0.00588215,0.00059994
0.824,2.16746,-0.390639,0.00529428,-0.000362195
0.826,2.18842,-0.401491,0.0103958,0.000303988
0.828,2.18694,-0.407345,0.00727491,0.0017062
0.83,2.18356,-0.40253,0.00612269,0.00274315
0.832,2.19454,-0.397938,0.00480711,0.00244159
0.834,2.19968,-0.40204,0.00294429,0.00482559
0.836,2.19672,-0.40606,0.00665374,0.00100117
0.838,2.20457,-0.404302,0.00582133,-0.00078498
0.84,2.20567,-0.399529,0.00765125,-0.00143683
0.842,2.22173,-0.407824,0.00670971,0.00198519
0.844,2.21287,-0.416988,0.00405265,0.000573273
0.846,2.21982,-0.407063,0.00732432,0.00203926
0.848,2.22377,-0.415018,0.00428814,0.00253903
0.85,2.22379,-0.419534,0.00586315,-0.001192
0.852,2.23523,-0.421104,0.00658961,-0.00227726
0.854,2.24864,-0.437881,0.00512594,0.00407513
0.856,2.24719,-0.438924,0.00575336,0.00390161
0.858,2.23584,-0.423543,0.0111329,-0.000393698
0.86,2.24505,-0.43914,0.00546162,0.00213171
0.862,2.24348,-0.437015,0.00126857,0.000107751
0.864,2.26289,-0.448249,0.00638617,0.000453205
0.866,2.25749,-0.453679,0.0074932,-0.00178436
0.868,2.27663,-0.447,0.00489212,-0.00100089
0.87,2.26998,-0.44333,0.00878475,0.000609646
0.872,2.27707,-0.466608,0.00705023,-0.0011178
0.874,2.2737,-0.466816,0.00541087,0.00069749
0.876,2.27876,-0.477507,0.00578376,-0.00368651
0.878,2.28474,-0.47471,0.00472075,-5.86454e-05
0.88,2.29783,-0.481344,0.00829996,-0.000269387
0.882,2.29303,-0.485272,0.00513376,0.000816184
0.884,2.28694,-0.489356,0.0071305,-0.000512924
0.886,2.28316,-0.497636,0.00717316,0.000492007
0.888,2.29027,-0.492769,0.00622486,0.000646809
0.89,2.29663,-0.51097,0.00832465,-0.00110989
0.892,2.29578,-0.513977,0.00495031,-0.00190902
0.894,2.29421,-0.523407,0.003651,0.000552344
0.896,2.29771,-0.515295,0.00568965,-0.00151813
0.898,2.30819,-0.530723,0.005363,-0.00203905
0.9,2.30922,-0.540322,0.006081,0.000542472
0.902,2.31867,-0.526509,0.00486798,-0.00152473
0.904,2.30628,-0.542815,0.00801431,-0.00299928
0.906,2.30412,-0.561184,0.00635338,0.00258053
0.908,2.31316,-0.567966,0.00600675,0.000198486
0.91,2.30671,-0.56109,0.00610767,-0.00053571
0.912,2.31242,-0.570373,0.00971809,-0.00133999
0.914,2.3118,-0.573572,0.00451448,0.000939375
0.916,2.3132,-0.567709,0.00469627,0.000492611
0.918,2.31753,-0.594803,0.00505803,-0.00251859
0.92,2.30421,-0.600274,0.00737532,-0.00230089
0.922,2.32297,-0.619125,0.00972381,-0.00121694
0.924,2.32299,-0.604002,0.00489481,-0.0016076
0.926,2.30548,-0.614167,0.00610122,-0.00131983
0.928,2.31908,-0.626291,0.00360277,0.000211069
0.93,2.32071,-0.624804,0.00654567,-0.0010821
0.932,2.30736,-0.632706,0.00574498,-0.00222869
0.934,2.32319,-0.641697,0.00758314,-0.00411361
0.936,2.30969,-0.644031,0.00697071,-0.00290909
0.938,2.30204,-0.653967,0.00770854,-0.000478631
0.94,2.30626,-0.66163,0.00953511,-0.00253743
0.942,2.32231,-0.665031,0.00693935,-0.00248613
0.944,2.30083,-0.660849,0.00472768,-0.00305759
0.946,2.29322,-0.672875,0.00582209,-0.00284698
0.948,2.30905,-0.687156,0.00798335,-0.000190949
0.95,2.3035,-0.698438,0.00628083,-0.00122533
0.952,2.28621,-0.707826,0.00369704,-0.000909092
0.954,2.29852,-0.699293,0.00451811,-0.003675
0.956,2.29595,-0.702837,0.00563572,-0.00262209
0.958,2.29871,-0.715365,0.00528709,-0.00187732
0.96,2.29394,-0.714793,0.00454602,-0.00413557
0.962,2.28583,-0.732841,0.00591923,0.00132695
0.964,2.29196,-0.739629,0.0089655,0.000401689
0.966,2.28625,-0.749537,0.00383277,-0.00173331
0.968,2.28301,-0.742067,0.00490728,-0.00221433
0.97,2.27439,-0.76299,0.00508261,-0.00282261
0.972,2.28332,-0.756871,0.00713882,-0.00335196
0.974,2.26615,-0.758815,0.00683597,-0.00280392
0.976,2.26524,-0.758095,0.00301005,-0.00287127
0.978,2.26264,-0.786318,0.00292518,-0.00251904
0.98,2.25754,-0.776903,0.00637856,-0.00262973
0.982,2.26001,-0.789155,0.00322017,-0.00442394
0.984,2.24412,-0.801539,0.00415497,-0.00192286
0.986,2.24115,-0.790694,0.00320946,-0.00337582
