# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.01
# f_low = 0
# f_high = 500
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
3.944,-69.0094,-10.2065
3.945,37.8386,-54.9137
3.946,-74.1753,145.048
3.947,-172.515,-48.1023
3.948,16.1701,-29.5659
3.949,97.1174,63.3236
3.95,56.1798,55.9
3.951,-66.9415,83.3125
3.952,-28.4492,30.6969
3.953,-33.7141,7.14657
3.954,-31.5388,-36.2793
3.955,-183.206,31.9296
3.956,-60.2499,-56.1088
3.957,7.02139,-32.6667
3.958,13.8197,32.8403
3.959,27.8547,104.561
3.96,-58.4091,75.9964
3.961,-28.19,37.2058
3.962,-7.2884,185.821
3.963,152.088,-39.8454
3.964,139.794,-0.392891
3.965,-19.9224,-76.8241
3.966,-140.178,0.35501
3.967,-35.8756,-85.6737
3.968,-18.1041,22.8815
3.969,-72.7975,123.49
3.97,-102.028,41.8546
3.971,20.083,130.248
3.972,-54.4191,-123.444
3.973,54.8547,-96.1531
3.974,-32.0915,44.8387
3.975,48.6392,104.899
3.976,-30.2505,13.2433
3.977,-159.152,-110.806
3.978,-62.0602,-37.1837
3.979,71.6132,-39.6864
3.98,27.4513,-149.295
3.981,51.0694,141.214
3.982,99.4501,123.012
3.983,-186.967,62.3121
3.984,-56.1605,70.2406
3.985,62.2871,-65.7778
3.986,-19.7224,41.1255
3.987,226.76,62.719
3.988,-1.51782,74.4514
3.989,-43.6575,-74.6921
3.99,-48.5395,-60.9678
3.991,-23.9248,153.414
3.992,71.4077,20.0718
3.993,58.6613,-39.2088
3.994,-94.6789,-22.7963
3.995,-92.4789,181.696
3.996,50.0007,-11.1532
3.997,-5.08652,58.1339
3.998,-13.1471,48.8534
3.999,10.4371,25.1306
4,-26.0835,-3.57283
4.001,-37.5744,-14.5521
4.002,51.6806,-81.1713
4.003,-62.7575,-2.68864
4.004,33.5571,41.5319
4.005,-104.548,159.037
4.006,-6.27417,37.4823
4.007,-2.30097,-15.8906
4.008,2.46801,61.469
4.009,74.2571,19.7966
4.01,-29.2264,64.9398
4.011,-19.4546,117.231
4.012,-55.2627,6.17433
4.013,-83.8133,99.65
4.014,11.1279,-126.227
4.015,-128.242,-116.657
4.016,188.133,-191.386
4.017,-4.94419,29.8674
4.018,121.266,-115.83
4.019,-136.864,181.916
4.02,84.4755,92.2625
4.021,-38.3168,-140.037
4.022,-130.382,71.0275
4.023,11.249,-137.325
4.024,82.2551,-14.32
4.025,0.369831,-17.1074
4.026,148.23,60.9008
4.027,38.5652,-78.9632
4.028,-149.473,46.5138
4.029,56.813,104.753
4.03,-86.5412,38.0562
4.031,48.5559,11.4401
4.032,-85.6038,-184.645
4.033,201.136,-31.8435
4.034,-6.97565,-193.292
4.035,13.9055,58.6565
4.036,-127.175,167.317
4.037,-55.6166,-3.6118
4.038,-32.1629,242.352
4.039,-113.565,-99.7785
4.04,-57.377,264.846
4.041,-43.8873,8.87704
4.042,153.363,-63.2824
4.043,-117.317,-9.77979
4.044,-48.7958,-200.662
4.045,-104.667,142.469
4.046,120.575,59.8654
4.047,-30.2497,28.1349
4.048,-103.281,101.284
4.049,-98.7306,58.2813
4.05,18.9631,135.847
4.051,73.5721,-5.50213
4.052,14.3237,192.011
4.053,-22.1744,27.6482
4.054,-11.3645,-26.6919
4.055,-81.9417,-124.126
4.056,74.4155,3.36189
4.057,-28.5064,-54.378
4.058,-194.941,-44.6214
4.059,-161.707,33.1051
4.06,-52.5851,-33.3822
4.061,19.0109,-107.476
4.062,-130.569,57.6994
4.063,-8.87679,-14.7802
4.064,-20.3375,119.038
4.065,74.5902,-18.4595
4.066,83.887,78.7995
4.067,-81.7564,71.6976
4.068,-122.534,-46.9874
4.069,73.8316,23.7142
4.07,-7.02756,-174.308
4.071,46.5608,62.2679
4.072,55.6235,83.3661
4.073,12.3089,-31.64
4.074,-68.1356,-53.4105
4.075,48.5494,-156.224
4.076,-21.8315,-62.168
4.077,31.5998,49.7592
4.078,-201.235,-132.384
4.079,149.902,57.8387
4.08,-29.6513,-69.4777
4.081,-13.3597,12.6235
4.082,52.7879,95.4807
4.083,-50.3499,-72.555
4.084,-81.8496,181.364
4.085,-66.2656,156.543
4.086,-10.3889,116.215
4.087,60.5602,42.0069
4.088,-32.3166,47.5335
4.089,-35.9086,-77.2727
4.09,94.4595,-12.6813
4.091,-41.3693,-0.0129164
4.092,49.2648,0.56399
4.093,-132.41,-37.2752
4.094,-29.9038,-35.7212
4.095,-7.51929,-42.3579
4.096,104.036,38.2921
4.097,-49.1853,50.7293
4.098,-69.8485,-54.2557
4.099,164.753,4.59769
4.1,-197.736,99.555
4.101,17.6871,-90.9635
4.102,55.6896,102.73
4.103,-22.5374,1.98128
4.104,-70.3323,54.0951
4.105,-93.0612,-156.896
4.106,-34.9589,64.3751
4.107,-162.723,105.023
4.108,-24.1527,-102.59
4.109,84.0746,55.1118
4.11,-13.2668,16.0913
4.111,-95.0668,133.997
4.112,-134.523,-63.7481
4.113,-81.3488,51.5071
4.114,-227.206,126.656
4.115,-109.022,-34.2412
4.116,102.353,62.5975
4.117,192.678,-0.462069
4.118,-36.4353,-46.1366
4.119,95.0072,-74.041
4.12,-25.4007,146.954
4.121,165.746,-93.3924
4.122,66.2931,17.4644
4.123,-12.457,168.646
4.124,48.5182,-47.9173
4.125,-132.317,-57.2326
4.126,-22.9246,-151.678
4.127,42.8168,-0.877373
4.128,-24.1417,-3.61899
4.129,62.3182,79.0269
4.13,49.3549,55.5467
4.131,-136.736,11.0126
4.132,125.63,-50.4516
4.133,62.0554,78.6561
4.134,-94.1007,-95.3337
4.135,119.423,66.4786
4.136,-58.5068,10.39
4.137,-36.3442,94.9853
4.138,-107.195,-115.798
4.139,33.8812,-24.4073
4.14,22.8912,87.9863
4.141,-93.2161,21.6808
4.142,-163.481,99.8438
4.143,23.0534,64.7566
4.144,139.675,79.9678
4.145,-68.8915,114.545
4.146,42.7413,-64.3197
4.147,-4.66221,-17.2587
4.148,84.2313,26.1358
4.149,73.1967,-134.444
4.15,127.593,-220.885
4.151,-4.06598,182.743
4.152,-94.0118,-105.588
4.153,-55.1488,124.091
4.154,-43.3753,118.369
4.155,57.8096,20.3049
4.156,9.70694,113.38
4.157,231.279,-87.5501
4.158,1.61963,-145.277
4.159,-98.064,-63.9618
4.16,-30.6245,-180.647
4.161,-109.374,-1.05482
4.162,125.689,17.2578
4.163,136.868,107.93
4.164,-82.8234,-142.14
4.165,-69.7937,-56.7979
4.166,-20.3578,144.271
4.167,72.9434,107.171
4.168,-93.8033,60.1087
4.169,-54.8025,-88.9562
4.17,-68.8813,5.63026
4.171,-119.442,35.6739
4.172,55.9922,-19.5624
4.173,1.10658,-38.849
4.174,-22.5049,-108.305
4.175,9.23392,76.9906
4.176,93.065,-41.8078
4.177,8.70924,128.078
4.178,102.459,-145.297
4.179,57.1006,97.3606
4.18,8.26254,-105.396
4.181,22.5869,46.3922
4.182,95.2868,32.1109
4.183,60.4465,12.3942
4.184,-183.102,7.72724
4.185,-129.124,9.56066
4.186,-134.63,61.5245
4.187,-96.0975,-218.803
4.188,-71.0355,5.86173
4.189,-2.68866,62.8357
4.19,57.1557,68.9302
4.191,119.365,-1.3502
4.192,-19.8444,-24.0568
4.193,135.529,-28.8389
4.194,100.992,34.911
4.195,-48.3239,39.1557
4.196,-27.9388,-15.6182
4.197,95.2178,-158.909
4.198,-40.1393,-105.196
4.199,-63.9846,-96.6252
4.2,-58.8254,14.6168
4.201,121.096,147.075
4.202,-122.535,-13.4222
4.203,87.1787,-73.9822
4.204,194.978,13.7289
4.205,27.1986,27.0981
4.206,-50.5898,-10.0125
4.207,-103.322,124.916
4.208,-34.0401,-0.406005
4.209,-211.636,14.1591
4.21,-56.0675,3.48995
4.211,-57.6642,-48.8717
4.212,-20.0842,-78.3137
4.213,-139.922,49.653
4.214,41.9927,-124.193
4.215,26.0147,107.152
4.216,-69.5427,-90.0379
4.217,108.938,26.7867
4.218,-42.0806,86.0273
4.219,8.84457,17.4445
4.22,30.7746,-76.6
4.221,70.2746,-57.0857
4.222,-100.751,104.507
4.223,128.024,-93.1684
4.224,16.4303,67.2039
4.225,-44.2479,-76.0023
4.226,-139.339,-46.8045
4.227,-154.199,-11.0704
4.228,-25.7276,59.9332
4.229,57.7594,-44.4665
4.23,77.6972,-193.918
4.231,36.0158,55.349
4.232,-68.7418,-8.62581
4.233,-66.9936,-105.713
4.234,2.26439,128.941
4.235,190.354,-118.228
4.236,114.522,83.5732
4.237,99.0101,-12.2812
4.238,-74.8395,102.891
4.239,-63.0414,-184.327
4.24,-225.481,-6.47731
4.241,-135.658,24.2357
4.242,-33.5193,5.72755
4.243,49.0886,-93.3286
4.244,-94.2667,149.553
4.245,41.3047,21.8047
4.246,11.5359,-43.4366
4.247,133.255,58.0205
4.248,21.3442,-119.497
4.249,40.2328,-41.0223
4.25,178.485,2.64998
4.251,1.96036,64.8808
4.252,-98.8987,-45.8427
4.253,-97.5121,27.8831
4.254,47.9106,65.5785
4.255,90.1588,82.3853
4.256,-25.0172,12.5103
4.257,-86.9803,-130.769
4.258,27.048,-126.377
4.259,-58.727,50.4896
4.26,-105.46,-225.21
4.261,-203.869,58.0601
4.262,-69.5774,-130.766
4.263,87.0785,-116.922
4.264,115.869,108.118
4.265,-96.3859,119.6
4.266,-27.5464,11.1189
4.267,134.041,-19.6402
4.268,-97.9706,5.02017
4.269,-51.4205,-47.1007
4.27,-72.3566,106.702
4.271,-28.7181,47.6283
4.272,-33.5244,-168.274
4.273,141.111,51.0542
4.274,7.13954,126.89
4.275,97.1259,77.9781
4.276,87.001,-70.0619
4.277,3.74947,-71.7247
4.278,74.0242,138.068
4.279,26.687,-118.611
4.28,72.0719,157.599
4.281,-103.075,-98.7722
4.282,41.0649,-83.3489
4.283,-26.7893,150.071
4.284,9.31783,-35.0112
4.285,50.5392,107.982
4.286,-39.0626,-148.103
4.287,-116.922,76.9793
4.288,48.7877,59.2218
4.289,171.852,-16.2602
4.29,-59.9598,45.5235
4.291,-14.119,89.7339
4.292,-34.1356,-102.055
4.293,-101.484,51.1717
4.294,139.94,-40.2564
4.295,133.888,-49.4315
4.296,-16.7416,-20.8682
4.297,96.4704,3.52533
4.298,-55.7591,-119.468
4.299,54.614,13.8898
4.3,183.84,-26.8679
4.301,-15.0102,-28.071
4.302,-25.8062,235.302
4.303,230.583,-183.02
4.304,32.0225,71.5659
4.305,131.735,-14.1678
4.306,-72.3137,63.8479
4.307,46.5659,77.5101
4.308,-182.778,-46.0811
4.309,-97.1227,17.9919
4.31,75.0177,-24.9531
4.311,63.1112,-80.3971
4.312,32.6254,4.26116
4.313,-20.2749,97.633
4.314,12.7618,22.3626
4.315,-69.2664,122.5
4.316,5.33923,161.454
4.317,47.8353,-53.4418
4.318,-14.0225,-61.4299
4.319,162.51,114.706
4.32,-100.778,-51.7896
4.321,-94.8051,-13.5357
4.322,103.283,69.9638
4.323,-149.602,22.9406
4.324,-1.5521,100.841
4.325,-118.266,181.597
4.326,-31.2727,-7.93049
4.327,-89.9438,138.911
4.328,-64.4303,-22.5224
4.329,-66.8096,19.8723
4.33,76.5356,0.908102
4.331,-9.19294,-81.2268
4.332,-58.241,-50.8099
4.333,37.2477,-32.2261
4.334,120.382,-115.255
4.335,41.2387,-103.631
4.336,-28.4766,123.608
4.337,-71.2256,-53.4229
4.338,97.7586,-126.885
4.339,-112.394,-34.3419
4.34,95.1879,83.4689
4.341,-9.70151,-71.4658
4.342,-28.0538,58.7039
4.343,41.0065,-154.354
4.344,-63.2664,69.1417
4.345,-90.3709,-49.7664
4.346,-54.5602,-198.652
4.347,-113.938,-3.98666
4.348,-70.306,-63.6577
4.349,-11.2243,-186.196
4.35,130.084,-25.992
4.351,-135.322,84.651
4.352,2.86926,-63.5377
4.353,-31.5877,0.887784
4.354,-44.3351,56.3891
4.355,10.3099,-41.8996
4.356,-5.06984,-68.5017
4.357,-33.0008,60.9302
4.358,64.0667,17.8021
4.359,95.3569,-103.961
4.36,-29.8637,10.8111
4.361,-68.5289,41.9807
4.362,60.7854,-112.33
4.363,106.64,-25.5054
4.364,35.2836,158.819
4.365,29.236,-126.16
4.366,91.1306,34.5739
4.367,-78.7538,53.4432
4.368,86.4135,168.205
4.369,-43.9438,-20.9288
4.37,-50.0508,71.3513
4.371,-9.67206,35.9196
4.372,-52.545,47.5868
4.373,-32.971,-183.257
4.374,-125.554,-19.2648
4.375,38.5432,-13.8382
4.376,46.58,137.612
4.377,-30.7944,29.1883
4.378,104.941,-81.9233
4.379,-16.4516,-119.736
4.38,37.6493,-70.3613
4.381,-147.124,8.94407
4.382,97.3311,105.855
4.383,4.19184,-66.2896
4.384,25.7273,13.3758
4.385,-64.8586,20.6095
4.386,47.2713,-41.2664
4.387,11.5094,232.119
4.388,-26.0802,14.5743
4.389,-129.522,108.178
4.39,128.716,-16.6591
4.391,-4.5222,124.058
4.392,9.45742,42.672
4.393,-32.9515,-74.7379
4.394,-107.211,-94.3494
4.395,-134.945,126.03
4.396,-2.72613,-4.80914
4.397,96.1309,-41.8205
4.398,79.816,-63.9503
4.399,-143.567,45.4138
4.4,79.7313,-10.6827
4.401,-120.379,161.722
4.402,36.0482,78.5154
4.403,122.728,-84.1606
4.404,-22.1995,29.8665
4.405,-56.8932,14.3794
4.406,23.6179,106.04
4.407,-35.8828,-77.0037
4.408,-62.2585,-8.00028
4.409,19.0254,47.2547
4.41,-90.3066,22.6713
4.411,42.2702,-27.5168
4.412,-66.074,137.073
4.413,39.968,-63.9994
4.414,94.9922,4.25803
4.415,147.325,15.1541
4.416,116.751,30.6066
4.417,-26.2652,17.9878
4.418,-65.7644,-171.067
4.419,33.5756,-31.4687
4.42,-105.749,21.0213
4.421,-110.181,57.268
4.422,-93.0736,36.9581
4.423,58.6948,70.0614
4.424,74.0697,20.773
4.425,141.909,-0.72814
4.426,147.337,-75.967
4.427,-43.0589,-2.82895
4.428,38.9601,1.06154
4.429,0.74146,20.0272
4.43,-40.3683,-33.7827
4.431,10.68,139.964
4.432,-25.6375,-63.3932
4.433,113.782,-29.6328
4.434,127.323,22.7713
4.435,52.6986,-21.3252
4.436,-26.9438,-59.2545
4.437,56.1511,-84.7823
4.438,135.912,74.0051
4.439,-55.4276,-112.54
4.44,-173.942,-47.2577
4.441,-173.51,171.617
4.442,273.832,-282.417
4.443,-164.878,76.8096
4.444,109.453,43.8967
4.445,2.65832,15.0789
4.446,70.3534,84.3652
4.447,66.2541,-195.037
4.448,57.6354,6.10317
4.449,-206.515,3.48939
4.45,-40.286,42.9339
4.451,-32.9204,149.145
4.452,71.6815,38.219
4.453,122.275,-20.005
4.454,68.5555,18.4083
4.455,-49.6409,29.6844
4.456,25.8284,4.9554
4.457,-75.2378,-142.342
4.458,22.0046,-46.3545
4.459,129.277,-23.4569
4.46,2.21502,59.4325
4.461,-53.7563,161.227
4.462,-254.995,-4.56187
4.463,9.0976,-78.1663
4.464,-88.4419,-62.592
4.465,22.2937,-42.5091
4.466,30.3633,202.641
4.467,61.986,-58.6284
4.468,5.44635,68.3892
4.469,131.799,132.692
4.47,94.5462,56.588
4.471,15.0985,206.78
4.472,-35.8338,74.001
4.473,10.0047,63.1333
4.474,97.814,103.513
4.475,-49.8773,-91.2423
4.476,-8.17131,-88.238
4.477,-89.0328,180.091
4.478,81.1085,-8.21063
4.479,29.9957,-72.3215
4.48,-35.1762,5.58648
4.481,57.8243,-138.461
4.482,17.8952,17.1222
4.483,-60.9332,52.0351
4.484,85.1577,10.881
4.485,135.03,70.1255
4.486,-61.5116,45.5461
4.487,-23.4674,28.7117
4.488,-150.934,76.9051
4.489,167.581,5.9392
4.49,177.841,-50.8593
4.491,-146.72,96.4313
4.492,-57.4462,0.948065
4.493,7.25257,199.268
4.494,39.9166,-13.1117
4.495,13.303,-105.368
4.496,106.567,75.9411
4.497,9.95442,-68.4406
4.498,32.7111,31.4324
4.499,28.0729,-50.2699
4.5,-10.3127,-73.8783
4.501,-14.9888,47.338
4.502,0.584768,11.2239
4.503,113.776,82.1278
4.504,-68.5496,28.2516
4.505,71.8779,-46.9594
4.506,54.793,-43.4459
4.507,-6.61962,-67.783
4.508,-69.1026,28.059
4.509,15.3889,-191.826
4.51,-181.97,62.5007
4.511,-70.7159,-51.6062
4.512,-24.0595,70.5002
4.513,0.919531,-21.4322
4.514,-110.05,-103.191
4.515,42.9903,10.3765
4.516,-53.9797,-60.9932
4.517,43.8908,-14.3158
4.518,45.3893,69.489
4.519,-28.2563,-138.19
4.52,5.81707,108.38
4.521,25.8553,-63.4049
4.522,44.1742,134.32
4.523,-19.4539,-22.0673
4.524,-59.5777,-17.6744
4.525,50.3182,-79.1
4.526,-118.373,-0.325435
4.527,-109.75,-78.2734
4.528,74.838,242.036
4.529,149.577,141.44
4.53,-7.96406,86.5323
4.531,-65.7899,-180.052
4.532,-113.471,221.782
4.533,11.5817,5.9645
4.534,-2.20011,99.4596
4.535,-110.729,74.1862
4.536,51.9958,39.3431
4.537,-20.0541,54.7862
4.538,-142.555,11.3596
4.539,-7.44057,20.4906
4.54,-8.68076,-6.00206
4.541,-72.7716,54.2786
4.542,84.85,-51.0348
4.543,-60.9222,-29.6542
4.544,-98.1608,42.2411
4.545,244.732,-84.1425
4.546,-18.1395,43.527
4.547,96.6854,-104.062
4.548,101.656,-65.1203
4.549,43.0999,-58.464
4.55,150.08,-77.3913
4.551,51.6193,18.226
4.552,-129.86,-228.644
4.553,-157.412,121.551
4.554,20.4952,8.16642
4.555,52.1478,-53.8974
4.556,-147.869,-105.066
4.557,-83.0975,101.353
4.558,-73.0655,44.6423
4.559,42.8835,-89.3141
4.56,74.5457,-169.529
4.561,-89.4508,-97.3672
4.562,-48.3558,25.9266
4.563,43.7016,112.083
4.564,37.9507,27.4144
4.565,-47.8544,-88.4827
4.566,-70.9423,-20.3307
4.567,-30.578,151.094
4.568,36.3923,21.2769
4.569,-35.3242,-110.363
4.57,73.3229,-48.6476
4.571,44.2586,13.4521
4.572,14.8355,61.8277
4.573,-93.3699,71.9523
4.574,53.8658,-12.9697
4.575,-1.2415,-31.9649
4.576,-169.174,-23.7044
4.577,24.5484,-58.1715
4.578,21.2505,-12.8445
4.579,89.8479,-105.062
4.58,106.808,185.232
4.581,-32.1476,90.4391
4.582,-50.7936,-65.1386
4.583,-152.064,73.3371
4.584,-77.5341,-60.5206
4.585,18.7163,81.6766
4.586,48.5191,-72.4139
4.587,-73.7756,10.1435
4.588,47.4266,189.019
4.589,-76.8721,62.3364
4.59,28.1677,82.0954
4.591,-88.0376,-51.2087
4.592,0.10311,32.0422
4.593,-64.9413,-178.735
4.594,69.6304,-129.17
4.595,-55.2327,-79.7376
4.596,29.3885,-16.5903
4.597,-166.221,48.7857
4.598,45.0704,28.4921
4.599,-105.982,-45.7123
4.6,55.5428,-66.9589
4.601,23.89,-75.2734
4.602,-83.0229,7.77608
4.603,-52.8533,171.739
4.604,38.524,-15.2964
4.605,-100.655,-4.95737
4.606,106.355,55.1518
4.607,210.534,-129.301
4.608,-2.55436,37.1619
4.609,-78.6534,-202.502
4.61,-60.4743,-55.2838
4.611,-38.157,62.4509
4.612,-84.1051,-39.4393
4.613,53.3342,-80.7377
4.614,11.9909,-12.0373
4.615,23.2113,-79.0793
4.616,-52.2664,-6.99851
4.617,-15.5263,-25.8573
4.618,70.8676,62.8031
4.619,-10.9922,41.8565
4.62,-29.5271,-224.579
4.621,-106.179,32.3626
4.622,65.7439,91.401
4.623,-63.5784,131.932
4.624,4.55657,23.4287
4.625,32.1104,33.0049
4.626,-143.968,30.3978
4.627,-79.5889,66.3675
4.628,-65.9301,1.26884
4.629,1.56308,-218.19
4.63,-99.0439,-36.6426
4.631,78.3307,1.73286
4.632,54.2639,-1.26335
4.633,-72.0551,-93.5804
4.634,46.2607,0.178704
4.635,95.694,84.0416
4.636,-106.787,-133.597
4.637,132.679,44.1875
4.638,16.7145,-59.0928
4.639,-14.9979,91.8196
4.64,21.1585,25.0198
4.641,42.3728,-46.9115
4.642,-111.89,41.1793
4.643,-84.9063,-112.753
4.644,107.214,63.4796
4.645,171.793,-231.979
4.646,43.5134,26.7774
4.647,-103.966,257.565
4.648,-24.1927,79.127
4.649,-93.9424,-20.9533
4.65,38.2703,28.4658
4.651,-110.527,44.0241
4.652,62.1473,32.1825
4.653,-16.4514,-57.9248
4.654,-1.0268,-90.3284
4.655,-136.691,259.251
4.656,27.2562,-146.699
4.657,37.4821,-142.68
4.658,-67.1104,-83.1013
4.659,-4.0314,-48.1663
4.66,28.3775,80.8302
4.661,-95.0026,84.1086
4.662,-45.0953,-65.4062
4.663,-91.9483,112.558
4.664,-52.4533,24.0683
4.665,-51.073,-34.0905
4.666,-91.8719,-62.0329
4.667,-44.2316,23.5996
4.668,107.496,-7.39178
4.669,-69.2409,-1.25838
4.67,-18.0378,2.76143
4.671,-1.21988,166.409
4.672,100.507,56.0149
4.673,17.3879,-34.4954
4.674,110.301,24.327
4.675,13.8413,50.8106
4.676,72.5227,17.3877
4.677,57.7721,-66.454
4.678,36.33,34.858
4.679,-81.3803,-44.2994
4.68,-75.9065,18.282
4.681,5.97565,231.021
4.682,-34.2405,71.4551
4.683,17.4681,-91.8134
4.684,23.2258,-41.0566
4.685,-29.0809,-17.7125
4.686,68.8084,-118.085
4.687,-46.2585,-29.9156
4.688,-144.178,-66.8847
4.689,-40.8986,23.6568
4.69,56.5291,-143.971
4.691,-101.592,119.63
4.692,91.5343,11.2254
4.693,72.1355,-126.685
4.694,29.086,-113.816
4.695,-52.0337,100.214
4.696,-21.6757,18.2784
4.697,101.001,73.0968
4.698,-35.1916,98.1572
4.699,-3.95624,-142.541
4.7,21.0798,57.7407
4.701,-13.7277,52.9481
4.702,-2.4776,-40.0756
4.703,67.9707,8.18391
4.704,189.499,-179.674
4.705,-78.0058,-89.3768
4.706,-28.2254,61.705
4.707,-25.7388,-73.1031
4.708,-139.549,60.991
4.709,152.9,87.4207
4.71,84.9989,-43.9034
4.711,36.4189,-54.1974
4.712,44.3705,-106.574
4.713,59.2843,9.21769
4.714,-61.4092,43.7007
4.715,-75.44,131.508
4.716,182.391,108.293
4.717,-58.4888,26.8216
4.718,9.71654,-14.2403
4.719,93.4214,-8.99905
4.72,-112.37,-132.507
4.721,-32.5088,196.975
4.722,-12.1458,-17.6473
4.723,49.0876,-51.9903
4.724,-59.6872,-66.7311
4.725,34.5207,-116.218
4.726,103.102,2.18715
4.727,41.5291,-189.349
4.728,86.6244,18.0881
4.729,9.00571,66.2123
4.73,72.6064,-57.9587
4.731,54.5222,27.8311
4.732,26.6786,-81.8805
4.733,-38.7911,-257.185
4.734,64.0967,25.2438
4.735,-31.7473,-58.1851
4.736,2.66205,-100.965
4.737,25.2761,15.662
4.738,-126.451,-21.4426
4.739,-83.0671,106.117
4.74,-3.90872,20.581
4.741,124.221,73.4466
4.742,-36.4805,107.463
4.743,-78.2599,-140.158
4.744,-18.5473,-49.6823
4.745,15.0967,145.19
4.746,21.8008,60.7398
4.747,-82.8231,1.74712
4.748,-61.3172,34.1649
4.749,-123.714,83.8412
4.75,88.441,3.4175
4.751,13.4262,-116.715
4.752,123.809,-143.489
4.753,-46.0877,72.5186
4.754,175.97,-15.73
4.755,-16.6926,-84.0004
4.756,93.7268,9.8905
4.757,-144.122,27.4695
4.758,-23.6185,-25.6089
4.759,-109.496,-15.9827
4.76,-95.6001,142.273
4.761,154.519,-52.6856
4.762,45.6921,10.3623
4.763,-115.037,-116.306
4.764,-57.0104,109.196
4.765,34.1697,115.873
4.766,159.548,-56.7205
4.767,-271.198,67.2032
4.768,-48.4518,-159.18
4.769,-36.5236,42.1759
4.77,-6.38682,52.9051
4.771,-68.6551,13.2158
4.772,162.987,-99.4054
4.773,29.2301,87.0691
4.774,-154.501,67.7094
4.775,-40.7653,-50.0729
4.776,-88.0334,48.563
4.777,-52.9539,195.671
4.778,-135.471,-158.457
4.779,-4.52431,121.588
4.78,-64.6976,107.625
4.781,-21.4304,-43.6823
4.782,95.1878,-63.6811
4.783,52.7475,-0.233637
4.784,-79.5991,-13.9496
4.785,-177.793,40.3491
4.786,-17.5463,-71.0429
4.787,-24.7661,-83.2436
4.788,33.9587,36.6859
4.789,11.8487,15.3037
4.79,-13.9468,20.7727
4.791,63.8336,-31.7686
4.792,6.2686,-142.074
4.793,-112.564,43.9689
4.794,-18.3418,-46.0725
4.795,48.7335,89.288
4.796,-193.819,62.6249
4.797,145.479,138.816
4.798,-51.9542,-28.76
4.799,-165.405,141.958
4.8,-64.3521,-37.9536
4.801,-150.046,-161.092
4.802,57.337,185.377
4.803,-144.474,55.9306
4.804,34.1305,169.895
4.805,-101.597,-30.4617
4.806,134.179,97.2277
4.807,10.5142,-22.0344
4.808,24.7389,78.1904
4.809,37.2874,-48.0665
4.81,7.4402,-102.885
4.811,49.3904,120.854
4.812,-18.4877,8.0899
4.813,10.5485,-44.494
4.814,78.8055,4.14148
4.815,197.411,60.7853
4.816,-105.46,119.265
4.817,-126.859,88.6754
4.818,-11.1804,91.113
4.819,-20.2701,-53.4735
4.82,-40.2526,-40.4786
4.821,-23.4378,-18.6948
4.822,-128.903,-62.0367
4.823,72.5771,90.4408
4.824,208.601,-20.3298
4.825,4.03897,-33.1747
4.826,35.7267,-117.105
4.827,-218.852,36.6226
4.828,143.827,-27.4947
4.829,92.0008,28.9497
4.83,-60.5389,-62.1028
4.831,76.894,51.3748
4.832,68.5937,-14.8765
4.833,1.91953,47.3921
4.834,-1.61676,-10.7203
4.835,181.182,-59.3046
4.836,-99.5097,17.8131
4.837,91.6568,22.1609
4.838,-42.6302,-61.4576
4.839,-47.4476,-10.0415
4.84,-4.23652,36.1859
4.841,-16.2339,87.6848
4.842,0.458431,-92.6902
4.843,-123.102,-29.243
4.844,-76.7865,117.978
4.845,45.5985,-34.3932
4.846,137.909,1.28986
4.847,-50.2618,134.411
4.848,52.8123,2.41796
4.849,-88.2643,-180.605
4.85,-117.701,82.5294
4.851,-24.4603,101.184
4.852,177.417,9.5764
4.853,200.115,-17.2459
4.854,56.138,-247.411
4.855,35.9954,24.7847
4.856,-18.4617,-91.8514
4.857,11.8268,-17.433
4.858,-46.72,-25.4533
4.859,59.2508,49.5299
4.86,54.0831,84.988
4.861,-55.9272,-114.569
4.862,42.5989,-3.60961
4.863,-211.748,254.199
4.864,-13.4847,58.1045
4.865,20.7088,158.901
4.866,56.7184,-175.247
4.867,119.48,67.8882
4.868,-121.464,141.652
4.869,40.5713,-48.7084
4.87,-130.421,-39.454
4.871,-21.0704,-28.513
4.872,2.75678,28.5129
4.873,-93.8327,76.3084
4.874,81.6436,-61.9806
4.875,76.7561,-37.5349
4.876,-104.865,138.108
4.877,20.6473,17.7871
4.878,87.252,-47.7224
4.879,42.2927,53.0935
4.88,-122.33,35.1385
4.881,-140.33,72.3591
4.882,-144.804,12.305
4.883,129.436,-188.113
4.884,53.7479,-19.6584
4.885,58.7273,164.307
4.886,6.95598,98.6595
4.887,26.562,-4.54959
4.888,-85.7725,34.9314
4.889,-143.106,120.836
4.89,-16.597,71.4149
4.891,115.193,-17.2419
4.892,64.6729,103
4.893,82.6453,-17.8896
4.894,59.8958,27.6996
4.895,-11.0302,111.937
4.896,62.0597,86.8345
4.897,63.6694,6.7037
4.898,36.8185,5.18342
4.899,-56.935,-7.82194
4.9,-24.6703,42.1508
4.901,135.998,-113.104
4.902,-90.8162,-93.2061
4.903,-68.6832,9.44257
4.904,-108.267,-101.962
4.905,107.816,-39.2101
4.906,94.8262,-47.697
