# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 1
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
2.809,-4.05013e-05,0.000102829
2.81,-6.35986e-05,6.76366e-05
2.811,6.62072e-06,6.76462e-05
2.812,2.58846e-05,3.54363e-05
2.813,2.02096e-05,7.46139e-05
2.814,-2.54873e-05,2.90717e-05
2.815,4.14099e-05,-2.24819e-05
2.816,-2.12318e-05,5.89749e-05
2.817,1.45551e-05,8.16665e-06
2.818,-2.64869e-05,4.7188e-05
2.819,3.94569e-05,2.6568e-05
2.82,-9.19753e-05,2.12707e-05
2.821,1.18909e-05,2.02327e-06
2.822,2.12576e-06,9.55431e-05
2.823,0.000112612,-6.87398e-05
2.824,-5.38682e-05,6.77334e-05
2.825,1.80743e-05,-7.08662e-05
2.826,-4.21981e-05,0.00012939
2.827,-7.73675e-05,-4.12892e-05
2.828,4.74442e-05,2.54226e-05
2.829,-2.64403e-05,-0.00022594
2.83,0.000101819,-2.83632e-05
2.831,0.00013187,3.75429e-05
2.832,0.000180161,-2.35009e-05
2.833,-4.62898e-05,-3.65472e-05
2.834,9.6458e-05,3.11255e-05
2.835,-1.70359e-05,-4.64412e-05
2.836,6.33888e-05,2.96993e-05
2.837,-0.000140228,-3.29849e-06
2.838,-0.000174326,2.51634e-05
2.839,5.35852e-06,2.99279e-05
2.84,0.000108598,2.06277e-05
2.841,2.2887e-05,3.54511e-06
2.842,2.07862e-05,1.60965e-05
2.843,2.72019e-06,5.00285e-05
2.844,6.73028e-05,-2.35377e-06
2.845,3.59773e-05,2.21001e-05
2.846,5.91311e-05,-4.96896e-06
2.847,5.31793e-06,8.51491e-05
2.848,-1.606e-05,4.31302e-05
2.849,2.5538e-05,-3.26667e-05
2.85,-2.81924e-05,1.86487e-05
2.851,6.3176e-05,2.43968e-05
2.852,-6.06695e-05,-0.000160651
2.853,3.68094e-05,6.38024e-05
2.854,-7.25684e-05,5.72701e-05
2.855,-3.17242e-05,4.91477e-05
2.856,-6.64216e-05,-1.23305e-05
2.857,9.2856e-06,5.53725e-05
2.858,8.03865e-06,-1.28301e-05
2.859,-0.000115315,7.5377e-05
2.86,-6.02187e-05,7.26655e-05
2.861,6.49338e-05,-3.94931e-05
2.862,2.80256e-05,-6.9758e-05
2.863,-5.75532e-05,-2.41369e-05
2.864,-9.52192e-05,0.000115705
2.865,2.0263e-05,-9.10478e-06
2.866,2.88489e-05,2.04212e-05
2.867,0.000152798,2.47846e-05
2.868,7.78413e-05,8.27686e-05
2.869,0.000110726,6.69774e-05
2.87,-8.9363e-05,-6.64972e-05
2.871,-3.6634e-05,6.80535e-05
2.872,-3.39145e-05,1.03181e-05
2.873,1.46422e-05,-2.18559e-05
2.874,1.25088e-05,4.63168e-05
2.875,-5.88882e-06,1.00818e-05
2.876,0.00011349,1.22344e-05
2.877,0.000139398,8.42343e-05
2.878,2.00543e-05,-5.54451e-05
2.879,1.48516e-05,4.07855e-05
2.88,2.74825e-05,6.51367e-05
2.881,-7.91273e-05,1.64997e-05
2.882,-1.10623e-05,2.23664e-05
2.883,0.000125177,6.73955e-05
2.884,0.000101886,4.35333e-06
2.885,9.79312e-05,-3.70261e-06
2.886,0.000160028,-8.26325e-05
2.887,-3.34248e-05,3.45004e-05
2.888,2.42592e-05,3.31222e-05
2.889,9.54098e-05,3.85655e-05
2.89,-7.7851e-05,-0.00011818
2.891,3.80392e-06,-2.84861e-06
2.892,-6.4207e-05,9.69635e-06
2.893,-5.64952e-05,-4.75244e-05
2.894,7.51128e-05,6.61025e-07
2.895,-4.89789e-05,2.2434e-05
2.896,1.88996e-05,6.032e-05
2.897,-7.38193e-05,-0.00011581
2.898,1.89799e-05,-7.35294e-05
2.899,-3.44287e-05,5.89545e-05
2.9,2.03447e-05,6.9315e-05
2.901,0.000115259,7.51128e-05
2.902,-3.73443e-05,0.000154051
2.903,-1.38349e-05,4.15169e-05
2.904,-2.68797e-05,-1.77847e-05
2.905,-3.86011e-05,-4.97187e-05
2.906,-8.5537e-05,2.54197e-05
2.907,1.26922e-05,3.22487e-05
2.908,-5.34491e-05,-3.42936e-05
2.909,0.000151113,5.31465e-05
2.91,-1.87013e-05,2.04154e-05
2.911,-0.000117813,4.0451e-06
2.912,5.25772e-05,4.94734e-06
2.913,-1.31398e-05,6.88758e-05
2.914,-4.24286e-05,-7.29524e-05
2.915,3.98746e-05,0.000116422
2.916,7.88757e-05,-7.28448e-05
2.917,2.64383e-05,2.0541e-05
2.918,-7.07149e-05,-1.96263e-05
2.919,1.77381e-05,-6.02283e-05
2.92,5.94519e-05,-4.72506e-06
2.921,-3.49471e-05,-1.48275e-05
2.922,-7.64945e-05,-7.01941e-05
2.923,-7.61574e-05,-3.69687e-05
2.924,-1.591e-05,-2.1213e-05
2.925,-1.79672e-05,-4.4068e-06
2.926,-0.000115755,1.83022e-06
2.927,-5.22182e-05,6.02488e-05
2.928,-4.14998e-05,-2.11428e-05
2.929,7.96524e-05,2.2463e-06
2.93,-4.95013e-05,6.39783e-05
2.931,0.000102806,-1.86329e-05
2.932,-0.000121216,3.81737e-05
2.933,-2.64798e-05,-7.33231e-05
2.934,-2.01633e-06,-6.52061e-05
2.935,-0.000145455,1.34008e-05
2.936,-9.91835e-05,-4.87205e-06
2.937,-3.07258e-05,-6.89188e-05
2.938,1.16813e-05,-6.29734e-06
2.939,-0.000105746,-6.24678e-05
2.94,1.70156e-05,-2.88531e-05
2.941,7.67655e-05,0.000101048
2.942,3.37064e-05,-6.77973e-06
2.943,1.35043e-05,7.96218e-05
2.944,1.57626e-05,3.57872e-05
2.945,-5.50399e-05,-5.98879e-06
2.946,-4.39556e-06,-2.28381e-05
2.947,-5.23965e-05,8.05274e-07
2.948,2.34442e-05,-5.21838e-05
2.949,-1.88909e-05,7.79888e-05
2.95,-9.958e-06,-5.72122e-06
2.951,8.04122e-05,-6.97919e-05
2.952,6.02264e-05,-2.57922e-05
2.953,4.38784e-05,5.85618e-05
2.954,-8.27172e-05,0.000113709
2.955,2.37919e-05,2.81787e-06
2.956,5.44284e-06,4.64023e-05
2.957,-1.02073e-05,-9.22272e-05
2.958,-0.00012348,0.000113797
2.959,-3.23654e-06,-2.11567e-05
2.96,3.39084e-05,-1.01086e-05
2.961,-6.95752e-05,-1.83417e-05
2.962,-5.58795e-05,5.36656e-06
2.963,-0.000107051,-4.25463e-05
2.964,-1.34338e-05,3.31595e-06
2.965,0.000103535,4.54869e-05
2.966,-2.85713e-05,6.59008e-05
2.967,3.06569e-05,9.63663e-06
2.968,6.69394e-05,2.77561e-05
2.969,-4.35173e-05,4.03908e-05
2.97,0.00014332,-2.57802e-05
2.971,0.000108429,-6.09954e-06
2.972,-2.19631e-05,-7.89839e-06
2.973,-3.32864e-05,1.01496e-05
2.974,-0.000105916,-9.08228e-06
2.975,-3.97197e-05,0.000142985
2.976,-3.75793e-05,-1.47725e-05
2.977,-5.32593e-07,-4.77477e-05
2.978,-5.44158e-05,-5.83211e-05
2.979,-5.16835e-05,0.000113686
2.98,4.47084e-06,-8.73826e-05
2.981,3.24994e-05,-4.68036e-05
2.982,-2.59886e-05,7.09389e-05
2.983,7.05962e-05,-3.0354e-05
2.984,-2.48346e-05,5.23394e-05
2.985,9.95906e-06,-5.68224e-05
2.986,-8.18227e-05,-4.36452e-05
2.987,-1.82341e-05,-4.91196e-05
2.988,-8.79298e-06,-5.16539e-05
2.989,-1.02488e-05,-7.32858e-05
2.99,-1.7723e-05,9.62946e-05
2.991,-3.70801e-05,-1.18731e-05
2.992,2.71948e-05,-0.000102982
2.993,5.05915e-05,-1.21101e-05
2.994,5.75462e-05,-2.0583e-05
2.995,2.40853e-05,6.96456e-06
2.996,-5.16277e-05,2.2079e-05
2.997,4.68378e-05,5.21534e-05
2.998,6.61644e-05,-1.14659e-05
2.999,4.42169e-05,4.87434e-05
3,-7.05006e-05,-4.32301e-05
3.001,5.16002e-05,8.79852e-05
3.002,-8.18498e-05,8.13128e-05
3.003,2.9012e-05,-6.13309e-05
3.004,-5.2069e-06,-1.54915e-05
3.005,-6.22295e-05,-2.43169e-05
3.006,-6.10073e-05,0.000107426
3.007,-2.77653e-05,-5.50502e-05
3.008,-6.95717e-05,-4.65011e-05
3.009,3.86437e-06,-5.8771e-05
3.01,-7.03204e-05,9.13941e-06
3.011,-2.08608e-05,0.000123374
3.012,4.77277e-07,2.42354e-05
3.013,2.35813e-05,4.95587e-05
3.014,7.70953e-05,-3.76131e-05
3.015,-5.51212e-05,-3.31116e-05
3.016,-4.01675e-05,-3.03034e-05
3.017,-3.69607e-05,-5.0571e-05
3.018,-8.3778e-05,5.26822e-05
3.019,-0.000115564,-7.22261e-05
3.02,7.7917e-06,8.36086e-05
3.021,4.97062e-05,-1.9232e-05
3.022,-1.14741e-05,-3.40169e-05
3.023,0.000127681,-1.02071e-07
3.024,-6.96794e-05,4.70557e-05
3.025,-2.83596e-05,3.65252e-05
3.026,3.804e-05,6.49079e-05
3.027,1.58217e-05,1.1554e-05
3.028,-8.49784e-05,-4.02246e-05
3.029,-3.29992e-05,-2.28882e-05
3.03,-2.08423e-05,-6.13878e-05
3.031,-2.37387e-05,2.54571e-06
3.032,2.65163e-05,-1.57387e-05
3.033,-9.62684e-05,1.27601e-05
3.034,3.84395e-05,-5.39395e-05
3.035,-2.24284e-05,-3.46244e-05
3.036,5.92922e-05,-4.70758e-05
3.037,-7.32459e-05,-7.36222e-05
3.038,-3.64601e-05,-6.87761e-05
3.039,-1.75828e-05,5.05016e-05
3.04,-0.000117525,2.57514e-05
3.041,6.82452e-05,2.45684e-05
3.042,-0.000102199,9.24534e-05
3.043,-4.89974e-05,3.46617e-05
3.044,0.000110469,2.07995e-05
3.045,-2.76581e-05,-3.79455e-05
3.046,4.4202e-05,-5.21078e-05
3.047,-4.60965e-06,0.000120116
3.048,-4.10619e-05,-5.83084e-07
3.049,-8.62451e-06,6.42582e-05
3.05,-5.12992e-06,8.66014e-06
3.051,8.46146e-05,0.000184737
3.052,-3.25228e-05,-2.08693e-05
3.053,0.000118919,-3.60661e-05
3.054,-4.93312e-06,7.03861e-05
3.055,2.02864e-06,0.000120782
3.056,-2.90329e-05,3.51269e-05
3.057,1.75291e-05,1.03066e-06
3.058,4.58252e-05,5.09238e-05
3.059,7.12214e-05,2.8492e-05
3.06,8.58697e-05,6.53689e-05
3.061,-5.08001e-06,1.63314e-05
3.062,4.14835e-06,-1.07219e-05
3.063,-5.88039e-05,-0.000135007
3.064,-6.78142e-06,5.05417e-05
3.065,9.74293e-05,3.07337e-05
3.066,4.57105e-05,3.74442e-05
3.067,-0.000111011,-8.96652e-07
3.068,-1.12227e-05,-7.16659e-05
3.069,3.90715e-05,4.35836e-06
3.07,-1.34661e-05,3.06308e-05
3.071,5.05481e-05,-1.84202e-05
3.072,3.83466e-05,5.99876e-05
3.073,-6.76768e-06,5.38661e-05
3.074,-1.91178e-05,9.1188e-05
3.075,5.51801e-05,1.74562e-05
3.076,-3.19648e-05,-1.75082e-05
3.077,1.12727e-05,-1.71246e-05
3.078,-2.16689e-05,-4.80329e-05
3.079,2.27409e-05,5.1749e-05
3.08,7.52847e-05,6.08958e-05
3.081,1.92077e-05,-2.42815e-05
3.082,-2.34682e-05,3.50326e-05
3.083,7.03727e-06,-3.55959e-05
3.084,2.13271e-05,1.22388e-05
3.085,4.7674e-05,6.02437e-05
3.086,3.78712e-05,7.9529e-05
3.087,3.29581e-05,7.85054e-05
3.088,-0.000164755,-3.75907e-05
3.089,4.01813e-05,9.08536e-05
3.09,5.24437e-06,8.09876e-05
3.091,-0.000120611,3.57129e-05
3.092,-1.07455e-06,3.98222e-05
3.093,9.92198e-05,-9.04016e-05
3.094,-3.46738e-05,1.86321e-05
3.095,-3.34958e-05,-7.90385e-05
3.096,1.33062e-05,6.11598e-05
3.097,-3.38097e-05,-5.78765e-05
3.098,-0.000104305,-4.30953e-05
3.099,2.84727e-05,1.11108e-05
3.1,5.15037e-05,4.27827e-05
3.101,5.72344e-05,6.05959e-06
3.102,-1.97143e-05,-4.64275e-06
3.103,-6.4545e-05,3.263e-05
3.104,-4.51686e-05,8.23255e-05
3.105,-4.18536e-05,-3.56432e-05
3.106,2.90806e-05,-5.06294e-05
3.107,7.27211e-05,-9.80942e-05
3.108,5.9257e-05,2.47068e-05
3.109,-8.23044e-05,7.02019e-06
3.11,2.79293e-05,1.06213e-05
3.111,2.53233e-05,3.18287e-05
3.112,-2.03795e-05,-1.16523e-05
3.113,2.5869e-05,0.000149679
3.114,5.30779e-05,4.42935e-05
3.115,4.80313e-05,-5.80396e-05
3.116,7.12741e-05,0.000118486
3.117,4.69124e-05,3.0012e-05
3.118,-5.91337e-05,-3.08849e-05
3.119,7.07578e-06,-6.79108e-05
3.12,8.26551e-05,-3.2652e-05
3.121,0.000118409,1.77314e-05
3.122,8.13508e-05,7.68943e-05
3.123,-0.000143851,2.20223e-05
3.124,-5.28792e-05,9.39743e-05
3.125,8.12757e-05,-3.52325e-05
3.126,4.65366e-05,-8.80489e-05
3.127,-2.06638e-06,-5.23782e-05
3.128,2.75385e-05,2.44883e-05
3.129,2.95136e-06,1.88089e-05
3.13,2.91639e-05,-6.57691e-05
3.131,7.09452e-05,-3.08341e-05
3.132,-3.26173e-05,-4.82958e-05
3.133,-7.40798e-05,0.000198675
3.134,-3.55556e-05,2.26348e-05
3.135,-3.0933e-06,5.99486e-05
3.136,1.88311e-05,-2.60335e-05
3.137,-1.22495e-05,6.37704e-05
3.138,4.65797e-05,8.79584e-05
3.139,-3.67784e-05,0.000104046
3.14,-1.17912e-06,6.08109e-05
3.141,3.07242e-05,7.80609e-05
3.142,-1.51078e-05,-2.95831e-05
3.143,-5.89708e-06,-1.40429e-05
3.144,-9.15755e-05,-3.99517e-05
3.145,1.4965e-05,-8.47821e-06
3.146,5.31253e-06,2.90219e-05
3.147,-9.22028e-05,-3.82643e-05
3.148,0.000133005,3.23281e-05
3.149,0.000122598,2.33958e-05
3.15,-3.70517e-05,3.26456e-05
3.151,1.68227e-05,7.73512e-05
3.152,9.22546e-05,3.95958e-05
3.153,1.38415e-06,-2.09982e-05
3.154,4.62272e-05,-5.57913e-05
3.155,1.8604e-05,4.38749e-05
3.156,-8.37865e-05,8.23218e-06
3.157,8.54767e-05,-2.06144e-05
3.158,-6.14497e-05,9.84373e-06
3.159,-7.97728e-05,6.39618e-05
3.16,-2.58228e-05,9.92371e-05
3.161,4.2091e-05,-5.2766e-05
3.162,1.62605e-05,-4.35151e-05
3.163,8.91361e-05,4.33363e-05
3.164,-9.92352e-06,-9.28086e-05
3.165,-1.71693e-05,3.6446e-05
3.166,4.30508e-05,5.80167e-05
3.167,-3.97382e-05,-8.54559e-06
3.168,4.71984e-05,4.00321e-05
3.169,-6.76068e-05,0.000146228
3.17,-4.72092e-05,2.22628e-05
3.171,1.79247e-06,-5.35414e-05
3.172,-0.000101365,-6.88849e-05
3.173,-2.6392e-05,7.60219e-05
3.174,-5.02295e-05,-0.000112195
3.175,-5.03126e-05,-6.29346e-05
3.176,8.23804e-06,7.26175e-05
3.177,0.000104655,-2.13734e-05
3.178,1.7177e-05,-2.3296e-05
3.179,-8.03046e-05,6.25094e-06
3.18,1.06164e-05,2.32209e-06
3.181,-4.29053e-06,-1.43697e-05
3.182,7.6089e-06,3.02353e-05
3.183,1.87718e-05,3.61717e-06
3.184,-0.000139677,1.74674e-05
3.185,-7.11057e-05,3.79067e-05
3.186,2.22229e-05,1.60242e-05
3.187,-2.55153e-06,-4.72385e-05
3.188,-4.96053e-05,-1.19627e-05
3.189,2.98451e-05,-1.23291e-05
3.19,3.09383e-05,6.65108e-05
3.191,8.11165e-06,-5.19182e-05
3.192,-0.000170123,-1.97253e-05
3.193,1.92588e-05,5.2512e-06
3.194,-4.54335e-05,1.86591e-05
3.195,4.51389e-06,6.77624e-05
3.196,-8.04137e-05,7.16585e-05
3.197,-3.79746e-05,-1.75734e-06
3.198,3.19988e-05,-0.000114288
3.199,-1.85892e-05,5.01779e-05
3.2,2.31257e-05,-6.11701e-05
3.201,9.86076e-05,1.4415e-05
3.202,-1.15436e-05,4.23689e-05
3.203,5.5678e-05,3.13946e-05
3.204,7.01569e-05,-1.73176e-05
3.205,-5.6267e-05,-0.000116965
3.206,-4.21721e-05,-0.000117962
3.207,-4.37215e-05,8.47513e-05
3.208,-2.97781e-05,6.75423e-05
3.209,-0.000101621,0.000101597
3.21,2.30116e-05,-6.18894e-05
3.211,-1.84227e-05,4.92438e-05
3.212,-3.92003e-05,0.000101644
3.213,6.7009e-05,0.000146326
3.214,-7.07694e-05,-5.40136e-05
3.215,7.83576e-05,-7.49788e-05
3.216,1.83021e-05,3.82672e-06
3.217,-3.3673e-05,-2.81236e-05
3.218,-0.000153892,-5.57542e-05
3.219,0.000124144,1.05376e-05
3.22,-2.22255e-05,-3.37407e-05
3.221,-3.21489e-05,-1.69499e-06
3.222,1.72108e-05,-7.45117e-06
3.223,3.343e-05,-9.65674e-05
3.224,-0.000131207,-0.000106721
3.225,-4.41441e-05,-6.27356e-05
3.226,5.68179e-05,-3.49951e-05
3.227,0.000187224,-2.46997e-05
3.228,5.24746e-05,-0.000119522
3.229,-2.67769e-05,6.54415e-06
3.23,-1.16678e-05,6.4761e-06
3.231,-1.70815e-05,1.53186e-05
3.232,2.02634e-05,2.987e-05
3.233,-0.000110648,7.71989e-05
3.234,-5.57276e-05,-7.48866e-06
3.235,5.73616e-06,2.10947e-05
3.236,5.51361e-05,8.29078e-05
3.237,6.35501e-05,4.12998e-05
3.238,-7.0829e-07,4.46058e-05
3.239,2.05224e-05,2.75065e-05
3.24,-2.57585e-05,-5.36296e-05
3.241,9.77802e-05,6.79215e-06
3.242,-6.50644e-05,-5.57938e-05
3.243,5.27717e-05,-0.000131084
3.244,-4.43126e-05,2.53927e-05
3.245,-0.000102256,2.7818e-05
3.246,7.7343e-06,6.13845e-05
3.247,-3.49098e-05,3.08453e-05
3.248,-8.66106e-06,-5.0095e-05
3.249,-8.32925e-05,4.39105e-05
3.25,4.5153e-05,7.04158e-05
3.251,-4.20226e-06,2.36342e-05
3.252,5.2757e-06,5.44113e-05
3.253,1.03912e-05,9.48008e-06
3.254,-3.32937e-05,5.33526e-05
3.255,6.19959e-05,1.93577e-05
3.256,-8.68001e-05,-1.42888e-05
3.257,-2.1824e-06,-7.65878e-05
3.258,7.3276e-07,-0.000111115
3.259,3.37137e-05,-1.41774e-05
3.26,6.40819e-05,-2.08274e-05
3.261,-3.36889e-05,-3.3308e-06
3.262,9.25258e-05,9.05189e-06
3.263,5.32829e-06,4.52818e-05
3.264,-1.919e-05,-3.76048e-05
3.265,1.21252e-05,3.5287e-06
3.266,1.23656e-05,-3.34507e-05
3.267,0.000155428,-2.83106e-05
3.268,0.000189788,-3.95768e-05
3.269,6.24667e-05,1.95122e-05
3.27,-9.36881e-05,-4.90406e-05
3.271,-2.39715e-05,-7.44784e-05
3.272,-5.99595e-05,9.31491e-05
3.273,-8.82909e-05,-2.72544e-06
3.274,-1.66811e-05,1.9557e-05
3.275,-5.82627e-05,6.31574e-05
3.276,3.66557e-05,5.09773e-05
3.277,-1.29593e-05,5.96994e-07
3.278,-5.02493e-05,3.33673e-05
3.279,-1.38762e-06,-6.49712e-05
3.28,1.95093e-05,-5.92521e-05
3.281,-2.52518e-05,-3.21971e-05
3.282,-1.84819e-05,-1.59023e-05
3.283,0.000103121,-2.46643e-05
3.284,-7.23308e-06,1.67237e-05
3.285,1.45787e-06,2.2038e-05
3.286,3.40757e-05,-3.41584e-05
3.287,-4.38362e-05,-4.06621e-05
3.288,1.52608e-05,-6.28043e-06
3.289,-1.84085e-05,-1.22519e-05
3.29,4.74401e-05,2.7512e-05
3.291,8.09013e-05,0.000100983
3.292,-3.78802e-05,-9.68947e-05
3.293,1.36568e-05,4.58357e-05
3.294,-3.99745e-05,-1.98078e-05
3.295,-1.44768e-05,-3.1527e-05
3.296,-3.24751e-05,-2.53945e-05
3.297,-4.41736e-06,-6.51255e-05
3.298,-3.18218e-05,-0.000213376
3.299,-8.8448e-05,-2.13812e-05
3.3,4.38762e-05,-5.20105e-05
3.301,-8.05973e-05,-1.47797e-06
3.302,2.83333e-05,7.16811e-05
3.303,-4.80248e-05,-1.5123e-05
3.304,7.06417e-05,-9.68529e-06
3.305,1.71011e-05,0.000124378
3.306,-6.88409e-05,3.35811e-05
3.307,6.58822e-06,5.68435e-05
3.308,7.56668e-05,1.75659e-05
3.309,-4.29314e-06,4.62093e-05
3.31,-0.000127698,2.74389e-05
3.311,6.30066e-05,3.88002e-05
3.312,-4.75633e-05,-3.53694e-06
3.313,-3.63302e-05,2.51283e-05
3.314,-0.000107073,-6.37469e-06
3.315,4.58952e-05,-1.80882e-05
3.316,3.281e-05,-1.48057e-05
3.317,8.06612e-05,2.8821e-05
3.318,-1.12751e-06,2.56396e-05
3.319,0.000142025,1.27492e-05
3.32,9.2375e-07,5.24404e-05
3.321,-4.39541e-05,2.06648e-05
3.322,0.000176166,-2.66914e-05
3.323,-1.38438e-05,0.000122096
3.324,2.65776e-05,4.54765e-05
3.325,3.98235e-05,6.39327e-05
3.326,-1.77602e-05,-9.63952e-06
3.327,-8.45326e-05,-1.52253e-05
3.328,-6.91008e-05,5.63488e-05
3.329,-6.51501e-05,-2.30371e-05
3.33,6.58339e-05,-1.84514e-05
3.331,-0.000157356,0.000140975
3.332,-4.23276e-05,1.84772e-05
3.333,-7.12539e-05,-0.000122921
3.334,-7.40147e-05,-1.33882e-06
3.335,6.5886e-05,-3.87125e-06
3.336,3.27213e-05,8.58034e-05
3.337,8.31929e-05,7.82922e-05
3.338,6.97965e-05,7.07678e-06
3.339,-5.43022e-05,0.000104027
3.34,4.53195e-05,-5.30993e-05
3.341,-2.20448e-05,0.000107222
3.342,-7.32555e-05,-1.86331e-05
3.343,0.00010503,1.05538e-05
3.344,-1.06067e-05,-9.37176e-05
3.345,6.47292e-05,-2.49124e-05
3.346,1.54382e-05,-9.22099e-05
3.347,-3.40509e-05,-0.000112798
3.348,-2.78484e-05,3.23871e-05
3.349,-1.03116e-05,6.87708e-05
3.35,-6.31697e-05,7.48492e-06
3.351,-0.000107165,-3.77831e-05
3.352,2.95295e-05,-1.03398e-06
3.353,-8.9491e-05,-7.23177e-05
3.354,8.28731e-05,2.62371e-05
3.355,8.75389e-05,3.49388e-05
3.356,0.000122458,4.16469e-05
3.357,-3.0616e-05,3.98015e-05
3.358,-6.96823e-05,2.02743e-05
3.359,5.22496e-05,-0.000101271
3.36,3.72657e-05,9.38398e-05
3.361,9.20029e-05,-2.01179e-05
3.362,-3.04458e-05,-6.03581e-05
3.363,3.43579e-05,5.82302e-05
3.364,4.7456e-06,-2.3474e-05
3.365,6.16845e-05,-1.36043e-05
3.366,-1.9396e-05,-8.6221e-06
3.367,-1.55676e-05,0.000167415
3.368,2.30075e-05,7.2257e-05
3.369,1.39811e-05,-7.45967e-05
3.37,-3.46743e-05,2.28573e-05
3.371,1.59409e-05,2.72484e-05
3.372,1.71867e-05,-2.92308e-05
3.373,7.57616e-05,-7.03134e-05
3.374,-6.20086e-05,2.75989e-05
3.375,2.07866e-05,1.70941e-06
3.376,-8.82965e-06,-1.08241e-05
3.377,1.12481e-05,-4.5749e-06
3.378,-4.59256e-05,-1.9429e-06
3.379,4.64201e-05,-2.91717e-05
3.38,8.3566e-05,2.30668e-05
3.381,1.38078e-06,7.59058e-05
3.382,3.61017e-05,-6.04573e-05
3.383,-4.12138e-05,4.18447e-05
3.384,4.96031e-05,-3.41786e-05
3.385,4.51831e-05,4.57497e-05
3.386,-6.65488e-05,0.00010939
3.387,-4.53009e-05,1.73469e-05
3.388,3.10502e-05,9.83115e-06
3.389,-0.0001439,-7.51398e-06
3.39,0.000126627,2.16406e-05
3.391,-1.3561e-05,4.80759e-05
3.392,-1.24532e-05,1.26064e-05
3.393,-1.68772e-05,6.09978e-05
3.394,9.48958e-05,-5.56577e-05
3.395,-0.000129261,-4.65328e-05
3.396,7.7965e-05,-3.20703e-05
3.397,-3.58915e-05,-0.000149543
3.398,-2.49162e-05,-0.000180049
3.399,4.28914e-05,-3.47931e-06
3.4,-5.73441e-07,-5.92387e-05
3.401,9.43343e-05,4.93827e-05
3.402,-5.60953e-05,1.1189e-05
3.403,-4.15253e-05,-1.37926e-07
3.404,3.61887e-05,3.92415e-05
3.405,0.000116487,2.76875e-05
3.406,-4.05693e-05,9.12306e-06
3.407,-0.000114995,3.67689e-05
3.408,1.75789e-05,2.16486e-05
3.409,1.23347e-05,2.84511e-05
3.41,-1.80835e-05,0.000100381
3.411,-5.58678e-05,6.68764e-05
3.412,2.76453e-06,6.64335e-05
3.413,0.000106981,-4.35666e-05
3.414,-2.34513e-05,0.000101033
3.415,-9.99281e-05,4.44844e-06
3.416,6.7877e-05,0.000119815
3.417,9.27452e-05,-5.15249e-05
3.418,1.25153e-05,2.4968e-05
3.419,-8.47986e-05,3.84452e-05
3.42,7.08045e-05,0.000115881
3.421,4.4725e-05,2.97331e-05
3.422,2.30055e-06,-7.55601e-06
3.423,-4.89744e-05,-4.1534e-05
3.424,3.25092e-05,2.66031e-05
3.425,6.75696e-05,-5.33322e-05
3.426,1.89427e-05,9.14163e-05
3.427,-1.60175e-05,0.000109512
3.428,7.25871e-06,3.40485e-05
3.429,-3.78806e-05,5.79291e-06
3.43,-2.48362e-05,5.67106e-07
3.431,-2.48106e-05,-4.52253e-05
3.432,-1.50121e-05,4.10747e-05
3.433,5.83009e-05,-4.80035e-05
3.434,-2.40833e-05,7.50143e-06
3.435,3.20162e-05,1.77362e-05
3.436,-1.40113e-05,6.88248e-05
3.437,-2.5101e-05,3.08115e-05
3.438,7.12266e-06,-5.6512e-05
3.439,2.39236e-05,4.35437e-05
3.44,6.51676e-05,6.68407e-05
3.441,4.00495e-05,-7.09917e-05
3.442,-1.04542e-05,-4.35217e-05
3.443,-0.000101079,-5.08142e-05
3.444,5.61038e-05,8.67722e-06
3.445,-8.93532e-06,-4.49719e-05
3.446,-1.23984e-05,3.75229e-05
3.447,3.45263e-05,-4.74092e-05
3.448,-1.64731e-06,5.46509e-06
3.449,-3.03429e-05,3.37028e-05
3.45,3.89902e-05,-1.91565e-05
3.451,1.27736e-05,0.00011374
3.452,-1.25575e-05,3.64825e-05
3.453,-6.16369e-05,-7.06226e-05
3.454,0.000137743,-1.33882e-05
3.455,-4.67728e-05,-6.17178e-06
3.456,-2.27612e-05,-2.68816e-05
3.457,7.8942e-05,3.62051e-06
3.458,-9.68166e-05,-7.23454e-06
3.459,5.65916e-05,4.30131e-05
3.46,3.4679e-05,-3.0344e-06
3.461,3.65149e-05,-2.71214e-05
3.462,1.16166e-05,-1.30746e-05
3.463,-0.000111049,2.80223e-05
3.464,3.53644e-05,-8.05801e-05
3.465,-1.85561e-05,3.6074e-05
3.466,-7.80411e-06,4.17618e-05
3.467,1.98501e-05,4.69534e-05
3.468,-2.10489e-05,-2.02739e-05
3.469,-3.22152e-05,9.77369e-05
3.47,-1.6797e-05,-6.09505e-05
3.471,5.25749e-05,-0.000127578
3.472,-5.18462e-05,-6.85809e-06
3.473,-1.6711e-05,-8.74989e-05
3.474,-0.000130254,-9.2377e-06
3.475,6.68747e-05,-2.95813e-05
3.476,-4.32528e-05,0.000117932
3.477,-2.75716e-05,5.57115e-05
3.478,-3.16499e-05,-7.46634e-05
3.479,5.86415e-05,1.44372e-05
3.48,8.24045e-05,4.69538e-05
3.481,4.29597e-05,-0.000116245
