# SusceptibilitySimulation
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 1000
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 1
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Susceptibility), Im(Susceptibility)
#
13.316,0.571423,-0.297068
13.317,0.530981,-0.317782
13.318,0.520147,-0.308931
13.319,0.560021,-0.298572
13.32,0.504331,-0.303579
13.321,0.534668,-0.324409
13.322,0.507216,-0.305081
13.323,0.523491,-0.278
13.324,0.525268,-0.293476
13.325,0.515766,-0.281556
13.326,0.528891,-0.312557
13.327,0.488843,-0.303021
13.328,0.517687,-0.28966
13.329,0.512384,-0.269074
13.33,0.539842,-0.30288
13.331,0.506154,-0.288289
13.332,0.532063,-0.294747
13.333,0.546568,-0.285703
13.334,0.53266,-0.295804
13.335,0.539759,-0.308933
13.336,0.543034,-0.303766
13.337,0.551552,-0.289143
13.338,0.531164,-0.32783
13.339,0.523951,-0.290583
13.34,0.538696,-0.313353
13.341,0.523504,-0.275487
13.342,0.521264,-0.324879
13.343,0.519519,-0.296069
13.344,0.506318,-0.310654
13.345,0.543174,-0.28322
13.346,0.488569,-0.290083
13.347,0.547932,-0.3074
13.348,0.523893,-0.294874
13.349,0.554931,-0.307121
13.35,0.519665,-0.309472
13.351,0.543555,-0.289735
13.352,0.527842,-0.276487
13.353,0.532535,-0.292374
13.354,0.534721,-0.296202
13.355,0.531246,-0.298169
13.356,0.516354,-0.290519
13.357,0.530776,-0.299006
13.358,0.541395,-0.317571
13.359,0.518077,-0.306573
13.36,0.523375,-0.300384
13.361,0.527478,-0.299058
13.362,0.52439,-0.308062
13.363,0.504277,-0.32906
13.364,0.542333,-0.296229
13.365,0.543351,-0.284944
13.366,0.540134,-0.319173
13.367,0.545829,-0.314695
13.368,0.514205,-0.302224
13.369,0.529502,-0.304722
13.37,0.505417,-0.311984
13.371,0.517938,-0.316186
13.372,0.534718,-0.318403
13.373,0.527987,-0.269126
13.374,0.537127,-0.316532
13.375,0.534972,-0.311043
13.376,0.530397,-0.320018
13.377,0.528207,-0.285042
13.378,0.516191,-0.282765
13.379,0.535056,-0.264711
13.38,0.537931,-0.297741
13.381,0.528189,-0.303355
13.382,0.519057,-0.298413
13.383,0.518014,-0.279223
13.384,0.537073,-0.297076
13.385,0.530084,-0.315738
13.386,0.51842,-0.309388
13.387,0.495919,-0.313492
13.388,0.542296,-0.331789
13.389,0.530588,-0.300443
13.39,0.508586,-0.278108
13.391,0.566895,-0.296357
13.392,0.523692,-0.329565
13.393,0.542007,-0.30849
13.394,0.505295,-0.298451
13.395,0.54167,-0.328336
13.396,0.513331,-0.292029
13.397,0.524978,-0.316796
13.398,0.50639,-0.319948
13.399,0.535496,-0.336526
13.4,0.514351,-0.324223
13.401,0.504513,-0.304461
13.402,0.549084,-0.251644
13.403,0.528926,-0.294365
13.404,0.535922,-0.282945
13.405,0.505139,-0.293212
13.406,0.526823,-0.319297
13.407,0.54471,-0.323177
13.408,0.525473,-0.329518
13.409,0.54459,-0.313168
13.41,0.527642,-0.293382
13.411,0.508579,-0.298112
13.412,0.517827,-0.307916
13.413,0.527807,-0.312396
13.414,0.539465,-0.256026
13.415,0.503316,-0.314727
13.416,0.494407,-0.313464
13.417,0.534223,-0.321001
13.418,0.527971,-0.302527
13.419,0.499261,-0.302331
13.42,0.552865,-0.331924
13.421,0.512976,-0.333228
13.422,0.525054,-0.29245
13.423,0.51958,-0.274798
13.424,0.534229,-0.315945
13.425,0.531871,-0.269894
13.426,0.506455,-0.269485
13.427,0.536524,-0.319675
13.428,0.511161,-0.293997
13.429,0.532129,-0.264716
13.43,0.521509,-0.316056
13.431,0.507598,-0.293988
13.432,0.522737,-0.31707
13.433,0.508254,-0.319792
13.434,0.552594,-0.293753
13.435,0.553345,-0.281317
13.436,0.525739,-0.28506
13.437,0.540317,-0.32934
13.438,0.533468,-0.286981
13.439,0.52735,-0.319288
13.44,0.541842,-0.294705
13.441,0.512987,-0.304049
13.442,0.52826,-0.306532
13.443,0.544794,-0.315976
13.444,0.502742,-0.309931
13.445,0.530367,-0.312156
13.446,0.520141,-0.318169
13.447,0.540015,-0.286975
13.448,0.538006,-0.282012
13.449,0.531603,-0.294934
13.45,0.511035,-0.317172
13.451,0.531552,-0.283274
13.452,0.530078,-0.283562
13.453,0.526813,-0.280152
13.454,0.520682,-0.274442
13.455,0.544007,-0.31233
13.456,0.525518,-0.289318
13.457,0.51548,-0.318426
13.458,0.528242,-0.303274
13.459,0.532642,-0.3036
13.46,0.510638,-0.325242
13.461,0.55947,-0.277969
13.462,0.522161,-0.281913
13.463,0.523783,-0.286519
13.464,0.506833,-0.310767
13.465,0.540347,-0.273944
13.466,0.52278,-0.309545
13.467,0.511747,-0.324964
13.468,0.535379,-0.32327
13.469,0.545683,-0.315584
13.47,0.529593,-0.26995
13.471,0.526265,-0.316573
13.472,0.518583,-0.306538
13.473,0.502782,-0.291916
13.474,0.545044,-0.302733
13.475,0.529229,-0.270352
13.476,0.538397,-0.299259
13.477,0.529799,-0.300595
13.478,0.5122,-0.285817
13.479,0.531893,-0.283115
13.48,0.5362,-0.301594
13.481,0.513087,-0.27955
13.482,0.520141,-0.326681
13.483,0.520296,-0.305334
13.484,0.520535,-0.305387
13.485,0.543691,-0.307479
13.486,0.509004,-0.274669
13.487,0.527965,-0.259146
13.488,0.506424,-0.279351
13.489,0.52775,-0.313452
13.49,0.542292,-0.28326
13.491,0.55193,-0.309839
13.492,0.539657,-0.290071
13.493,0.510299,-0.294172
13.494,0.528623,-0.321718
13.495,0.527881,-0.320812
13.496,0.529074,-0.311568
13.497,0.538067,-0.318638
13.498,0.520698,-0.295209
13.499,0.52662,-0.315603
13.5,0.495186,-0.320191
13.501,0.538367,-0.305952
13.502,0.530573,-0.280241
13.503,0.525706,-0.300425
13.504,0.515069,-0.290128
13.505,0.502577,-0.30928
13.506,0.524543,-0.317779
13.507,0.520317,-0.291101
13.508,0.557347,-0.29628
13.509,0.483329,-0.300113
13.51,0.525305,-0.297074
13.511,0.518514,-0.274744
13.512,0.534398,-0.327614
13.513,0.510005,-0.290303
13.514,0.534834,-0.293944
13.515,0.504659,-0.320343
13.516,0.534289,-0.320078
13.517,0.543155,-0.304392
13.518,0.534083,-0.317638
13.519,0.534427,-0.315438
13.52,0.519355,-0.300122
13.521,0.547473,-0.287578
13.522,0.528566,-0.327993
13.523,0.512715,-0.318862
13.524,0.501209,-0.301271
13.525,0.531499,-0.289195
13.526,0.521568,-0.320644
13.527,0.523339,-0.316744
13.528,0.542888,-0.315321
13.529,0.505171,-0.302943
13.53,0.51625,-0.284102
13.531,0.549358,-0.258902
13.532,0.557604,-0.314544
13.533,0.513859,-0.289933
13.534,0.500013,-0.31542
13.535,0.509214,-0.299432
13.536,0.517911,-0.324564
13.537,0.499497,-0.315572
13.538,0.515904,-0.31073
13.539,0.520845,-0.283102
13.54,0.534124,-0.287736
13.541,0.54183,-0.286738
13.542,0.505258,-0.303841
13.543,0.542033,-0.29832
13.544,0.518168,-0.307454
13.545,0.509753,-0.275023
13.546,0.529371,-0.296636
13.547,0.530127,-0.298073
13.548,0.524708,-0.311081
13.549,0.514677,-0.287164
13.55,0.505935,-0.308526
13.551,0.537969,-0.301529
13.552,0.543648,-0.296934
13.553,0.52197,-0.290952
13.554,0.525688,-0.284446
13.555,0.53533,-0.30556
13.556,0.557315,-0.304842
13.557,0.530105,-0.297042
13.558,0.529776,-0.287889
13.559,0.48959,-0.298586
13.56,0.52904,-0.271466
13.561,0.544749,-0.300495
13.562,0.528019,-0.303562
13.563,0.492925,-0.288341
13.564,0.533089,-0.294982
13.565,0.510522,-0.322175
13.566,0.554112,-0.303715
13.567,0.528181,-0.323806
13.568,0.520234,-0.317055
13.569,0.521191,-0.29305
13.57,0.54406,-0.260115
13.571,0.527688,-0.29193
13.572,0.541577,-0.295249
13.573,0.527499,-0.31147
13.574,0.532112,-0.29291
13.575,0.541934,-0.292862
13.576,0.538024,-0.299447
13.577,0.513806,-0.294505
13.578,0.508958,-0.30249
13.579,0.519681,-0.269227
13.58,0.532165,-0.303996
13.581,0.532372,-0.286719
13.582,0.514998,-0.30374
13.583,0.52995,-0.320271
13.584,0.557958,-0.308808
13.585,0.525705,-0.30283
13.586,0.516394,-0.313262
13.587,0.504353,-0.300379
13.588,0.515948,-0.297147
13.589,0.531556,-0.32605
13.59,0.536134,-0.303475
13.591,0.533624,-0.297744
13.592,0.544807,-0.282478
13.593,0.508244,-0.282951
13.594,0.529968,-0.295556
13.595,0.533359,-0.295624
13.596,0.528241,-0.30459
13.597,0.529119,-0.27186
13.598,0.549244,-0.273597
13.599,0.544721,-0.300482
13.6,0.52107,-0.307112
13.601,0.528212,-0.305203
13.602,0.517685,-0.2963
13.603,0.520411,-0.297549
13.604,0.513301,-0.298511
13.605,0.542336,-0.303261
13.606,0.505008,-0.309125
13.607,0.509523,-0.277577
13.608,0.555762,-0.29967
13.609,0.507445,-0.293002
13.61,0.523999,-0.328467
13.611,0.510884,-0.29707
13.612,0.51792,-0.288961
13.613,0.517757,-0.313937
13.614,0.531346,-0.312433
13.615,0.512509,-0.308288
13.616,0.521259,-0.291211
13.617,0.518838,-0.296315
13.618,0.545756,-0.290211
13.619,0.519997,-0.312556
13.62,0.504448,-0.283491
13.621,0.535943,-0.25576
13.622,0.527592,-0.305221
13.623,0.507389,-0.289822
13.624,0.521385,-0.291032
13.625,0.518996,-0.269141
13.626,0.50117,-0.298142
13.627,0.525029,-0.263989
13.628,0.496156,-0.307684
13.629,0.53452,-0.306578
13.63,0.502047,-0.284513
13.631,0.5099,-0.290223
13.632,0.532725,-0.280289
13.633,0.530361,-0.276287
13.634,0.52471,-0.304105
13.635,0.531643,-0.283798
13.636,0.538794,-0.295732
13.637,0.543112,-0.292803
13.638,0.527513,-0.29781
13.639,0.51437,-0.321055
13.64,0.541305,-0.278914
13.641,0.523313,-0.321205
13.642,0.506638,-0.292202
13.643,0.523511,-0.300451
13.644,0.527526,-0.311851
13.645,0.529518,-0.301644
13.646,0.527469,-0.317093
13.647,0.512632,-0.296203
13.648,0.507084,-0.305943
13.649,0.52205,-0.293336
13.65,0.521624,-0.276785
13.651,0.53765,-0.309826
13.652,0.489984,-0.310665
13.653,0.521908,-0.274047
13.654,0.519657,-0.28094
13.655,0.510654,-0.295972
13.656,0.498309,-0.341007
13.657,0.517525,-0.299264
13.658,0.514665,-0.307038
13.659,0.540078,-0.277006
13.66,0.529849,-0.325972
13.661,0.53752,-0.293065
13.662,0.510289,-0.286776
13.663,0.507066,-0.303485
13.664,0.521045,-0.292043
13.665,0.515054,-0.307424
13.666,0.51543,-0.290124
13.667,0.542347,-0.278126
13.668,0.537979,-0.293273
13.669,0.540893,-0.275463
13.67,0.519991,-0.284628
13.671,0.523372,-0.304269
13.672,0.502273,-0.291429
13.673,0.516582,-0.297659
13.674,0.546568,-0.314205
13.675,0.533225,-0.292788
13.676,0.529082,-0.306945
13.677,0.499636,-0.297053
13.678,0.524426,-0.307194
13.679,0.525698,-0.308525
13.68,0.539267,-0.285626
13.681,0.525523,-0.329174
13.682,0.511382,-0.283802
13.683,0.527283,-0.306807
13.684,0.529456,-0.301907
13.685,0.531758,-0.263629
13.686,0.547148,-0.288412
13.687,0.535257,-0.296277
13.688,0.542189,-0.297975
13.689,0.52475,-0.299446
13.69,0.495099,-0.332592
13.691,0.551878,-0.268193
13.692,0.520824,-0.295231
13.693,0.487418,-0.285366
13.694,0.503086,-0.28942
13.695,0.504605,-0.287943
13.696,0.550686,-0.287419
13.697,0.531659,-0.2915
13.698,0.534523,-0.272587
13.699,0.520935,-0.302147
13.7,0.531402,-0.302292
13.701,0.516344,-0.266609
13.702,0.528791,-0.278268
13.703,0.510248,-0.294643
13.704,0.520211,-0.311063
13.705,0.547387,-0.275332
13.706,0.485718,-0.298415
13.707,0.5153,-0.295857
13.708,0.531262,-0.271204
13.709,0.52542,-0.279372
13.71,0.514165,-0.305044
13.711,0.490031,-0.304082
13.712,0.516432,-0.319199
13.713,0.540969,-0.292104
13.714,0.549639,-0.294208
13.715,0.533931,-0.301006
13.716,0.523049,-0.294292
13.717,0.54405,-0.309581
13.718,0.522877,-0.304887
13.719,0.530424,-0.289359
13.72,0.50431,-0.274999
13.721,0.504513,-0.312604
13.722,0.53313,-0.309091
13.723,0.533703,-0.30247
13.724,0.523877,-0.310201
13.725,0.517373,-0.317978
13.726,0.534304,-0.316647
13.727,0.514767,-0.31737
13.728,0.526283,-0.290641
13.729,0.505948,-0.298499
13.73,0.52991,-0.298375
13.731,0.504122,-0.305648
13.732,0.555759,-0.277573
13.733,0.533813,-0.284943
13.734,0.519785,-0.29848
13.735,0.513709,-0.272602
13.736,0.532892,-0.283023
13.737,0.533557,-0.329739
13.738,0.533587,-0.300807
13.739,0.521328,-0.297111
13.74,0.521012,-0.267657
13.741,0.537706,-0.312761
13.742,0.505295,-0.30743
13.743,0.531885,-0.294452
13.744,0.511654,-0.279734
13.745,0.503572,-0.280512
13.746,0.522405,-0.278592
13.747,0.490039,-0.305914
13.748,0.508337,-0.281666
13.749,0.540234,-0.295554
13.75,0.539629,-0.283101
13.751,0.52026,-0.298543
13.752,0.540383,-0.306634
13.753,0.526822,-0.304686
13.754,0.494733,-0.274834
13.755,0.532154,-0.303796
13.756,0.519035,-0.283106
13.757,0.544666,-0.30698
13.758,0.50248,-0.278591
13.759,0.495064,-0.287938
13.76,0.531765,-0.291763
13.761,0.542377,-0.282525
13.762,0.53854,-0.297228
13.763,0.533092,-0.288958
13.764,0.543174,-0.289908
13.765,0.507118,-0.260545
13.766,0.538708,-0.28125
13.767,0.543946,-0.315926
13.768,0.52162,-0.299217
13.769,0.507498,-0.327527
13.77,0.502574,-0.28839
13.771,0.54253,-0.285305
13.772,0.533608,-0.29293
13.773,0.538245,-0.290948
13.774,0.509179,-0.288984
13.775,0.504928,-0.286886
13.776,0.538846,-0.279908
13.777,0.523607,-0.27928
13.778,0.516127,-0.308905
13.779,0.521117,-0.300172
13.78,0.52506,-0.289532
13.781,0.534555,-0.282624
13.782,0.50481,-0.298689
13.783,0.506046,-0.302668
13.784,0.524839,-0.27999
13.785,0.539286,-0.285799
13.786,0.521515,-0.299594
13.787,0.512591,-0.283015
13.788,0.52928,-0.301025
13.789,0.527972,-0.285988
13.79,0.498186,-0.300825
13.791,0.521556,-0.287789
13.792,0.514692,-0.286207
13.793,0.528033,-0.282205
13.794,0.540658,-0.290105
13.795,0.524889,-0.294375
13.796,0.542938,-0.313883
13.797,0.513937,-0.286116
13.798,0.541513,-0.311742
13.799,0.508106,-0.284942
13.8,0.536771,-0.302641
13.801,0.503871,-0.302123
13.802,0.528019,-0.261924
13.803,0.538339,-0.304867
13.804,0.518171,-0.309805
13.805,0.522382,-0.295563
13.806,0.506177,-0.29748
13.807,0.513818,-0.299139
13.808,0.553067,-0.256805
13.809,0.503479,-0.300268
13.81,0.524015,-0.310018
13.811,0.49975,-0.316848
13.812,0.517415,-0.293915
13.813,0.531972,-0.285918
13.814,0.538871,-0.261786
13.815,0.543384,-0.291765
13.816,0.521481,-0.324195
13.817,0.515896,-0.310918
13.818,0.518765,-0.276996
13.819,0.519349,-0.312084
13.82,0.542088,-0.302554
13.821,0.511713,-0.264107
13.822,0.52159,-0.295374
13.823,0.514958,-0.311887
13.824,0.500782,-0.312383
13.825,0.543946,-0.319347
13.826,0.535988,-0.286761
13.827,0.523129,-0.280774
13.828,0.4888,-0.310986
13.829,0.501849,-0.273641
13.83,0.528829,-0.300367
13.831,0.52539,-0.299541
13.832,0.517812,-0.310856
13.833,0.539398,-0.250562
13.834,0.505841,-0.303859
13.835,0.517127,-0.299593
13.836,0.530248,-0.279988
13.837,0.552886,-0.301126
13.838,0.549666,-0.291778
13.839,0.525337,-0.28702
13.84,0.527606,-0.299884
13.841,0.509357,-0.294257
13.842,0.516341,-0.315108
13.843,0.535287,-0.305024
13.844,0.530437,-0.31927
13.845,0.530063,-0.265863
13.846,0.506779,-0.278835
13.847,0.506308,-0.316829
13.848,0.533945,-0.263757
13.849,0.535014,-0.28383
13.85,0.538004,-0.271295
13.851,0.510589,-0.316059
13.852,0.496499,-0.275109
13.853,0.516759,-0.301425
13.854,0.534202,-0.305802
13.855,0.517867,-0.287771
13.856,0.515846,-0.292749
13.857,0.511491,-0.284636
13.858,0.521254,-0.299793
13.859,0.513115,-0.29674
13.86,0.521342,-0.282218
13.861,0.526625,-0.287956
13.862,0.545129,-0.319636
13.863,0.537731,-0.309269
13.864,0.529542,-0.302483
13.865,0.507717,-0.291721
13.866,0.50612,-0.306552
13.867,0.525157,-0.289143
13.868,0.555841,-0.294205
13.869,0.496045,-0.301065
13.87,0.521171,-0.322696
13.871,0.520823,-0.282351
13.872,0.523853,-0.291775
13.873,0.51415,-0.304026
13.874,0.519649,-0.298181
13.875,0.529365,-0.286814
13.876,0.53516,-0.259932
13.877,0.535506,-0.288463
13.878,0.528292,-0.305693
13.879,0.511792,-0.293232
13.88,0.530241,-0.296591
13.881,0.490053,-0.28233
13.882,0.519089,-0.29259
13.883,0.524242,-0.28926
13.884,0.533273,-0.270774
13.885,0.524949,-0.273769
13.886,0.513872,-0.303452
13.887,0.523809,-0.29218
13.888,0.515803,-0.297568
13.889,0.528171,-0.307978
13.89,0.53523,-0.271034
13.891,0.521857,-0.295709
13.892,0.53382,-0.277107
13.893,0.521607,-0.288087
13.894,0.540472,-0.272222
13.895,0.488686,-0.296158
13.896,0.526598,-0.285668
13.897,0.528712,-0.26373
13.898,0.540134,-0.305998
13.899,0.510992,-0.302917
13.9,0.516563,-0.314407
13.901,0.505725,-0.28367
13.902,0.515561,-0.278125
13.903,0.514552,-0.2769
13.904,0.522152,-0.280591
13.905,0.514976,-0.300822
13.906,0.523748,-0.287174
13.907,0.513238,-0.287356
13.908,0.536782,-0.28442
13.909,0.522661,-0.299954
13.91,0.530701,-0.302059
13.911,0.520608,-0.307382
13.912,0.525729,-0.285816
13.913,0.522688,-0.31179
13.914,0.527419,-0.296422
13.915,0.53492,-0.293189
13.916,0.527635,-0.287666
13.917,0.523332,-0.288349
13.918,0.530649,-0.294112
13.919,0.546953,-0.29141
13.92,0.536527,-0.299325
13.921,0.503326,-0.294293
13.922,0.518561,-0.307145
13.923,0.55858,-0.298224
13.924,0.535048,-0.312491
13.925,0.522213,-0.290377
13.926,0.510326,-0.25989
13.927,0.50673,-0.265619
13.928,0.510285,-0.291761
13.929,0.496513,-0.292862
13.93,0.527578,-0.280468
13.931,0.511882,-0.277463
13.932,0.524086,-0.309169
13.933,0.500916,-0.306418
13.934,0.501626,-0.304045
13.935,0.535128,-0.311281
13.936,0.513763,-0.274372
13.937,0.508883,-0.30552
13.938,0.527894,-0.307907
13.939,0.493618,-0.293787
13.94,0.519564,-0.277205
13.941,0.517288,-0.289187
13.942,0.514317,-0.301191
13.943,0.510188,-0.282674
13.944,0.515266,-0.27872
13.945,0.546342,-0.282871
13.946,0.518194,-0.287385
13.947,0.499449,-0.288959
13.948,0.50336,-0.317676
13.949,0.510281,-0.280466
13.95,0.496611,-0.278762
13.951,0.511066,-0.284798
13.952,0.516346,-0.291176
13.953,0.511557,-0.289757
13.954,0.535808,-0.309615
13.955,0.498194,-0.303614
13.956,0.524651,-0.30226
13.957,0.502794,-0.283994
13.958,0.492128,-0.305631
13.959,0.528226,-0.306127
13.96,0.558655,-0.319251
13.961,0.533823,-0.26788
13.962,0.527099,-0.282811
13.963,0.525571,-0.29073
13.964,0.515971,-0.302669
13.965,0.486084,-0.280041
13.966,0.509915,-0.288417
13.967,0.50275,-0.29073
13.968,0.496254,-0.294075
13.969,0.533316,-0.291716
13.97,0.522122,-0.295755
13.971,0.525912,-0.301104
13.972,0.516515,-0.283212
13.973,0.541343,-0.26715
13.974,0.515214,-0.275998
13.975,0.54889,-0.307637
13.976,0.499036,-0.305568
13.977,0.539024,-0.307442
13.978,0.51745,-0.297877
13.979,0.52201,-0.325171
13.98,0.51291,-0.274479
13.981,0.518103,-0.285661
13.982,0.534765,-0.292756
13.983,0.507331,-0.303609
13.984,0.536084,-0.288997
13.985,0.514625,-0.285
13.986,0.524871,-0.311621
13.987,0.494848,-0.32027
13.988,0.507425,-0.266603
13.989,0.534429,-0.284859
13.99,0.530247,-0.278466
13.991,0.545535,-0.279684
13.992,0.540698,-0.293201
13.993,0.509188,-0.288595
13.994,0.52707,-0.295025
13.995,0.503241,-0.313428
13.996,0.521652,-0.286484
13.997,0.521777,-0.280944
13.998,0.509929,-0.27237
13.999,0.528609,-0.273235
14,0.50779,-0.286045
14.001,0.52455,-0.280975
14.002,0.500882,-0.287853
14.003,0.522477,-0.29888
14.004,0.530582,-0.317415
14.005,0.528802,-0.280473
14.006,0.509007,-0.279223
14.007,0.529886,-0.28785
14.008,0.482641,-0.281059
14.009,0.499947,-0.309649
14.01,0.508442,-0.276793
14.011,0.503051,-0.282507
14.012,0.535503,-0.282005
14.013,0.538405,-0.316186
14.014,0.516378,-0.275142
14.015,0.525421,-0.2779
14.016,0.527348,-0.300501
14.017,0.514835,-0.303477
14.018,0.528034,-0.29937
14.019,0.507742,-0.272694
14.02,0.511901,-0.288987
14.021,0.51691,-0.284442
14.022,0.518551,-0.274732
14.023,0.505068,-0.27318
14.024,0.522186,-0.308268
14.025,0.513532,-0.288279
14.026,0.520395,-0.286661
14.027,0.534553,-0.294234
14.028,0.531964,-0.29592
14.029,0.515828,-0.274978
14.03,0.539558,-0.297388
14.031,0.497483,-0.299002
14.032,0.54143,-0.284817
14.033,0.540058,-0.284258
14.034,0.528499,-0.319149
14.035,0.526997,-0.282262
14.036,0.495375,-0.295994
14.037,0.51752,-0.264086
14.038,0.537792,-0.292509
14.039,0.517577,-0.318603
14.04,0.523812,-0.284624
14.041,0.534261,-0.269916
14.042,0.51266,-0.310205
14.043,0.526674,-0.31597
14.044,0.509554,-0.294607
14.045,0.515304,-0.289943
14.046,0.513856,-0.283911
14.047,0.501358,-0.310175
14.048,0.525702,-0.263196
14.049,0.521814,-0.279393
14.05,0.507432,-0.287377
14.051,0.530752,-0.283085
14.052,0.535566,-0.316162
14.053,0.532976,-0.275244
14.054,0.496704,-0.281746
14.055,0.524826,-0.307764
14.056,0.532627,-0.262788
14.057,0.517924,-0.306555
14.058,0.523706,-0.275401
14.059,0.506762,-0.293184
14.06,0.554071,-0.310304
14.061,0.503543,-0.289006
14.062,0.523946,-0.304182
14.063,0.521972,-0.292117
14.064,0.546461,-0.297671
14.065,0.521077,-0.271878
14.066,0.533186,-0.277454
14.067,0.524945,-0.307097
14.068,0.5375,-0.30477
14.069,0.509607,-0.299893
14.07,0.509248,-0.312498
14.071,0.52948,-0.298588
14.072,0.515917,-0.325976
14.073,0.512496,-0.275514
14.074,0.504146,-0.29867
14.075,0.520455,-0.289289
14.076,0.517611,-0.312175
14.077,0.535039,-0.285893
14.078,0.534566,-0.305869
14.079,0.514596,-0.278763
14.08,0.518736,-0.328135
14.081,0.516449,-0.309272
14.082,0.540541,-0.298775
14.083,0.502761,-0.283094
14.084,0.501238,-0.308546
14.085,0.520875,-0.270597
14.086,0.524372,-0.260181
14.087,0.516977,-0.289052
14.088,0.520776,-0.308898
14.089,0.502284,-0.296093
14.09,0.54884,-0.281273
14.091,0.522647,-0.297366
14.092,0.502189,-0.276976
14.093,0.526791,-0.284194
14.094,0.526376,-0.258014
14.095,0.52137,-0.268934
14.096,0.535361,-0.27652
14.097,0.49721,-0.314919
14.098,0.498873,-0.284093
14.099,0.522349,-0.298712
14.1,0.512443,-0.286543
14.101,0.528935,-0.272111
14.102,0.490018,-0.283868
14.103,0.50201,-0.296787
14.104,0.511695,-0.306131
14.105,0.505947,-0.281518
14.106,0.524802,-0.274261
14.107,0.496748,-0.30247
14.108,0.545645,-0.263584
14.109,0.509584,-0.301635
14.11,0.53459,-0.29133
14.111,0.531208,-0.292554
14.112,0.494669,-0.30536
14.113,0.528888,-0.286815
14.114,0.533785,-0.295825
14.115,0.52462,-0.269673
14.116,0.527887,-0.32487
14.117,0.53731,-0.281152
14.118,0.514894,-0.304008
14.119,0.526595,-0.282808
14.12,0.487443,-0.284391
14.121,0.526701,-0.28212
14.122,0.543536,-0.306605
14.123,0.540182,-0.291835
14.124,0.494803,-0.297771
14.125,0.537881,-0.291548
14.126,0.507624,-0.278615
14.127,0.522066,-0.291642
14.128,0.513615,-0.304795
14.129,0.50592,-0.27717
14.13,0.517138,-0.281647
14.131,0.528869,-0.29948
14.132,0.51449,-0.309655
14.133,0.528104,-0.297841
14.134,0.493268,-0.30661
14.135,0.512617,-0.27415
14.136,0.487691,-0.294494
14.137,0.503227,-0.272834
14.138,0.530568,-0.275978
14.139,0.535876,-0.281471
14.14,0.501906,-0.287016
14.141,0.510627,-0.298892
14.142,0.541311,-0.276832
14.143,0.536426,-0.273602
14.144,0.497565,-0.276292
14.145,0.536251,-0.287736
14.146,0.520431,-0.302878
14.147,0.521086,-0.308505
14.148,0.519049,-0.285472
14.149,0.510275,-0.306168
14.15,0.541333,-0.288672
14.151,0.51173,-0.267572
14.152,0.517417,-0.291371
14.153,0.520791,-0.295993
14.154,0.504538,-0.295567
14.155,0.524431,-0.291155
14.156,0.542209,-0.283475
14.157,0.527806,-0.290274
14.158,0.527507,-0.286344
14.159,0.544794,-0.299698
14.16,0.515882,-0.303078
14.161,0.521157,-0.297723
14.162,0.526099,-0.280947
14.163,0.528336,-0.276658
14.164,0.536033,-0.293296
14.165,0.532199,-0.280996
14.166,0.518407,-0.269713
14.167,0.519869,-0.271621
14.168,0.505429,-0.293196
14.169,0.528351,-0.290258
14.17,0.53036,-0.295068
14.171,0.524342,-0.312042
14.172,0.519142,-0.316684
14.173,0.520247,-0.281598
14.174,0.520325,-0.27915
14.175,0.524701,-0.272195
14.176,0.534611,-0.328018
14.177,0.520268,-0.27317
14.178,0.520402,-0.29527
14.179,0.534365,-0.263525
14.18,0.531415,-0.292093
14.181,0.55619,-0.298466
14.182,0.50898,-0.274073
14.183,0.524997,-0.276946
14.184,0.51656,-0.31797
14.185,0.510718,-0.274755
14.186,0.51054,-0.284595
14.187,0.527163,-0.30476
14.188,0.527559,-0.288482
14.189,0.518521,-0.268614
14.19,0.492136,-0.304481
14.191,0.529758,-0.331553
14.192,0.480654,-0.298293
14.193,0.543654,-0.273955
14.194,0.507329,-0.279035
14.195,0.507717,-0.261676
14.196,0.502522,-0.285887
14.197,0.506812,-0.287677
14.198,0.482729,-0.271675
14.199,0.527082,-0.26693
14.2,0.500578,-0.294312
14.201,0.496387,-0.298703
14.202,0.524247,-0.290343
14.203,0.537907,-0.279572
14.204,0.517522,-0.282213
14.205,0.509647,-0.297712
14.206,0.516461,-0.300368
14.207,0.540821,-0.274492
14.208,0.501348,-0.297751
14.209,0.518074,-0.292505
14.21,0.557227,-0.289781
14.211,0.512063,-0.268207
14.212,0.519655,-0.294965
14.213,0.5169,-0.315968
14.214,0.534277,-0.275656
14.215,0.544135,-0.283846
14.216,0.553459,-0.274414
14.217,0.530624,-0.316171
14.218,0.517774,-0.293539
14.219,0.504291,-0.260796
14.22,0.551078,-0.281554
14.221,0.505891,-0.303536
14.222,0.49718,-0.287501
14.223,0.529843,-0.276036
14.224,0.543982,-0.278932
14.225,0.519429,-0.28213
14.226,0.537911,-0.301307
14.227,0.493959,-0.287791
14.228,0.495401,-0.280355
14.229,0.508803,-0.282377
14.23,0.519435,-0.281246
14.231,0.496839,-0.282545
14.232,0.509521,-0.282767
14.233,0.544155,-0.293896
14.234,0.511229,-0.28092
14.235,0.533142,-0.283784
14.236,0.503704,-0.305341
14.237,0.486974,-0.284743
