# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 1000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.0001
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,8.81317,-8.37006,9757.58,-14862.7
0.004,-1.27379,-4.60478,-2070.34,4585.17
0.006,0.597386,0.916649,-6593.23,1899.93
0.008,0.708109,5.67391,-6373.2,10036.7
0.01,-9.60605,-2.14506,1905.74,-2263.87
0.012,-2.47981,2.99461,-5886.06,-9255.7
0.014,1.41986,-4.80094,-11225.4,-27807.2
0.016,-2.01196,0.770137,-4875.55,3961.58
0.018,5.26921,-1.44078,-9993.03,-11191.3
0.02,2.27567,-3.55374,3034.89,8462.64
0.022,3.71806,-15.6327,-7122.55,6358.2
0.024,-6.81997,-9.0329,21255.1,14733
0.026,6.65637,-3.02946,-30096.9,12055.9
0.028,1.55062,-6.77466,-15173.2,19706.9
0.03,13.3968,7.20464,30361,17233.4
0.032,8.2932,13.2813,10346.9,-8580.27
0.034,-5.02874,0.585561,7823.79,8390.45
0.036,-12.1379,0.450859,6046.29,-7886.32
0.038,1.38092,-6.00423,11897.1,18939.7
0.04,3.92208,-3.29382,27522.5,-3035.13
0.042,3.27012,-3.51271,9242.84,2257.08
0.044,-3.59859,4.86322,1150.18,-6499.93
0.046,6.95973,-0.0254058,8680.4,-4333.66
0.048,-2.97668,-7.80113,14785.2,53.0785
0.05,4.54974,-1.26136,-12300.9,-22323.8
0.052,5.32188,7.8118,31129.1,-11957.9
0.054,-3.33478,-5.46225,-15884.5,14728.6
0.056,-1.85291,-5.85145,39213.9,9109.92
0.058,-0.54382,8.99205,24266.6,1336.4
0.06,0.135976,-8.24189,3430.37,10622.7
0.062,7.15266,-3.85077,7366.6,-667.746
0.064,-6.61728,-5.05155,-13801.4,20806.8
0.066,6.74348,-3.60052,-14223.1,5998.62
0.068,4.98254,10.398,-9770.43,-14959.7
0.07,9.82791,4.99401,-10487.6,527.715
0.072,0.127338,-0.356791,-10386.1,-15725.8
0.074,-13.9787,-3.90805,12102.8,-43139.5
0.076,-0.282779,-8.20239,1873.1,-18486.3
0.078,-7.03111,1.36136,-12665.8,-12849.7
0.08,-3.31635,-1.09267,-17360.1,1091
0.082,2.7463,-3.98632,14761.4,-9450.05
0.084,-2.27842,-5.06893,-3171.64,21151.9
0.086,8.96742,13.4341,-4208.33,-658.726
0.088,12.0106,6.49896,14473.1,1049.3
0.09,15.8677,10.1005,26941.4,961.352
0.092,-5.19094,0.720925,27836.4,20581.2
0.094,9.03845,11.2381,30427.2,-1020.6
0.096,5.6145,6.68744,26495.6,15480.9
0.098,-9.24649,-10.6892,-3991.14,2632.49
0.1,-5.11576,-5.11357,901.092,-11558.1
0.102,2.92438,-11.9563,-556.954,-18095.7
0.104,5.91008,12.1525,-7390.05,-2445.27
0.106,-7.0956,-6.76558,10552.7,4612.61
0.108,2.41962,-6.94745,13961.4,-4944.22
0.11,-5.00004,1.79339,12738,10859.5
0.112,-5.69188,-2.30887,3772.41,-17960.5
0.114,-6.48471,-2.9766,8542.16,2522.68
0.116,2.50826,-12.3539,6493.5,-4728.71
0.118,-0.45438,-9.67447,-2687.39,-1357.01
0.12,-4.70058,3.16205,-7328.17,-13000.3
0.122,-6.80138,17.7163,17144,-19556.8
0.124,17.7448,2.46993,-7326.09,-20772
0.126,10.2633,-8.13759,13098.9,2784.5
0.128,-0.686752,11.1135,-10933.6,-39758.8
0.13,-1.60835,2.46755,-2993.5,14242.2
0.132,-12.7333,2.97484,16325.3,14368.7
0.134,7.61369,-10.1198,-17778.3,-8842.77
0.136,-9.913,-1.43848,-556.375,44264
0.138,-7.87165,8.45876,-37316.1,13288.7
0.14,-0.0543761,-12.8013,53063.8,52156.2
0.142,-6.35035,-5.63805,-3922.3,-10038.4
0.144,-0.23369,1.33053,-1426.94,16292.4
0.146,10.2106,-1.90205,2721.94,-16730
0.148,-4.83193,-1.83487,17716.7,49941
0.15,4.31493,3.10649,13477,10474.5
0.152,-9.17456,2.38453,-38415.9,-41730.6
0.154,7.8888,5.51323,-41694.5,72386.5
0.156,1.90349,5.07308,54774.1,-34938.9
0.158,-14.4549,8.0654,-73453.9,23488.6
0.16,-7.55605,4.85562,4975.9,4918.79
0.162,14.7328,-2.58984,30246.4,-58005.7
0.164,-1.33856,6.45629,-20899.3,-15662.3
0.166,3.7697,6.32103,-21689.8,-8755.36
0.168,4.6061,-5.727,-17811.4,-50111.8
0.17,27.0241,17.2327,-44667.2,70580.6
0.172,-1.01203,2.94942,-1129.55,45071.8
0.174,4.51793,6.04204,48294,42457
0.176,4.95986,-8.33571,-105703,18538.4
0.178,-0.112968,-9.1856,16639.9,100456
0.18,5.81598,-11.0512,161441,51.0316
0.182,-4.88327,-10.8518,115634,-60100.7
0.184,-9.01447,-6.99702,64223.3,1659.96
0.186,-4.57153,0.50922,-26511.8,-122634
0.188,-4.736,17.467,43210.2,52526.4
0.19,0.912541,7.67611,-119285,11431.4
0.192,-7.43414,-2.69196,-80467.3,-81420
0.194,-9.31375,2.30874,-79443,-187361
0.196,6.70938,-9.99681,201392,-77235.8
0.198,15.8611,13.5951,41128.9,-64731.7
0.2,2.44811,-5.07876,204016,100222
0.202,9.30686,3.89704,-12857.8,194953
0.204,2.1225,1.88046,-105807,397812
0.206,-6.46527,-2.54423,-56411.9,-163704
0.208,-3.46647,12.91,251877,-307329
0.21,0.388194,9.03384,238947,-64497.2
0.212,3.99548,-2.58802,-513709,290680
0.214,-6.70871,-2.43248,-25002.4,-419070
0.216,-5.43559,-1.76375,-565351,-56405.3
0.218,-3.96048,-0.749808,-422495,-157798
0.22,6.25238,3.70639,200125,-132204
0.222,3.92704,1.82076,-405573,281051
0.224,5.27236,3.689,118123,-271958
0.226,-2.50551,15.6304,219982,149741
0.228,2.13857,-4.66038,60930.4,-151615
0.23,8.53016,6.15882,-13117.7,21960.1
0.232,-6.32096,9.20735,-42123.3,84252.6
0.234,3.45334,-4.57386,-219868,-76644.8
0.236,17.7006,6.80738,-59731.7,110839
0.238,-3.78228,12.3071,28104.9,196943
0.24,-10.0499,11.6499,-43483.8,48669.9
