# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 1000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.1
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.51364,0.00379939,0.0238529,0.00515847
0.004,1.49905,0.0117248,0.0294195,-0.0127448
0.006,1.50675,0.0262508,0.0103406,0.00978484
0.008,1.50314,0.0365313,-0.003102,-0.0163203
0.01,1.50592,0.0340695,-0.0176259,0.000759711
0.012,1.50533,0.0465699,-0.0142039,-0.0125766
0.014,1.50208,0.0376976,-0.0206049,0.00934838
0.016,1.50125,0.0586088,0.0107684,-0.00126595
0.018,1.50669,0.054714,-0.0211911,0.0107051
0.02,1.50062,0.0700652,-0.0210472,0.0172032
0.022,1.50766,0.0808834,0.0112966,0.0213382
0.024,1.51266,0.0745893,-0.0037135,0.0237881
0.026,1.50409,0.090181,-0.00159864,-0.00892073
0.028,1.5082,0.100046,-0.00413691,0.00793062
0.03,1.50336,0.113037,0.019862,-0.00745066
0.032,1.50347,0.122358,0.00910954,0.00133626
0.034,1.52187,0.123632,-0.0223637,0.0204509
0.036,1.5119,0.128327,-0.00713797,0.00727628
0.038,1.4932,0.133593,0.0041251,-0.00041077
0.04,1.50183,0.137271,0.0189301,-0.00654122
0.042,1.50443,0.160188,0.0151282,0.0138145
0.044,1.50299,0.159048,-0.0129454,-0.01937
0.046,1.5069,0.164053,-0.0225973,0.0216293
0.048,1.49905,0.165058,-0.00431605,0.000180672
0.05,1.50692,0.180249,0.00194725,-0.00142413
0.052,1.50243,0.186149,-0.00119025,0.0164416
0.054,1.50013,0.191605,0.0159375,0.0232137
0.056,1.5115,0.20044,0.00372618,-0.00233195
0.058,1.50495,0.212752,-0.014598,0.00725654
0.06,1.49949,0.204737,0.0120339,-0.0421358
0.062,1.50591,0.220392,-0.000811152,0.0269709
0.064,1.5061,0.226302,-0.0201263,-0.0212501
0.066,1.51648,0.236683,-0.000840296,0.0140742
0.068,1.50709,0.24568,0.0166066,-0.00826017
0.07,1.50994,0.25087,-0.0149627,0.024289
0.072,1.50103,0.257218,-0.00143834,0.0108071
0.074,1.50451,0.272934,-0.0130502,0.0281162
0.076,1.50904,0.282261,-0.0153365,-0.0114126
0.078,1.5081,0.28055,-0.0126444,-0.0345882
0.08,1.50215,0.282565,0.0103321,0.00940261
0.082,1.49975,0.299013,0.00139933,0.0108224
0.084,1.51695,0.308128,0.00774858,0.00588173
0.086,1.50988,0.320991,0.0138307,-0.0266032
0.088,1.50631,0.319469,-0.00253948,-0.00382571
0.09,1.5078,0.335301,0.0269652,0.0162463
0.092,1.51347,0.336289,0.0169869,-0.0114118
0.094,1.50053,0.355682,-0.0292297,0.00942505
0.096,1.51236,0.349002,0.00492322,-0.0331317
0.098,1.52034,0.370174,-0.0240855,-0.00585754
0.1,1.50747,0.366446,0.0226906,-0.000784766
0.102,1.49828,0.370945,0.0260668,0.00797803
0.104,1.48525,0.377921,-0.0108433,0.000770125
0.106,1.49739,0.39282,-0.0174398,0.00650277
0.108,1.51379,0.39232,-0.0106212,0.0236957
0.11,1.50488,0.40672,-0.00695571,0.0099522
0.112,1.49458,0.418907,0.00124534,0.0293137
0.114,1.50825,0.423471,0.00964339,-0.00346243
0.116,1.51202,0.43656,-0.00276533,-0.0215268
0.118,1.50735,0.438223,0.0363221,-0.0341575
0.12,1.49086,0.452821,-0.0156069,0.0404583
0.122,1.50721,0.447818,0.00918819,0.0138084
0.124,1.49897,0.470683,0.000744761,-0.00759897
0.126,1.50474,0.475156,0.0197515,0.026942
0.128,1.49347,0.477897,-0.0137725,-0.0224849
0.13,1.49682,0.495865,0.0309009,0.0458242
0.132,1.49229,0.498602,-0.00183905,0.00761667
0.134,1.49924,0.503929,0.000898878,-0.0274629
0.136,1.50214,0.527692,0.000802162,-0.00900265
0.138,1.50025,0.532649,0.00666568,0.00836812
0.14,1.50087,0.53939,-0.0438356,0.0321658
0.142,1.50035,0.548559,0.000399759,0.0543882
0.144,1.49416,0.547878,0.00374747,-0.0220304
0.146,1.49358,0.568643,0.0710093,-0.0523093
0.148,1.49939,0.584135,-0.0209098,0.00759503
0.15,1.49936,0.572241,-0.014623,0.0100503
0.152,1.50742,0.601077,-0.0171095,-0.00388833
0.154,1.49944,0.599926,-0.00495226,0.0331228
0.156,1.49768,0.610216,-0.0507225,-0.0210783
0.158,1.50812,0.635794,-0.0890702,0.0702839
0.16,1.49731,0.651429,-0.0426023,0.0146733
0.162,1.51166,0.633594,-0.0105353,0.0279892
0.164,1.50749,0.642594,0.0171355,0.0412871
0.166,1.50101,0.670263,0.00410974,0.0587446
0.168,1.50078,0.679344,-0.0632144,0.0118944
0.17,1.52505,0.686477,0.00979217,0.00938492
0.172,1.50604,0.700435,-0.0490462,0.00134937
0.174,1.49276,0.712634,-0.0761165,-0.0554991
0.176,1.49859,0.713906,0.0342842,-0.0475771
0.178,1.50867,0.72851,-0.128474,-0.179257
0.18,1.48896,0.747323,0.0277164,-0.148182
0.182,1.48411,0.747109,0.101491,-0.138998
0.184,1.50264,0.753233,0.150261,-0.128844
0.186,1.51304,0.78092,-0.00269808,-0.0164274
0.188,1.50157,0.785481,0.143054,0.0266045
0.19,1.49082,0.803136,-0.0767109,0.0490145
0.192,1.50196,0.792728,-0.0285312,-0.209073
0.194,1.50399,0.82278,-0.265904,0.0668444
0.196,1.51584,0.830786,-0.0254072,-0.121672
0.198,1.4964,0.845157,0.0282198,0.0421737
