# SPIKE SUSCEPTIBILITY SIMULATION
# -------------------------------
#
# N_neurons = 10000000
#
# Neuron parameters: 
# mu = 1.1
# D = 0.001
#
# TimeFrame: 
# t_0 = 0
# t_end = 500
# dt = 0.01
#
# Signal parameters: 
# type = white noise
# alpha = 0.1
# f_low = 0
# f_high = 50
#
# Data format:
# Frequency, Re(Suscept_1), Im(Suscept_1), Re(Suscept_2), Im(Suscept_2)
#
0,-nan,-nan,-nan,-nan
0.002,1.5048,0.00416884,-0.0103893,-0.0112787
0.004,1.50273,0.0121697,-0.00298735,0.00438359
0.006,1.50469,0.0199116,-0.00278768,-0.00366925
0.008,1.50279,0.0305475,0.00248077,-0.00461054
0.01,1.50373,0.0356447,-0.00622665,-0.00473972
0.012,1.50888,0.0413303,-0.00394055,0.00432284
0.014,1.50638,0.0492818,-0.00323341,-0.00250225
0.016,1.50629,0.0585968,-0.00293914,0.00559558
0.018,1.50561,0.0622271,0.00193739,-0.00249619
0.02,1.50559,0.0721145,-0.00258995,0.00743036
0.022,1.50464,0.0798261,-0.0052862,-0.00199662
0.024,1.50457,0.085275,-0.00274111,-0.00288831
0.026,1.49991,0.0895534,0.00608163,-0.000582228
0.028,1.50785,0.099377,-0.00557536,-0.00202828
0.03,1.50529,0.109199,-0.00725927,-0.00446043
0.032,1.50232,0.114878,-0.00139679,-0.00437013
0.034,1.50584,0.122535,-0.00909885,0.00377256
0.036,1.50475,0.128826,-0.00455575,0.00229727
0.038,1.50899,0.133873,-0.00508547,-0.00707564
0.04,1.50737,0.140679,-0.00255567,0.00484857
0.042,1.50473,0.149935,-0.00702522,-0.000211514
0.044,1.50563,0.155948,-0.0078866,-0.00533659
0.046,1.50654,0.162613,-0.0065297,0.00441903
0.048,1.50211,0.171316,0.000712943,0.000905837
0.05,1.50287,0.180528,-0.00221304,-0.0018226
0.052,1.50483,0.187292,-0.00182247,0.00346959
0.054,1.50506,0.189875,-0.00325291,-0.00330713
0.056,1.50413,0.199868,-0.00953601,-0.00775293
0.058,1.50328,0.208781,0.0103768,-0.00313484
0.06,1.50581,0.213204,0.00353106,0.00364418
